 Date Time CO SO2 H2S NO2 CHX NO
 23.01.13 00:00 0.05 0.00 0.12 0.30 1.60 0.09
 -------- 01:00 0.04 0.01 0.25 0.31 1.65 0.15
 -------- 02:00 0.04 0.01 0.21 0.30 1.61 0.13
 -------- 03:00 0.05 0.01 0.38 0.31 1.60 0.28
 -------- 04:00 0.06 0.01 0.29 0.27 1.60 0.22
 23.01.13 05:00 0.05 0.01 0.21 0.24 1.58 0.07
 -------- 06:00 0.08 0.01 0.25 0.28 1.67 0.28
 -------- 07:00 0.09 0.01 0.29 0.30 1.66 0.23
 -------- 08:00 0.19 0.01 0.38 0.32 10.67 0.38
 -------- 09:00 0.29 0.01 0.42 0.40 4.09 0.61
 23.01.13 10:00 0.27 0.02 0.46 0.37 1.83 0.58
 -------- 11:00 0.23 0.02 0.42 0.32 1.73 0.40
 -------- 12:00 0.17 0.02 0.42 0.27 1.65 0.28
 -------- 13:00 0.14 0.01 0.42 0.27 1.66 0.21
 -------- 14:00 0.15 0.02 0.42 0.30 1.68 0.21
 23.01.13 15:00 0.13 0.01 0.38 0.26 1.67 0.13
 -------- 16:00 0.13 0.01 0.38 0.26 1.68 0.12
 -------- 17:00 0.13 0.01 0.38 0.28 1.64 0.12
 -------- 18:00 0.14 0.01 0.29 0.30 1.66 0.15
 -------- 19:00 0.14 0.01 0.38 0.31 1.63 0.15
 23.01.13 20:00 0.06 0.01 0.38 0.31 1.60 0.13
 -------- 21:00 0.05 0.01 0.38 0.31 1.61 0.11
 -------- 22:00 0.04 0.01 0.38 0.26 1.55 0.05
 -------- 23:00 ---- 0.01 0.38 0.14 1.43 0.01
 -------- 00:00 0.07 0.01 0.29 0.20 1.68 0.16
 24.01.13 01:00 0.09 0.01 0.33 0.29 1.81 0.31
 -------- 02:00 0.09 0.01 0.25 0.29 1.78 0.29
 -------- 03:00 0.11 0.01 0.25 0.29 1.77 0.34
 -------- 04:00 0.14 0.01 0.33 0.34 1.78 0.49
 -------- 05:00 0.15 0.02 0.38 0.35 1.82 0.55
 24.01.13 06:00 0.16 0.02 0.38 0.34 1.76 0.47
 -------- 07:00 0.15 0.02 0.29 0.31 1.80 0.40
 -------- 08:00 0.27 0.02 0.42 0.39 1.94 0.62
 -------- 09:00 0.28 0.02 0.50 0.39 2.11 0.60
 -------- 10:00 0.15 0.02 0.42 0.32 1.90 0.33
 24.01.13 11:00 0.09 0.01 0.25 0.27 1.62 0.17
 -------- 12:00 0.10 0.02 0.29 0.27 1.62 0.18
 -------- 13:00 0.09 0.02 0.29 0.27 1.61 0.17
 -------- 14:00 0.11 0.02 0.38 0.28 1.65 0.21
 -------- 15:00 0.08 0.02 0.25 0.27 1.58 0.15
 24.01.13 16:00 0.09 0.02 0.25 0.28 1.60 0.23
 -------- 17:00 0.10 0.02 0.29 0.28 1.62 0.20
 -------- 18:00 0.03 0.01 0.25 0.20 1.46 0.01
 -------- 19:00 0.02 0.01 0.25 0.16 1.44 0.01
 -------- 20:00 0.04 0.01 0.21 0.17 1.42 0.01
 24.01.13 21:00 0.04 0.01 0.17 0.15 1.44 0.01
 -------- 22:00 0.04 0.01 0.12 0.17 1.43 0.01
 -------- 23:00 0.02 0.01 0.12 0.13 1.41 0.01
 -------- 00:00 0.02 0.01 0.12 0.12 1.42 0.00
