 Date Time CO SO2 H2S NO2 CHX NO
 18.03.13 00:00 0.04 0.01 0.12 0.15 1.47 0.01
 -------- 01:00 0.04 0.03 0.21 0.15 1.47 0.00
 -------- 02:00 0.02 0.04 0.21 0.10 1.44 0.00
 -------- 03:00 0.04 0.07 0.29 0.14 1.47 0.00
 -------- 04:00 0.04 0.09 0.33 0.17 1.48 0.00
 18.03.13 05:00 0.04 0.06 0.12 0.18 1.45 0.00
 -------- 06:00 0.06 0.10 0.46 0.23 1.51 0.01
 -------- 07:00 0.08 0.12 0.58 0.28 1.63 0.04
 -------- 08:00 0.08 0.14 0.46 0.28 1.66 0.05
 -------- 09:00 0.08 0.16 0.58 0.28 1.65 0.07
 18.03.13 10:00 0.08 0.12 0.46 0.28 1.70 0.08
 -------- 11:00 0.07 0.07 0.25 0.27 1.69 0.09
 -------- 12:00 0.03 0.05 0.17 0.18 1.55 0.05
 -------- 13:00 0.02 0.03 0.21 0.12 1.46 0.03
 -------- 14:00 ---- 0.02 0.25 0.11 1.45 0.02
 18.03.13 15:00 0.02 0.02 0.21 0.14 1.46 0.04
 -------- 16:00 0.02 0.06 0.25 0.12 1.50 0.02
 -------- 17:00 0.02 0.07 0.21 0.11 1.40 0.01
 -------- 18:00 0.02 0.04 0.25 0.13 ---- 0.01
 -------- 19:00 0.02 0.05 0.38 0.11 ---- 0.01
 18.03.13 20:00 0.06 0.06 0.42 0.11 ---- 0.00
 -------- 21:00 0.06 0.07 0.29 0.10 ---- 0.01
 -------- 22:00 0.06 0.07 0.33 0.08 ---- 0.00
 -------- 23:00 0.06 0.06 0.33 0.08 ---- 0.00
 -------- 00:00 0.06 0.07 0.33 0.13 ---- 0.00
 19.03.13 01:00 0.06 0.09 0.25 0.13 ---- 0.01
 -------- 02:00 0.05 0.08 0.12 0.08 ---- 0.00
 -------- 03:00 0.04 0.04 0.12 0.07 ---- 0.01
 -------- 04:00 0.04 0.02 ---- 0.06 ---- 0.00
 -------- 05:00 0.06 0.02 0.25 0.06 ---- 0.00
 19.03.13 06:00 0.06 0.02 0.25 0.09 ---- 0.00
 -------- 07:00 0.06 0.01 ---- 0.12 ---- 0.01
 -------- 08:00 0.07 0.01 0.12 0.11 ---- 0.01
 -------- 09:00 0.06 0.01 ---- 0.11 ---- 0.01
 -------- 10:00 0.06 0.01 0.12 0.09 ---- 0.02
 19.03.13 11:00 0.06 0.01 0.12 0.08 ---- 0.02
 -------- 12:00 0.06 0.01 ---- 0.08 ---- 0.01
 -------- 13:00 0.06 0.01 0.12 0.08 ---- 0.01
 -------- 14:00 0.06 0.01 0.12 0.07 ---- 0.01
 -------- 15:00 0.06 0.01 ---- 0.10 1.09 0.02
 19.03.13 16:00 0.07 0.01 ---- 0.11 1.42 0.01
 -------- 17:00 0.06 0.01 0.12 0.10 1.38 0.01
 -------- 18:00 0.06 0.01 ---- 0.11 1.37 0.01
 -------- 19:00 0.06 0.00 ---- 0.12 1.37 0.00
 -------- 20:00 0.06 0.00 ---- 0.19 1.41 0.01
 19.03.13 21:00 0.04 0.00 ---- 0.14 1.38 0.00
 -------- 22:00 0.04 0.00 ---- 0.14 1.39 0.00
 -------- 23:00 0.05 0.00 0.12 0.19 1.42 0.00
 -------- 00:00 0.04 0.00 ---- 0.17 1.43 ----
