 Date Time CO SO2 H2S NO2 CHX NO
 16.01.13 12:00 0.11 0.01 0.25 0.27 1.58 0.14
 -------- 13:00 0.10 0.01 0.25 0.25 1.56 0.12
 -------- 14:00 0.09 0.01 0.25 0.20 1.60 0.07
 -------- 15:00 0.08 0.01 0.33 0.19 1.59 0.07
 -------- 16:00 0.10 0.01 0.38 0.20 1.76 0.06
 16.01.13 17:00 0.10 0.01 0.38 0.24 1.68 0.08
 -------- 18:00 0.10 0.01 0.38 0.24 1.55 0.09
 -------- 19:00 0.10 0.01 0.38 0.23 1.55 0.08
 -------- 20:00 0.09 0.01 0.38 0.23 1.61 0.09
 -------- 21:00 0.09 0.01 0.38 0.21 1.58 0.07
 16.01.13 22:00 0.07 0.01 0.38 0.19 1.56 0.07
 -------- 23:00 0.06 0.01 0.38 0.16 1.55 0.06
 -------- 00:00 0.04 0.01 0.21 0.15 1.51 0.02
 -------- 01:00 0.04 0.01 0.12 0.13 1.48 0.02
 -------- 02:00 0.04 0.01 0.12 0.12 1.48 0.01
 17.01.13 03:00 0.04 0.01 0.12 0.13 1.47 0.02
 -------- 04:00 0.04 0.01 0.12 0.11 1.46 0.01
 -------- 05:00 0.03 0.01 0.12 0.12 1.46 0.01
 -------- 06:00 0.05 0.01 0.12 0.12 1.47 0.02
 -------- 07:00 0.05 0.01 0.12 0.14 1.49 0.02
 17.01.13 08:00 0.04 0.01 0.12 0.14 1.47 0.02
 -------- 09:00 0.03 0.01 0.12 0.13 1.45 0.02
 -------- 10:00 0.04 0.01 0.12 0.15 1.46 0.04
 -------- 11:00 0.03 0.01 0.12 0.12 1.45 0.03
 -------- 12:00 0.02 0.01 0.12 0.13 1.44 0.03
 17.01.13 13:00 0.03 0.01 0.12 0.13 1.46 0.04
 -------- 14:00 0.03 0.01 0.12 0.11 1.44 0.03
 -------- 15:00 0.02 0.01 0.12 0.12 1.47 0.03
 -------- 16:00 0.03 0.01 0.12 0.13 1.60 0.03
 -------- 17:00 0.02 0.00 0.12 0.14 1.55 0.03
 17.01.13 18:00 0.02 0.00 ---- 0.15 1.57 0.02
 -------- 19:00 0.02 0.00 ---- 0.14 1.49 0.02
 -------- 20:00 0.02 0.00 ---- 0.12 1.45 0.01
 -------- 21:00 ---- 0.00 ---- 0.11 1.44 0.01
 -------- 22:00 ---- 0.00 ---- 0.09 1.44 0.01
 17.01.13 23:00 ---- 0.00 ---- 0.11 1.45 0.01
 -------- 00:00 ---- 0.00 0.12 0.10 1.44 0.01
 -------- 01:00 ---- 0.01 0.21 0.10 1.45 0.01
 -------- 02:00 ---- 0.01 0.12 0.08 1.44 0.01
 -------- 03:00 ---- 0.01 0.12 0.09 1.45 0.01
 18.01.13 04:00 ---- 0.01 0.12 0.08 1.45 0.01
 -------- 05:00 ---- 0.01 0.12 0.09 1.45 0.01
 -------- 06:00 ---- 0.01 0.12 0.11 1.46 0.01
 -------- 07:00 0.02 0.01 0.21 0.13 1.48 0.02
 -------- 08:00 0.06 0.01 0.12 0.15 1.49 0.02
 18.01.13 09:00 0.06 0.01 0.12 0.17 1.52 0.03
 -------- 10:00 0.06 0.01 0.12 0.16 1.53 0.03
 -------- 11:00 0.06 0.01 0.21 0.14 1.53 0.04
 -------- 12:00 0.08 0.01 0.25 0.16 1.57 0.05
