 Date Time CO SO2 H2S NO2 CHX NO
 09.11.12 00:00 ---- 0.01 0.38 0.11 1.35 0.01
 -------- 01:00 ---- 0.01 0.17 0.09 1.35 0.01
 -------- 02:00 ---- 0.01 0.25 0.12 1.36 0.02
 -------- 03:00 ---- 0.01 0.79 0.15 1.41 0.06
 -------- 04:00 ---- 0.01 0.81 0.15 1.40 0.06
 09.11.12 05:00 0.02 0.00 0.25 0.15 1.55 0.08
 -------- 06:00 0.04 0.00 ---- 0.16 1.59 0.15
 -------- 07:00 0.09 0.01 0.12 0.16 1.54 0.12
 -------- 08:00 0.09 0.01 0.50 0.14 1.56 0.13
 -------- 09:00 0.11 0.01 0.67 0.16 1.55 0.19
 09.11.12 10:00 0.09 0.02 0.62 0.16 1.58 0.19
 -------- 11:00 0.07 0.02 0.50 0.17 1.49 0.18
 -------- 12:00 0.11 0.02 0.46 0.18 1.52 0.23
 -------- 13:00 0.10 0.03 0.46 0.17 1.51 0.24
 -------- 14:00 0.07 0.01 0.12 0.15 1.43 0.15
 09.11.12 15:00 0.05 0.02 0.25 0.16 1.42 0.13
 -------- 16:00 0.06 0.01 0.17 0.16 1.44 0.13
 -------- 17:00 0.03 0.01 0.12 0.13 1.43 0.05
 -------- 18:00 ---- 0.00 0.19 0.11 1.41 0.03
 -------- 19:00 0.02 0.01 0.12 0.12 1.39 0.02
 09.11.12 20:00 0.02 0.01 0.12 0.13 1.40 0.02
 -------- 21:00 ---- ---- ---- 0.07 1.37 0.01
 -------- 22:00 ---- 0.01 0.44 0.05 1.39 0.00
 -------- 23:00 0.02 0.01 ---- 0.07 1.39 0.00
 -------- 00:00 ---- 0.01 ---- 0.06 1.38 0.00
 10.11.12 01:00 ---- 0.00 0.12 0.05 1.37 0.01
 -------- 02:00 ---- 0.01 0.12 0.03 1.37 0.00
 -------- 03:00 ---- 0.00 0.12 0.06 1.37 0.00
 -------- 04:00 ---- 0.01 0.12 0.09 1.38 0.00
 -------- 05:00 ---- 0.02 0.29 0.10 1.38 0.00
 10.11.12 06:00 ---- 0.01 0.19 0.07 1.37 0.00
 -------- 07:00 ---- 0.03 0.83 0.08 1.38 0.01
 -------- 08:00 0.06 0.02 0.42 0.12 1.39 0.01
 -------- 09:00 0.05 0.01 0.12 0.14 1.42 0.02
 -------- 10:00 0.06 0.01 0.12 0.15 1.44 0.03
 10.11.12 11:00 0.07 0.01 0.19 0.16 1.45 0.05
 -------- 12:00 0.08 0.01 0.12 0.16 1.46 0.05
 -------- 13:00 0.07 0.02 0.25 0.15 1.46 0.04
 -------- 14:00 0.06 0.01 0.25 0.12 1.42 0.02
 -------- 15:00 0.06 0.02 0.54 0.11 1.40 0.02
 10.11.12 16:00 0.07 0.02 0.42 0.13 1.42 0.02
 -------- 17:00 0.06 0.03 0.29 0.18 1.43 0.02
 -------- 18:00 0.08 0.02 0.42 0.22 1.45 0.03
 -------- 19:00 0.10 0.01 0.33 0.23 1.48 0.04
 -------- 20:00 0.09 0.00 0.19 0.23 1.50 0.05
 10.11.12 21:00 0.11 0.01 0.25 0.25 1.53 0.08
 -------- 22:00 0.11 0.01 0.25 0.26 1.54 0.11
 -------- 23:00 0.20 0.01 ---- 0.25 1.67 0.22
