 Date Time CO SO2 H2S NO2 CHX NO
 28.12.12 12:00 0.02 ---- ---- 0.13 1.44 0.04
 -------- 13:00 0.04 ---- ---- 0.16 1.47 0.08
 -------- 14:00 0.03 ---- ---- 0.17 1.44 0.07
 -------- 15:00 0.03 ---- ---- 0.16 1.44 0.07
 -------- 16:00 0.03 ---- ---- 0.18 1.46 0.07
 28.12.12 17:00 0.02 ---- ---- 0.13 1.44 0.03
 -------- 18:00 0.03 ---- ---- 0.14 1.46 0.05
 -------- 19:00 0.03 ---- ---- 0.13 1.44 0.04
 -------- 20:00 0.02 ---- ---- 0.12 1.43 0.04
 -------- 21:00 0.02 ---- ---- 0.11 1.41 0.02
 28.12.12 22:00 ---- ---- ---- 0.11 1.39 0.01
 -------- 23:00 0.02 ---- ---- 0.12 1.40 0.02
 -------- 00:00 ---- ---- ---- 0.08 1.38 0.01
 -------- 01:00 ---- ---- ---- 0.10 1.37 0.01
 -------- 02:00 ---- ---- ---- 0.04 1.35 0.00
 29.12.12 03:00 ---- ---- ---- 0.04 1.36 0.01
 -------- 04:00 ---- ---- ---- 0.08 1.36 0.01
 -------- 05:00 ---- ---- ---- 0.12 1.37 0.01
 -------- 06:00 ---- ---- ---- 0.12 1.37 0.02
 -------- 07:00 ---- ---- ---- 0.13 1.38 0.02
 29.12.12 08:00 0.05 ---- ---- 0.14 1.38 0.02
 -------- 09:00 0.04 ---- ---- 0.16 1.38 0.02
 -------- 10:00 0.06 ---- ---- 0.18 1.42 0.03
 -------- 11:00 0.05 ---- ---- 0.17 1.40 0.02
 -------- 12:00 0.04 ---- ---- 0.10 1.39 0.02
 29.12.12 13:00 0.04 ---- ---- 0.11 1.39 0.01
 -------- 14:00 0.17 ---- ---- 0.08 2.19 0.01
 -------- 15:00 0.10 0.02 1.00 0.12 1.45 0.01
 -------- 16:00 0.05 0.05 1.83 0.06 1.37 0.01
 -------- 17:00 0.06 0.05 1.88 0.06 1.40 0.00
 29.12.12 18:00 0.05 0.04 1.79 0.07 1.39 0.00
 -------- 19:00 0.05 0.04 1.75 0.06 1.38 0.01
 -------- 20:00 ---- 0.04 1.75 0.09 1.39 0.00
 -------- 21:00 ---- 0.04 1.75 0.10 1.40 0.01
 -------- 22:00 ---- 0.04 1.75 0.08 1.41 0.00
 29.12.12 23:00 ---- 0.04 1.75 0.04 1.40 0.00
 -------- 00:00 ---- 0.02 0.71 0.05 1.41 0.01
 -------- 01:00 ---- 0.00 0.12 0.05 1.40 0.00
 -------- 02:00 ---- 0.00 0.12 0.03 1.40 0.01
 -------- 03:00 ---- ---- ---- 0.03 1.40 0.01
 30.12.12 04:00 ---- ---- ---- 0.03 1.39 0.00
 -------- 05:00 ---- ---- ---- 0.03 1.40 0.01
 -------- 06:00 ---- ---- ---- 0.08 1.43 0.00
 -------- 07:00 ---- ---- ---- 0.10 1.43 0.01
 -------- 08:00 ---- ---- ---- 0.10 1.43 0.01
 30.12.12 09:00 ---- ---- ---- 0.12 1.44 0.01
 -------- 10:00 ---- ---- ---- 0.10 1.42 0.01
 -------- 11:00 0.03 ---- ---- 0.11 1.45 0.02
