 Date Time CO SO2 H2S NO2 CHX NO
 26.12.12 00:00 0.05 0.02 0.12 0.09 1.45 0.02
 -------- 01:00 0.05 0.02 0.12 0.07 1.42 0.01
 -------- 02:00 0.04 0.02 0.12 0.05 1.42 0.01
 -------- 03:00 0.04 0.02 0.12 0.04 1.41 0.01
 -------- 04:00 0.04 0.02 0.25 0.05 1.42 0.01
 26.12.12 05:00 0.04 0.02 0.17 0.06 1.44 0.01
 -------- 06:00 0.05 0.02 0.17 0.09 1.45 0.02
 -------- 07:00 0.06 0.02 0.21 0.10 1.47 0.02
 -------- 08:00 0.06 0.02 0.12 0.09 1.46 0.02
 -------- 09:00 0.08 0.02 0.17 0.10 1.47 0.02
 26.12.12 10:00 0.07 0.02 0.17 0.12 1.48 0.04
 -------- 11:00 0.09 0.01 0.12 0.16 1.51 0.06
 -------- 12:00 0.09 0.01 0.12 0.20 1.52 0.09
 -------- 13:00 0.09 ---- ---- 0.18 1.50 0.08
 -------- 14:00 0.10 ---- ---- 0.18 1.50 0.08
 26.12.12 15:00 0.09 ---- ---- 0.17 1.51 0.07
 -------- 16:00 0.10 ---- ---- 0.18 1.50 0.08
 -------- 17:00 0.10 ---- ---- 0.20 1.52 0.09
 -------- 18:00 0.12 ---- ---- 0.22 1.54 0.10
 -------- 19:00 0.13 ---- ---- 0.24 1.57 0.12
 26.12.12 20:00 0.08 ---- ---- 0.22 1.53 0.09
 -------- 21:00 0.04 ---- ---- 0.14 1.47 0.02
 -------- 22:00 0.04 ---- ---- 0.13 1.45 0.01
 -------- 23:00 0.03 ---- ---- 0.14 1.44 0.02
 -------- 00:00 0.02 ---- ---- 0.12 1.45 0.01
 27.12.12 01:00 0.02 ---- ---- 0.08 1.41 0.00
 -------- 02:00 0.02 ---- ---- 0.10 1.41 0.01
 -------- 03:00 0.02 ---- ---- 0.14 1.42 0.03
 -------- 04:00 0.03 ---- ---- 0.18 1.43 0.06
 -------- 05:00 0.03 ---- ---- 0.14 1.48 0.05
 27.12.12 06:00 0.06 ---- ---- 0.19 1.50 0.09
 -------- 07:00 0.04 ---- ---- 0.15 1.50 0.06
 -------- 08:00 0.07 ---- ---- 0.14 1.48 0.04
 -------- 09:00 0.09 ---- ---- 0.16 1.49 0.06
 -------- 10:00 0.11 ---- ---- 0.20 1.50 0.09
 27.12.12 11:00 0.13 ---- ---- 0.22 1.49 0.11
 -------- 12:00 0.14 ---- ---- 0.21 1.48 0.12
 -------- 13:00 0.15 ---- ---- 0.22 1.47 0.11
 -------- 14:00 0.15 ---- ---- 0.22 1.49 0.12
 -------- 15:00 0.13 ---- ---- 0.24 1.60 0.20
 27.12.12 16:00 0.14 ---- ---- 0.23 1.63 0.23
 -------- 17:00 0.17 ---- ---- 0.21 1.69 0.24
 -------- 18:00 0.25 ---- ---- 0.22 1.73 0.25
 -------- 19:00 0.33 ---- ---- 0.23 1.83 0.32
 -------- 20:00 0.11 ---- ---- 0.20 1.66 0.18
 27.12.12 21:00 0.09 ---- ---- 0.20 1.64 0.12
 -------- 22:00 0.03 ---- ---- 0.14 1.54 0.04
 -------- 23:00 0.03 ---- ---- 0.13 1.52 0.04
