 Date Time CO SO2 H2S NO2 CHX NO
 04.02.13 12:00 0.08 0.00 0.19 0.23 1.91 0.18
 -------- 13:00 0.09 0.00 0.12 0.23 1.93 0.17
 -------- 14:00 0.07 0.00 0.17 0.19 1.81 0.12
 -------- 15:00 0.04 0.00 0.12 0.14 1.70 0.07
 -------- 16:00 ---- 0.00 0.17 0.11 1.49 0.03
 04.02.13 17:00 ---- 0.00 0.12 0.13 1.53 0.03
 -------- 18:00 ---- 0.00 ---- 0.13 1.54 0.02
 -------- 19:00 ---- 0.00 0.12 0.11 1.46 0.01
 -------- 20:00 ---- 0.00 0.12 0.08 1.43 0.01
 -------- 21:00 ---- 0.00 0.12 0.07 1.42 0.01
 04.02.13 22:00 ---- 0.00 ---- 0.09 1.41 0.00
 -------- 23:00 ---- 0.00 0.12 0.08 1.42 0.01
 -------- 00:00 ---- 0.00 0.12 0.08 1.42 0.00
 -------- 01:00 ---- 0.00 ---- 0.06 1.41 0.01
 -------- 02:00 ---- 0.00 ---- 0.03 1.38 0.00
 05.02.13 03:00 ---- 0.00 ---- 0.02 1.39 0.00
 -------- 04:00 ---- 0.00 ---- 0.03 1.38 0.00
 -------- 05:00 ---- 0.00 ---- 0.06 1.41 0.01
 -------- 06:00 ---- 0.00 ---- 0.08 1.39 0.01
 -------- 07:00 ---- 0.00 ---- 0.09 1.40 0.01
 05.02.13 08:00 0.02 0.00 ---- 0.14 1.42 0.01
 -------- 09:00 0.02 0.00 ---- 0.17 1.41 0.01
 -------- 10:00 0.07 0.00 ---- 0.29 1.46 0.10
 -------- 11:00 0.06 0.00 ---- 0.30 1.48 0.11
 -------- 12:00 0.05 0.00 ---- 0.26 1.50 0.10
 05.02.13 13:00 0.04 0.00 ---- 0.19 1.46 0.07
 -------- 14:00 0.05 0.00 ---- 0.17 1.47 0.07
 -------- 15:00 0.06 0.00 ---- 0.20 1.50 0.09
 -------- 16:00 0.05 0.00 ---- 0.19 1.47 0.07
 -------- 17:00 0.06 0.00 ---- 0.25 1.50 0.08
 05.02.13 18:00 0.10 0.01 ---- 0.27 1.62 0.09
