 Date Time CO SO2 H2S NO2 CHX NO
 06.10.12 12:00 0.04 0.01 0.25 0.08 1.38 0.03
 -------- 13:00 0.03 0.01 0.17 0.07 1.35 0.02
 -------- 14:00 0.03 0.01 0.42 0.08 1.35 0.02
 -------- 15:00 0.03 0.02 0.12 0.08 1.36 0.02
 -------- 16:00 0.04 0.02 0.33 0.09 1.36 0.03
 06.10.12 17:00 0.05 0.00 ---- 0.11 1.37 0.02
 -------- 18:00 ---- ---- 0.12 0.04 1.33 0.00
 -------- 19:00 ---- 0.01 0.42 0.03 1.33 0.00
 -------- 20:00 0.03 0.01 0.29 0.03 1.33 0.00
 -------- 21:00 0.03 0.01 0.58 0.03 1.33 0.00
 06.10.12 22:00 0.03 0.01 0.25 0.05 1.35 0.01
 -------- 23:00 0.02 0.03 0.62 0.04 1.34 0.00
 -------- 00:00 0.02 0.01 0.33 0.04 1.33 0.00
 -------- 01:00 0.02 0.00 0.33 0.05 1.34 0.00
 -------- 02:00 0.03 0.00 0.25 0.10 1.36 0.01
 07.10.12 03:00 0.04 0.01 0.25 0.12 1.42 0.02
 -------- 04:00 0.04 0.01 0.12 0.12 1.46 0.03
 -------- 05:00 0.04 0.01 0.38 0.10 1.44 0.02
 -------- 06:00 0.07 0.01 0.44 0.12 1.44 0.03
 -------- 07:00 0.05 ---- ---- 0.07 1.35 0.02
 07.10.12 08:00 0.03 0.01 0.38 0.06 1.34 0.01
 -------- 09:00 0.03 0.02 0.75 0.09 1.38 0.02
 -------- 10:00 0.03 0.02 0.69 0.09 1.36 0.02
 -------- 11:00 0.03 0.01 ---- 0.09 1.34 0.03
 -------- 12:00 0.02 0.01 0.12 0.03 1.33 0.01
 07.10.12 13:00 ---- 0.02 0.12 0.01 1.32 0.01
 -------- 14:00 ---- 0.01 0.25 0.01 1.32 0.01
 -------- 15:00 ---- 0.03 0.50 0.01 1.33 0.01
 -------- 16:00 ---- 0.01 0.42 0.02 1.33 0.00
 -------- 17:00 ---- 0.01 0.25 0.03 1.34 0.01
 07.10.12 18:00 ---- 0.01 0.29 0.04 1.34 0.00
 -------- 19:00 ---- 0.02 0.38 0.04 1.33 0.00
 -------- 20:00 0.02 0.01 0.25 0.09 1.36 0.01
 -------- 21:00 0.07 0.01 0.79 0.22 1.44 0.08
 -------- 22:00 0.17 0.02 0.75 0.26 1.48 0.18
 07.10.12 23:00 0.10 0.02 0.58 0.24 1.48 0.12
 -------- 00:00 0.19 0.01 0.42 0.24 1.58 0.26
 -------- 01:00 0.19 0.01 0.12 0.21 1.65 0.26
 -------- 02:00 0.21 0.01 0.12 0.19 1.78 0.35
 -------- 03:00 0.21 0.01 0.33 0.17 1.75 0.40
 08.10.12 04:00 0.08 0.01 0.21 0.17 1.62 0.18
 -------- 05:00 0.17 0.02 0.96 0.17 2.07 0.42
 -------- 06:00 0.13 0.02 0.58 0.22 1.78 0.24
 -------- 07:00 0.07 0.02 0.17 0.24 1.48 0.06
 -------- 08:00 0.13 0.01 0.12 0.23 1.50 0.09
 08.10.12 09:00 0.07 0.01 0.25 0.18 1.44 0.06
 -------- 10:00 0.05 0.00 0.12 0.20 1.60 0.10
 -------- 11:00 0.06 ---- 0.19 0.24 1.44 0.07
