 Date Time CO SO2 H2S NO2 CHX NO
 17.05.13 00:00 0.03 0.01 0.19 0.13 1.60 0.00
 -------- 01:00 0.02 0.00 0.25 0.17 1.42 0.00
 -------- 02:00 0.02 0.00 0.17 0.20 1.46 0.01
 -------- 03:00 0.02 0.00 0.25 0.23 1.52 0.02
 -------- 04:00 0.02 0.00 0.33 0.16 1.63 0.01
 17.05.13 05:00 0.02 0.00 0.25 0.15 1.51 0.00
 -------- 06:00 0.02 0.00 0.21 0.13 1.50 0.00
 -------- 07:00 0.04 0.01 0.29 0.22 1.49 0.02
 -------- 08:00 ---- 0.00 0.25 0.13 1.47 0.02
 -------- 09:00 ---- 0.00 0.21 0.09 1.42 0.01
 17.05.13 10:00 ---- 0.00 0.21 0.08 1.39 0.01
 -------- 11:00 ---- 0.00 0.17 0.09 1.37 0.01
 -------- 12:00 ---- 0.00 0.21 0.10 1.36 0.01
 -------- 13:00 ---- 0.00 0.12 0.10 1.37 0.01
 -------- 14:00 ---- 0.00 0.12 0.08 1.37 0.01
 17.05.13 15:00 ---- 0.00 0.17 0.09 1.39 0.01
 -------- 16:00 0.02 ---- 0.12 0.12 1.48 0.01
 -------- 17:00 ---- 0.00 0.25 0.08 1.49 0.01
 -------- 18:00 ---- 0.00 0.21 0.06 1.50 0.01
 -------- 19:00 ---- 0.00 0.21 0.05 1.40 0.00
 17.05.13 20:00 ---- ---- 0.17 0.06 1.35 0.01
 -------- 21:00 ---- 0.01 0.50 0.17 1.37 0.01
 -------- 22:00 0.03 0.00 0.21 0.17 1.54 0.01
 -------- 23:00 0.02 0.00 0.29 0.17 1.43 0.01
 -------- 00:00 ---- 0.00 0.19 0.13 1.39 0.02
 18.05.13 01:00 0.02 0.01 0.17 0.17 1.42 0.07
 -------- 02:00 0.02 0.00 0.12 0.18 1.43 0.06
 -------- 03:00 0.02 0.01 0.12 0.16 1.45 0.06
 -------- 04:00 ---- 0.01 0.21 0.17 1.43 0.04
 -------- 05:00 ---- 0.01 0.21 0.13 1.43 0.06
 18.05.13 06:00 0.02 0.00 0.12 0.13 1.47 0.06
 -------- 07:00 0.02 0.01 0.17 0.10 1.46 0.03
 -------- 08:00 0.04 0.01 0.21 0.10 1.49 0.03
 -------- 09:00 0.02 0.01 0.21 0.10 1.44 0.02
 -------- 10:00 ---- 0.01 0.25 0.08 1.39 0.02
 18.05.13 11:00 ---- 0.01 0.25 0.09 1.38 0.01
 -------- 12:00 ---- 0.01 0.17 0.08 1.38 0.01
 -------- 13:00 ---- 0.00 0.12 0.06 1.38 0.01
 -------- 14:00 0.03 0.00 0.12 0.07 1.55 0.01
 -------- 15:00 0.14 0.00 0.12 0.06 1.40 0.01
 18.05.13 16:00 ---- 0.00 0.12 0.07 1.40 0.02
 -------- 17:00 ---- 0.00 0.12 0.08 1.40 0.00
 -------- 18:00 ---- 0.00 0.12 0.13 1.40 0.01
 -------- 19:00 0.04 0.00 0.12 0.07 1.39 0.00
 -------- 20:00 0.08 0.01 0.21 0.14 1.44 0.00
 18.05.13 21:00 0.18 0.01 0.21 0.25 1.59 0.05
 -------- 22:00 0.13 0.01 0.42 0.30 1.70 0.02
 -------- 23:00 0.17 0.01 0.38 0.35 1.91 0.08
