 Date Time CO SO2 H2S NO2 CHX NO
 28.10.12 12:00 0.06 0.01 0.12 0.10 1.38 0.03
 -------- 13:00 0.07 0.01 0.25 0.10 1.38 0.03
 -------- 14:00 0.05 0.01 0.46 0.11 1.39 0.03
 -------- 15:00 0.16 0.01 0.62 0.17 1.48 0.06
 -------- 16:00 0.14 0.01 0.67 0.16 1.48 0.06
 28.10.12 17:00 0.12 0.01 0.42 0.17 1.51 0.07
 -------- 18:00 0.13 0.01 0.42 0.17 1.56 0.09
 -------- 19:00 0.15 0.02 0.62 0.18 1.62 0.10
 -------- 20:00 0.11 0.01 0.25 0.17 1.55 0.09
 -------- 21:00 0.07 ---- 0.12 0.15 1.47 0.08
 28.10.12 22:00 0.06 0.01 ---- 0.13 1.45 0.07
 -------- 23:00 0.07 0.01 0.19 0.13 1.49 0.08
 -------- 00:00 0.09 0.00 ---- 0.13 1.57 0.13
 -------- 01:00 0.11 0.01 0.21 0.15 1.67 0.12
 -------- 02:00 0.06 0.01 0.38 0.15 1.63 0.08
 29.10.12 03:00 0.02 0.01 0.54 0.12 1.45 0.02
 -------- 04:00 ---- 0.00 0.38 0.11 1.42 0.01
 -------- 05:00 0.02 0.01 0.25 0.08 1.42 0.01
 -------- 06:00 0.02 0.01 0.44 0.09 1.41 0.01
 -------- 07:00 0.02 0.01 ---- 0.10 1.40 0.01
 29.10.12 08:00 0.03 0.02 0.25 0.09 1.39 0.01
 -------- 09:00 0.02 0.01 0.54 0.09 1.38 0.01
 -------- 10:00 0.02 0.01 0.62 0.08 1.39 0.01
 -------- 11:00 0.02 0.01 0.25 0.09 1.39 0.01
 -------- 12:00 ---- 0.01 0.38 0.09 1.39 0.01
 29.10.12 13:00 ---- 0.00 0.12 0.08 1.38 0.01
 -------- 14:00 ---- 0.01 0.19 0.11 1.40 0.02
 -------- 15:00 0.02 0.02 0.21 0.12 1.40 0.01
 -------- 16:00 0.02 0.01 0.19 0.12 1.38 0.01
 -------- 17:00 0.02 0.02 0.33 0.10 1.38 0.01
 29.10.12 18:00 0.02 0.01 0.54 0.09 1.38 0.01
 -------- 19:00 ---- 0.01 0.19 0.08 1.38 0.00
 -------- 20:00 0.04 0.05 0.21 0.09 1.40 0.01
 -------- 21:00 0.05 0.08 0.33 0.10 1.41 0.00
 -------- 22:00 0.03 0.06 0.42 0.06 1.40 0.01
 29.10.12 23:00 0.03 0.06 0.62 0.10 1.39 0.01
 -------- 00:00 0.02 0.06 0.50 0.05 1.41 0.00
 -------- 01:00 0.02 0.04 0.25 0.09 1.38 0.01
 -------- 02:00 0.02 0.02 0.25 0.06 1.40 0.00
 -------- 03:00 0.02 0.03 0.29 0.05 1.39 0.01
 30.10.12 04:00 0.02 0.01 0.31 0.05 1.35 0.01
 -------- 05:00 ---- 0.01 ---- 0.07 1.35 0.01
 -------- 06:00 0.03 0.01 0.12 0.10 1.37 0.02
 -------- 07:00 0.03 0.01 ---- 0.12 1.38 0.02
 -------- 08:00 0.05 0.02 ---- 0.11 1.41 0.03
 30.10.12 09:00 0.05 0.01 ---- 0.10 1.39 0.02
 -------- 10:00 0.03 0.01 0.12 0.09 1.37 0.02
 -------- 11:00 0.04 0.01 ---- 0.14 1.38 0.05
