 Date Time CO SO2 H2S NO2 CHX NO
 20.03.13 12:00 ---- 0.02 0.25 0.11 1.54 0.02
 -------- 13:00 ---- 0.02 0.21 0.09 1.43 0.02
 -------- 14:00 ---- 0.02 0.25 0.10 1.43 0.02
 -------- 15:00 ---- 0.01 0.21 0.10 1.44 0.02
 -------- 16:00 ---- 0.02 0.29 0.12 1.46 0.03
 20.03.13 17:00 ---- 0.01 0.21 0.13 1.41 0.02
 -------- 18:00 ---- 0.02 0.25 0.10 1.42 0.01
 -------- 19:00 ---- 0.04 0.42 0.09 1.43 0.01
 -------- 20:00 0.04 0.02 0.38 0.10 1.40 0.00
 -------- 21:00 0.02 0.02 0.50 0.09 1.40 0.01
 20.03.13 22:00 0.02 0.01 0.38 0.09 1.41 0.01
 -------- 23:00 0.02 0.01 0.33 0.12 1.40 0.01
 -------- 00:00 0.02 0.01 0.21 0.09 1.40 0.00
 -------- 01:00 0.02 0.01 0.12 0.07 1.39 0.00
 -------- 02:00 0.02 0.01 ---- 0.07 1.40 0.00
 21.03.13 03:00 ---- 0.01 ---- 0.07 1.41 0.00
 -------- 04:00 0.02 0.01 ---- 0.11 1.44 0.00
 -------- 05:00 0.02 0.01 ---- 0.10 1.44 0.01
 -------- 06:00 0.02 0.00 ---- 0.13 1.42 0.01
 -------- 07:00 0.02 0.01 ---- 0.15 1.42 0.01
 21.03.13 08:00 0.06 0.01 ---- 0.16 1.46 0.02
 -------- 09:00 0.04 0.01 ---- 0.15 1.43 0.02
 -------- 10:00 0.03 0.01 ---- 0.13 1.43 0.03
 -------- 11:00 0.04 0.01 ---- 0.12 1.43 0.04
 -------- 12:00 0.04 0.01 0.12 0.13 1.46 0.04
 21.03.13 13:00 0.04 0.01 ---- 0.09 1.44 0.03
 -------- 14:00 0.05 0.01 0.12 0.13 1.47 0.03
 -------- 15:00 0.04 0.01 ---- 0.12 1.48 0.03
 -------- 16:00 0.04 0.01 0.12 0.12 1.46 0.03
 -------- 17:00 0.04 0.01 0.12 0.13 1.43 0.02
 21.03.13 18:00 0.03 0.01 0.12 0.13 1.42 0.01
 -------- 19:00 0.03 0.01 0.12 0.13 1.40 0.01
 -------- 20:00 0.05 0.01 0.12 0.12 1.41 0.00
 -------- 21:00 0.04 0.01 0.12 0.09 1.39 0.00
 -------- 22:00 0.04 0.01 ---- 0.10 1.38 0.01
 21.03.13 23:00 0.04 0.01 0.12 0.13 1.38 0.01
 -------- 00:00 0.03 0.01 0.25 0.11 1.38 0.00
 -------- 01:00 0.03 0.01 ---- 0.10 1.39 0.00
 -------- 02:00 0.04 0.01 ---- 0.16 1.41 0.00
 -------- 03:00 0.04 0.01 ---- 0.18 1.44 0.00
 22.03.13 04:00 0.02 0.01 0.12 0.19 1.49 0.00
 -------- 05:00 0.02 0.00 0.12 0.19 1.51 0.00
 -------- 06:00 0.04 0.01 0.12 0.23 1.56 0.01
 -------- 07:00 0.06 0.01 ---- 0.30 1.59 0.02
 -------- 08:00 0.12 0.00 ---- 0.30 1.58 0.07
