 Date Time CO SO2 H2S NO2 CHX NO
 19.09.12 12:00 ---- 0.02 0.19 0.13 1.37 0.03
 -------- 13:00 ---- 0.02 0.25 0.14 1.35 0.03
 -------- 14:00 ---- 0.01 0.19 0.13 1.36 0.03
 -------- 15:00 ---- 0.02 0.25 0.19 1.39 0.03
 -------- 16:00 ---- 0.02 0.88 0.14 1.36 0.02
 19.09.12 17:00 ---- 0.03 0.62 0.17 1.40 0.03
 -------- 18:00 0.06 0.03 0.38 0.21 1.45 0.03
 -------- 19:00 0.03 0.04 0.25 0.30 1.54 0.10
 -------- 20:00 0.13 0.02 0.42 0.29 1.63 0.20
 -------- 21:00 0.18 0.03 0.54 0.28 1.74 0.23
 19.09.12 22:00 0.07 0.02 0.58 0.30 1.59 0.08
 -------- 23:00 0.05 0.02 0.21 0.28 1.47 0.08
 -------- 00:00 0.03 0.02 0.29 0.26 1.46 0.07
 -------- 01:00 0.03 0.01 ---- 0.23 1.52 0.07
 -------- 02:00 0.03 0.02 0.50 0.19 1.57 0.07
 20.09.12 03:00 0.02 0.02 0.54 0.21 1.57 0.07
 -------- 04:00 0.02 0.01 0.38 0.20 1.44 0.06
 -------- 05:00 0.03 0.01 ---- 0.23 1.46 0.11
 -------- 06:00 0.07 0.01 0.19 0.17 1.54 0.24
 -------- 07:00 0.15 0.01 0.46 0.18 1.60 0.31
 20.09.12 08:00 0.25 0.01 0.42 0.19 1.70 0.27
 -------- 09:00 0.19 0.02 0.83 0.21 1.62 0.19
 -------- 10:00 0.08 0.02 0.67 0.25 1.55 0.10
 -------- 11:00 0.04 0.02 0.12 0.22 1.53 0.07
 -------- 12:00 0.02 0.02 0.33 0.17 1.42 0.04
 20.09.12 13:00 ---- 0.03 0.50 0.15 1.38 0.03
 -------- 14:00 ---- 0.02 0.38 0.11 1.41 0.02
 -------- 15:00 ---- 0.02 0.19 0.14 1.41 0.02
 -------- 16:00 ---- 0.02 0.12 0.14 1.37 0.02
 -------- 17:00 ---- 0.03 0.21 0.18 1.38 0.02
 20.09.12 18:00 0.02 0.01 0.38 0.21 1.40 0.02
 -------- 19:00 0.07 0.01 ---- 0.31 1.54 0.10
 -------- 20:00 0.20 0.02 0.50 0.32 1.77 0.26
 -------- 21:00 0.17 0.04 0.62 0.30 1.64 0.17
 -------- 22:00 0.07 0.03 0.62 0.28 1.53 0.06
 20.09.12 23:00 0.06 0.03 0.12 0.28 1.44 0.06
 -------- 00:00 0.07 0.02 0.38 0.26 1.46 0.06
 -------- 01:00 0.04 0.01 ---- 0.20 1.40 0.03
 -------- 02:00 0.04 0.02 0.25 0.20 1.44 0.04
 -------- 03:00 0.02 0.02 0.17 0.14 1.40 0.02
 21.09.12 04:00 0.03 0.01 0.58 0.16 1.43 0.04
 -------- 05:00 0.07 0.01 0.29 0.20 1.53 0.11
 -------- 06:00 0.17 0.01 0.38 0.19 1.74 0.33
 -------- 07:00 0.28 0.02 0.62 0.20 1.74 0.42
 -------- 08:00 0.21 0.01 0.38 0.21 1.70 0.27
 21.09.12 09:00 0.07 0.02 0.58 0.23 1.60 0.13
 -------- 10:00 0.02 0.02 0.19 0.20 1.51 0.06
 -------- 11:00 0.02 0.04 0.67 0.19 1.49 0.06
