 Date Time CO SO2 H2S NO2 CHX NO
 15.02.13 00:00 0.06 0.01 0.19 0.30 1.53 0.08
 -------- 01:00 0.06 0.01 0.12 0.28 1.68 0.07
 -------- 02:00 0.04 0.01 0.12 0.24 1.80 0.05
 -------- 03:00 0.04 0.01 0.12 0.27 1.57 0.07
 -------- 04:00 0.02 0.01 ---- 0.23 1.74 0.05
 15.02.13 05:00 0.03 0.01 ---- 0.24 1.75 0.05
 -------- 06:00 0.05 0.01 ---- 0.27 1.58 0.10
 -------- 07:00 0.06 0.01 ---- 0.28 1.58 0.09
 -------- 08:00 0.05 0.01 ---- 0.28 1.52 0.06
 -------- 09:00 0.04 0.01 ---- 0.24 1.50 0.05
 15.02.13 10:00 0.06 0.01 ---- 0.27 1.51 0.11
 -------- 11:00 0.05 0.01 ---- 0.25 1.54 0.08
 -------- 12:00 0.07 0.02 0.21 0.30 1.83 0.12
 -------- 13:00 0.10 0.03 0.38 0.34 2.05 0.21
 -------- 14:00 0.10 0.03 0.38 0.34 1.96 0.16
 15.02.13 15:00 0.09 0.05 0.33 0.36 1.99 0.15
 -------- 16:00 0.08 0.04 0.42 0.33 1.85 0.10
 -------- 17:00 0.09 0.05 0.38 0.33 1.81 0.09
 -------- 18:00 0.34 0.03 0.38 0.35 2.36 0.15
 -------- 19:00 0.16 0.02 0.38 0.35 1.93 0.22
 15.02.13 20:00 0.14 0.02 0.38 0.37 1.89 0.21
 -------- 21:00 0.15 0.02 0.38 0.36 1.99 0.20
 -------- 22:00 0.10 0.01 0.38 0.34 1.90 0.13
 -------- 23:00 0.06 0.01 0.33 0.31 1.70 0.09
 -------- 00:00 0.05 0.01 0.21 0.30 1.61 0.10
 16.02.13 01:00 0.09 0.01 0.25 0.30 1.66 0.23
 -------- 02:00 0.16 0.01 0.33 0.33 1.76 0.54
 -------- 03:00 0.24 0.01 0.33 0.33 2.16 0.47
 -------- 04:00 0.15 0.01 0.29 0.35 1.83 0.44
 -------- 05:00 0.13 0.01 0.25 0.32 2.08 0.35
 16.02.13 06:00 0.13 0.01 0.25 0.33 2.35 0.29
 -------- 07:00 0.13 0.00 0.25 0.32 2.30 0.28
 -------- 08:00 0.30 0.01 0.33 0.35 2.49 0.58
 -------- 09:00 0.23 0.01 0.29 0.37 2.13 0.47
 -------- 10:00 0.09 0.01 0.12 0.32 1.79 0.10
 16.02.13 11:00 0.09 0.01 0.17 0.35 1.91 0.14
 -------- 12:00 0.09 0.02 0.29 0.35 2.07 0.13
 -------- 13:00 0.11 0.02 0.42 0.36 2.17 0.15
 -------- 14:00 0.12 0.10 0.62 0.37 2.15 0.14
 -------- 15:00 0.14 0.07 0.50 0.36 1.92 0.17
 16.02.13 16:00 0.15 0.04 0.38 0.36 1.78 0.18
 -------- 17:00 0.13 0.03 0.42 0.36 1.71 0.16
 -------- 18:00 0.08 0.02 0.38 0.31 1.61 0.06
 -------- 19:00 0.05 0.02 0.33 0.26 1.50 0.02
 -------- 20:00 0.06 0.02 0.25 0.17 1.46 0.01
 16.02.13 21:00 0.05 0.01 0.25 0.20 1.47 0.01
 -------- 22:00 0.05 0.01 0.25 0.19 1.48 0.01
 -------- 23:00 0.03 0.01 0.17 0.16 1.49 0.00
 -------- 00:00 0.02 0.01 0.12 0.14 1.46 0.01
