 Date Time CO SO2 H2S NO2 CHX NO
 21.09.12 00:00 0.07 0.02 0.38 0.26 1.48 0.06
 -------- 01:00 0.04 0.01 ---- 0.20 1.40 0.03
 -------- 02:00 0.04 0.02 0.25 0.20 1.44 0.04
 -------- 03:00 0.02 0.02 0.17 0.14 1.40 0.02
 -------- 04:00 0.03 0.01 0.58 0.16 1.43 0.04
 21.09.12 05:00 0.07 0.01 0.29 0.20 1.53 0.11
 -------- 06:00 0.17 0.01 0.38 0.19 1.74 0.33
 -------- 07:00 0.28 0.02 0.62 0.20 1.74 0.42
 -------- 08:00 0.21 0.01 0.38 0.21 1.70 0.27
 -------- 09:00 0.07 0.02 0.58 0.23 1.60 0.13
 21.09.12 10:00 0.02 0.02 0.19 0.20 1.51 0.06
 -------- 11:00 0.02 0.04 0.67 0.19 1.49 0.06
 -------- 12:00 ---- 0.03 0.38 0.15 1.43 0.03
 -------- 13:00 ---- 0.04 0.54 0.14 1.39 0.03
 -------- 14:00 ---- 0.02 0.44 0.15 1.36 0.02
 21.09.12 15:00 ---- ---- ---- 0.10 1.34 0.01
 -------- 16:00 0.16 0.01 0.12 0.14 1.54 0.02
 -------- 17:00 ---- 0.03 0.29 0.12 1.36 0.01
 -------- 18:00 ---- 0.02 0.25 0.15 1.42 0.01
 -------- 19:00 0.05 0.03 0.33 0.33 1.53 0.14
 21.09.12 20:00 0.05 0.01 0.33 0.18 1.44 0.02
 -------- 21:00 0.05 0.02 0.29 0.15 1.42 0.02
 -------- 22:00 0.05 0.01 0.38 0.15 1.42 0.02
 -------- 23:00 0.03 0.00 ---- 0.14 1.39 0.01
 -------- 00:00 0.02 0.00 0.12 0.13 1.42 0.01
 22.09.12 01:00 0.02 0.01 0.12 0.13 1.42 0.01
 -------- 02:00 0.02 0.01 0.25 0.10 1.39 0.01
 -------- 03:00 0.02 0.00 0.19 0.09 1.62 0.00
 -------- 04:00 ---- 0.01 0.25 0.06 1.62 0.00
 -------- 05:00 ---- 0.02 0.54 0.03 1.49 0.00
 22.09.12 06:00 ---- 0.01 0.38 0.07 1.52 0.00
 -------- 07:00 0.02 0.00 0.12 0.12 1.45 0.01
 -------- 08:00 0.03 0.03 0.50 0.14 1.84 0.02
 -------- 09:00 0.03 0.06 0.79 0.13 2.04 0.01
 -------- 10:00 0.04 0.05 0.50 0.13 1.84 0.05
 22.09.12 11:00 0.03 0.05 0.54 0.10 1.44 0.04
 -------- 12:00 0.02 0.02 0.12 0.07 1.46 0.03
 -------- 13:00 0.02 0.03 0.33 0.07 1.52 0.02
 -------- 14:00 0.03 0.03 0.17 0.09 1.56 0.02
 -------- 15:00 0.02 0.04 0.12 0.10 1.51 0.01
 22.09.12 16:00 0.02 0.03 ---- 0.10 1.43 0.01
 -------- 17:00 0.04 0.04 0.19 0.16 1.55 0.01
 -------- 18:00 0.07 0.03 0.12 0.20 1.52 0.02
 -------- 19:00 0.09 0.05 1.42 0.27 2.25 0.01
 -------- 20:00 0.11 0.03 1.04 0.24 1.91 0.05
 22.09.12 21:00 0.11 0.02 0.46 0.19 1.88 0.06
 -------- 22:00 0.08 0.02 0.54 0.18 1.91 0.06
 -------- 23:00 0.04 0.02 0.25 0.14 1.52 0.04
