 Date Time CO SO2 H2S NO2 CHX NO
 27.04.13 12:00 0.02 0.01 ---- 0.11 1.39 0.02
 -------- 13:00 ---- 0.01 ---- 0.09 1.37 0.01
 -------- 14:00 ---- 0.01 ---- 0.07 1.38 0.01
 -------- 15:00 ---- 0.01 ---- 0.08 1.46 0.01
 -------- 16:00 0.03 0.02 ---- 0.19 1.63 0.01
 27.04.13 17:00 0.04 0.01 ---- 0.21 1.57 0.01
 -------- 18:00 0.04 0.01 ---- 0.23 1.54 0.01
 -------- 19:00 0.07 0.01 ---- 0.15 1.49 0.00
 -------- 20:00 0.03 0.01 ---- 0.19 1.49 0.01
 -------- 21:00 0.02 0.01 ---- 0.10 1.43 0.01
 27.04.13 22:00 ---- 0.00 0.12 0.09 1.40 0.01
 -------- 23:00 ---- 0.00 0.12 0.22 1.45 0.01
 -------- 00:00 ---- 0.01 0.12 0.19 1.53 0.01
 -------- 01:00 ---- 0.01 0.12 0.14 1.57 0.01
 -------- 02:00 ---- 0.01 0.12 0.09 1.42 ----
 28.04.13 03:00 ---- 0.01 0.21 0.09 1.42 0.00
 -------- 04:00 ---- 0.01 ---- 0.07 1.39 0.00
 -------- 05:00 ---- 0.01 ---- 0.05 1.39 0.00
 -------- 06:00 ---- 0.01 0.12 0.07 1.40 0.00
 -------- 07:00 ---- 0.01 0.12 0.09 1.41 0.00
 28.04.13 08:00 0.02 0.01 0.12 0.11 1.44 0.01
 -------- 09:00 0.02 0.01 0.12 0.14 1.46 0.01
 -------- 10:00 0.05 0.02 0.21 0.17 1.54 0.02
 -------- 11:00 0.03 0.02 0.17 0.15 1.51 0.02
 -------- 12:00 0.02 0.03 0.12 0.14 1.49 0.02
 28.04.13 13:00 0.02 0.01 ---- 0.15 1.47 0.01
 -------- 14:00 0.02 0.02 0.12 0.19 1.50 0.02
 -------- 15:00 0.04 0.02 0.12 0.22 1.54 0.02
 -------- 16:00 0.03 0.01 ---- 0.26 1.62 0.02
 -------- 17:00 0.03 0.01 ---- 0.25 1.63 0.02
 28.04.13 18:00 0.04 0.00 ---- 0.25 1.52 0.02
 -------- 19:00 0.03 0.01 0.12 0.23 1.54 0.01
 -------- 20:00 0.02 0.01 0.12 0.15 1.48 0.00
 -------- 21:00 ---- 0.01 0.21 0.14 1.45 0.00
 -------- 22:00 0.02 0.01 0.12 0.20 1.46 0.01
 28.04.13 23:00 ---- 0.01 ---- 0.16 1.45 0.00
 -------- 00:00 ---- 0.01 ---- 0.14 1.46 0.00
 -------- 01:00 ---- 0.00 ---- 0.10 1.39 0.00
 -------- 02:00 ---- 0.00 ---- 0.09 1.39 0.00
 -------- 03:00 ---- 0.00 ---- 0.09 1.44 0.01
 29.04.13 04:00 ---- 0.00 ---- 0.10 1.54 0.00
 -------- 05:00 ---- 0.00 ---- 0.10 1.51 0.00
 -------- 06:00 ---- 0.00 ---- 0.16 1.47 0.00
 -------- 07:00 ---- 0.00 ---- 0.15 1.49 0.01
 -------- 08:00 0.02 0.00 ---- 0.16 1.50 0.03
 29.04.13 09:00 ---- 0.00 ---- 0.14 1.46 0.02
 -------- 10:00 ---- 0.00 0.12 0.10 1.44 0.02
 -------- 11:00 ---- ---- ---- 0.07 1.40 0.01
