 Date Time CO SO2 H2S NO2 CHX NO
 18.02.13 12:00 0.06 0.01 ---- 0.13 1.44 0.02
 -------- 13:00 0.07 0.01 0.12 0.15 1.46 0.03
 -------- 14:00 0.07 0.01 0.12 0.16 1.46 0.03
 -------- 15:00 0.10 0.02 0.12 0.25 1.58 0.07
 -------- 16:00 0.12 0.01 0.12 0.29 1.62 0.08
 18.02.13 17:00 0.10 0.01 0.21 0.25 1.59 0.06
 -------- 18:00 0.10 0.01 0.12 0.24 1.55 0.03
 -------- 19:00 0.11 0.01 0.12 0.26 1.53 0.02
 -------- 20:00 0.08 0.01 0.12 0.27 1.57 0.01
 -------- 21:00 0.06 0.01 0.12 0.25 1.53 0.01
 18.02.13 22:00 0.06 0.01 0.12 0.24 1.51 0.01
 -------- 23:00 0.05 0.01 0.12 0.20 1.49 0.00
 -------- 00:00 0.06 0.01 0.12 0.22 1.50 0.01
 -------- 01:00 0.07 0.01 0.12 0.26 1.54 0.02
 -------- 02:00 0.07 0.01 0.12 0.26 1.55 0.03
 19.02.13 03:00 0.06 0.01 0.12 0.27 1.59 0.04
 -------- 04:00 0.06 0.01 0.12 0.28 1.59 0.05
 -------- 05:00 0.09 0.01 0.12 0.30 1.69 0.15
 -------- 06:00 0.11 0.01 0.12 0.30 1.85 0.19
 -------- 07:00 0.11 0.01 0.17 0.31 1.79 0.20
 19.02.13 08:00 0.15 0.01 0.12 0.30 1.81 0.22
 -------- 09:00 0.19 0.01 0.21 0.30 1.90 0.37
 -------- 10:00 0.27 0.01 0.25 0.33 1.98 0.50
 -------- 11:00 0.25 0.02 0.25 0.37 1.92 0.48
 -------- 12:00 0.14 0.01 0.17 0.33 1.71 0.22
 19.02.13 13:00 0.08 0.01 0.12 0.27 1.59 0.08
 -------- 14:00 0.07 0.01 0.17 0.26 1.56 0.08
 -------- 15:00 0.07 0.02 0.25 0.24 1.55 0.07
 -------- 16:00 0.06 0.02 0.25 0.19 1.51 0.04
 -------- 17:00 0.07 0.02 0.25 0.24 1.52 0.05
 19.02.13 18:00 0.09 0.02 0.25 0.29 1.56 0.07
 -------- 19:00 0.06 0.01 0.21 0.26 1.49 0.02
 -------- 20:00 0.09 0.01 0.17 0.30 1.53 0.04
 -------- 21:00 0.09 0.01 0.12 0.36 1.56 0.07
 -------- 22:00 0.16 0.01 0.21 0.34 1.77 0.27
 19.02.13 23:00 0.17 0.01 0.25 0.36 1.97 0.38
 -------- 00:00 0.24 0.01 0.25 0.40 1.81 0.55
 -------- 01:00 0.33 0.02 0.50 0.45 1.90 0.84
 -------- 02:00 0.28 0.02 0.50 0.46 2.06 0.72
 -------- 03:00 0.27 0.01 0.50 0.45 2.21 0.68
 20.02.13 04:00 0.29 0.02 0.62 0.46 2.20 0.85
 -------- 05:00 0.33 0.02 0.71 0.48 2.24 0.98
 -------- 06:00 0.39 0.02 0.75 0.55 2.31 1.19
 -------- 07:00 0.49 0.02 0.88 0.62 2.37 1.36
 -------- 08:00 0.57 0.03 1.00 0.72 2.53 1.62
 20.02.13 09:00 0.55 0.03 0.92 0.71 2.51 1.43
 -------- 10:00 0.44 0.03 0.83 0.59 2.33 1.06
 -------- 11:00 0.32 0.03 0.71 0.55 2.12 0.82
