 Date Time CO SO2 H2S NO2 CHX NO
 13.04.13 22:00 0.04 0.01 0.25 0.25 1.41 0.01
 -------- 23:00 0.03 0.01 0.17 0.26 1.40 0.01
 -------- 00:00 0.02 0.01 0.12 0.21 1.40 0.01
 -------- 01:00 0.03 0.01 0.17 0.28 1.43 0.01
 -------- 02:00 0.04 0.01 0.17 0.32 1.46 0.02
 14.04.13 03:00 0.03 0.02 0.12 0.27 1.59 0.01
 -------- 04:00 0.03 0.02 0.21 0.31 1.59 0.01
 -------- 05:00 0.02 0.01 0.19 0.21 1.46 0.01
 -------- 06:00 0.02 0.01 0.17 0.26 1.46 0.01
 -------- 07:00 0.03 0.01 0.12 0.20 1.58 0.01
 14.04.13 08:00 0.04 0.01 0.12 0.19 1.52 0.02
 -------- 09:00 0.03 0.01 0.12 0.19 1.51 0.02
 -------- 10:00 0.02 0.01 0.12 0.11 1.38 0.01
 -------- 11:00 0.02 0.01 0.12 0.16 1.39 0.04
 -------- 12:00 0.03 0.01 ---- 0.11 1.40 0.01
 14.04.13 13:00 0.03 0.01 0.12 0.06 1.37 0.01
 -------- 14:00 0.02 0.01 ---- 0.08 1.37 0.00
 -------- 15:00 0.02 0.00 ---- 0.07 1.36 0.01
 -------- 16:00 0.02 0.00 ---- 0.09 1.39 0.01
 -------- 17:00 0.02 0.00 ---- 0.11 1.37 0.01
 14.04.13 18:00 0.03 0.01 ---- 0.16 1.39 0.00
 -------- 19:00 0.05 0.01 ---- 0.22 1.44 0.01
 -------- 20:00 0.05 0.01 ---- 0.22 1.44 0.01
 -------- 21:00 0.05 0.01 ---- 0.25 1.55 0.01
 -------- 22:00 0.06 0.01 ---- 0.30 1.48 0.01
 14.04.13 23:00 0.04 0.01 0.12 0.33 1.43 0.02
 -------- 00:00 0.06 0.01 0.12 0.43 1.50 0.04
 -------- 01:00 0.03 0.02 0.12 0.26 1.47 0.01
 -------- 02:00 0.03 0.02 0.12 0.35 1.50 0.03
 -------- 03:00 0.03 0.02 0.25 0.39 1.61 0.05
 15.04.13 04:00 0.12 0.03 0.12 0.46 1.83 0.25
 -------- 05:00 0.13 0.02 0.12 0.48 1.85 0.30
 -------- 06:00 0.18 0.02 0.25 0.54 1.81 0.47
 -------- 07:00 0.23 0.02 0.12 0.52 1.86 0.48
 -------- 08:00 0.12 0.02 0.12 0.45 1.76 0.13
 15.04.13 09:00 0.07 0.02 0.12 0.41 1.58 0.07
 -------- 10:00 0.05 0.02 ---- 0.38 1.52 0.06
 -------- 11:00 0.02 0.02 0.12 0.38 1.49 0.04
 -------- 12:00 0.02 0.02 ---- 0.31 1.44 0.03
 -------- 13:00 ---- 0.01 0.12 0.14 1.39 0.01
 15.04.13 14:00 ---- 0.02 0.12 0.15 1.39 0.01
 -------- 15:00 ---- 0.02 ---- 0.10 1.40 0.01
 -------- 16:00 0.02 0.01 0.12 0.14 1.44 0.01
 -------- 17:00 ---- 0.01 0.12 0.13 1.43 0.01
 -------- 18:00 ---- 0.01 ---- 0.24 1.46 0.01
 15.04.13 19:00 0.03 0.01 0.12 0.29 1.45 0.01
 -------- 20:00 0.08 0.02 0.12 0.47 1.51 0.21
 -------- 21:00 0.12 0.02 0.12 0.56 1.65 0.03
