 Date Time CO SO2 H2S NO2 CHX NO
 17.04.13 12:00 ---- 0.02 ---- 0.17 1.46 0.01
 -------- 13:00 ---- 0.02 ---- 0.12 1.43 0.01
 -------- 14:00 ---- 0.02 0.12 0.10 1.44 0.01
 -------- 15:00 ---- 0.02 0.12 0.09 1.43 0.01
 -------- 16:00 ---- 0.01 ---- 0.07 1.41 0.01
 17.04.13 17:00 0.02 0.01 ---- 0.07 1.40 0.01
 -------- 18:00 ---- 0.01 0.12 0.09 1.41 0.00
 -------- 19:00 0.04 0.01 ---- 0.21 1.43 0.01
 -------- 20:00 0.12 0.02 ---- 0.50 1.51 0.04
 -------- 21:00 0.19 0.02 0.12 0.59 1.58 0.18
 17.04.13 22:00 0.23 0.03 0.12 0.60 1.64 0.32
 -------- 23:00 0.25 0.04 0.17 0.66 1.66 0.50
 -------- 00:00 0.13 0.02 0.12 0.59 1.63 0.13
 -------- 01:00 0.11 0.02 0.17 0.56 1.57 0.07
 -------- 02:00 0.11 0.02 0.21 0.56 1.60 0.18
 18.04.13 03:00 0.09 0.02 0.12 0.55 1.57 0.08
 -------- 04:00 0.08 0.02 0.17 0.51 1.54 0.06
 -------- 05:00 0.10 0.01 0.12 0.55 1.59 0.11
 -------- 06:00 0.13 0.02 0.12 0.55 1.59 0.15
 -------- 07:00 0.14 0.02 0.21 0.52 1.63 0.14
 18.04.13 08:00 0.21 0.02 0.17 0.53 1.65 0.24
 -------- 09:00 0.09 0.01 0.12 0.26 1.48 0.02
 -------- 10:00 0.04 0.01 0.12 0.19 1.47 0.01
 -------- 11:00 0.04 0.01 0.12 0.19 1.47 0.01
 -------- 12:00 0.03 0.01 0.12 0.20 1.47 0.01
 18.04.13 13:00 0.02 0.01 0.12 0.13 1.41 0.01
 -------- 14:00 0.02 0.01 0.12 0.06 1.39 0.01
 -------- 15:00 ---- 0.01 ---- 0.04 1.38 0.01
 -------- 16:00 ---- 0.01 0.12 0.04 1.39 0.00
 -------- 17:00 ---- 0.01 ---- 0.05 1.40 0.00
 18.04.13 18:00 0.02 0.01 0.12 0.04 1.38 0.00
 -------- 19:00 0.03 0.01 0.12 0.08 1.41 0.00
 -------- 20:00 ---- 0.02 0.12 0.15 1.43 0.00
 -------- 21:00 0.05 0.02 0.17 0.43 1.58 0.03
 -------- 22:00 0.17 0.02 0.25 0.54 1.70 0.25
 18.04.13 23:00 0.20 0.03 0.25 0.56 1.65 0.43
 -------- 00:00 0.11 0.02 0.12 0.54 1.63 0.21
 -------- 01:00 0.08 0.02 0.25 0.52 1.64 0.13
 -------- 02:00 0.05 0.02 0.12 0.48 1.62 0.10
 -------- 03:00 0.04 0.01 0.17 0.45 1.62 0.07
 19.04.13 04:00 0.03 0.01 0.17 0.43 1.63 0.05
 -------- 05:00 0.03 0.02 0.46 0.45 1.61 0.07
 -------- 06:00 0.05 0.02 0.33 0.49 1.62 0.12
 -------- 07:00 0.07 0.02 0.25 0.47 1.66 0.10
 -------- 08:00 0.09 0.01 0.21 0.42 1.63 0.09
 19.04.13 09:00 0.06 0.01 0.25 0.38 1.58 0.06
 -------- 10:00 0.04 0.01 0.12 0.33 1.49 0.04
 -------- 11:00 0.02 0.01 0.12 0.18 1.46 0.02
