 Date Time CO SO2 H2S NO2 CHX NO
 16.01.13 00:00 0.02 0.00 ---- 0.22 1.42 0.03
 -------- 01:00 0.03 0.00 0.12 0.23 1.45 0.05
 -------- 02:00 0.03 0.00 0.12 0.24 1.49 0.06
 -------- 03:00 0.02 0.01 0.21 0.22 1.50 0.05
 -------- 04:00 ---- 0.00 0.17 0.18 1.44 0.03
 16.01.13 05:00 ---- 0.00 0.12 0.16 1.44 0.02
 -------- 06:00 0.02 0.00 0.12 0.19 1.44 0.04
 -------- 07:00 0.02 0.00 0.12 0.19 1.44 0.04
 -------- 08:00 0.06 0.00 0.12 0.18 1.44 0.03
 -------- 09:00 0.06 0.00 0.17 0.20 1.47 0.05
 16.01.13 10:00 0.07 0.00 0.17 0.21 1.49 0.05
 -------- 11:00 0.08 0.01 0.25 0.27 1.53 0.11
 -------- 12:00 0.11 0.01 0.25 0.27 1.58 0.14
 -------- 13:00 0.10 0.01 0.25 0.25 1.56 0.12
 -------- 14:00 0.09 0.01 0.25 0.20 1.60 0.07
 16.01.13 15:00 0.08 0.01 0.33 0.19 1.59 0.07
 -------- 16:00 0.10 0.01 0.38 0.20 1.76 0.06
 -------- 17:00 0.10 0.01 0.38 0.24 1.68 0.08
 -------- 18:00 0.10 0.01 0.38 0.24 1.55 0.09
 -------- 19:00 0.10 0.01 0.38 0.23 1.55 0.08
 16.01.13 20:00 0.09 0.01 0.38 0.23 1.61 0.09
 -------- 21:00 0.09 0.01 0.38 0.21 1.58 0.07
 -------- 22:00 0.07 0.01 0.38 0.19 1.56 0.07
 -------- 23:00 0.06 0.01 0.38 0.16 1.55 0.06
 -------- 00:00 0.04 0.01 0.21 0.15 1.51 0.02
 17.01.13 01:00 0.04 0.01 0.12 0.13 1.48 0.02
 -------- 02:00 0.04 0.01 0.12 0.12 1.48 0.01
 -------- 03:00 0.04 0.01 0.12 0.13 1.47 0.02
 -------- 04:00 0.04 0.01 0.12 0.11 1.46 0.01
 -------- 05:00 0.03 0.01 0.12 0.12 1.46 0.01
 17.01.13 06:00 0.05 0.01 0.12 0.12 1.47 0.02
 -------- 07:00 0.05 0.01 0.12 0.14 1.49 0.02
 -------- 08:00 0.04 0.01 0.12 0.14 1.47 0.02
 -------- 09:00 0.03 0.01 0.12 0.13 1.45 0.02
 -------- 10:00 0.04 0.01 0.12 0.15 1.46 0.04
 17.01.13 11:00 0.03 0.01 0.12 0.12 1.45 0.03
 -------- 12:00 0.02 0.01 0.12 0.13 1.44 0.03
 -------- 13:00 0.03 0.01 0.12 0.13 1.46 0.04
 -------- 14:00 0.03 0.01 0.12 0.11 1.44 0.03
 -------- 15:00 0.02 0.01 0.12 0.12 1.47 0.03
 17.01.13 16:00 0.03 0.01 0.12 0.13 1.60 0.03
 -------- 17:00 0.02 0.00 0.12 0.14 1.55 0.03
 -------- 18:00 0.02 0.00 ---- 0.15 1.57 0.02
 -------- 19:00 0.02 0.00 ---- 0.14 1.49 0.02
 -------- 20:00 0.02 0.00 ---- 0.12 1.45 0.01
 17.01.13 21:00 ---- 0.00 ---- 0.11 1.44 0.01
 -------- 22:00 ---- 0.00 ---- 0.09 1.44 0.01
 -------- 23:00 ---- 0.00 ---- 0.11 1.45 0.01
 -------- 00:00 ---- 0.00 ---- 0.09 1.43 0.01
