 Date Time CO SO2 H2S NO2 CHX NO
 24.03.13 00:00 0.04 0.09 0.25 0.11 1.44 0.01
 -------- 01:00 0.04 0.05 0.12 0.16 1.39 0.02
 -------- 02:00 0.04 0.03 ---- 0.14 1.40 0.02
 -------- 03:00 0.04 0.04 ---- 0.10 1.42 0.01
 -------- 04:00 0.03 0.04 ---- 0.13 1.41 0.01
 24.03.13 05:00 0.05 0.05 0.12 0.17 1.41 0.03
 -------- 06:00 0.03 0.04 0.17 0.10 1.39 0.01
 -------- 07:00 0.02 0.07 0.12 0.06 1.46 0.00
 -------- 08:00 ---- 0.07 0.19 0.06 1.46 0.00
 -------- 09:00 ---- 0.09 0.25 0.06 1.47 0.01
 24.03.13 10:00 ---- 0.08 0.12 0.05 1.46 0.01
 -------- 11:00 ---- 0.07 0.12 0.04 1.44 0.00
 -------- 12:00 ---- 0.04 ---- 0.04 1.42 0.01
 -------- 13:00 ---- 0.03 0.12 0.02 1.40 0.01
 -------- 14:00 ---- 0.02 ---- 0.04 1.42 0.01
 24.03.13 15:00 ---- 0.08 0.19 0.05 1.45 0.01
 -------- 16:00 ---- 0.06 ---- 0.04 1.43 0.01
 -------- 17:00 ---- 0.08 0.12 0.04 1.44 0.01
 -------- 18:00 ---- 0.09 0.21 0.05 1.43 0.01
 -------- 19:00 ---- 0.04 0.19 0.04 1.39 0.01
 24.03.13 20:00 ---- 0.04 ---- 0.05 1.42 0.01
 -------- 21:00 ---- 0.03 0.25 0.04 1.38 0.00
 -------- 22:00 ---- 0.02 0.25 0.02 1.37 0.00
 -------- 23:00 ---- 0.01 ---- 0.02 1.36 0.00
 -------- 00:00 ---- 0.01 0.12 0.02 1.36 0.01
 25.03.13 01:00 ---- 0.01 ---- 0.02 1.35 0.01
 -------- 02:00 ---- 0.01 ---- 0.02 1.35 0.00
 -------- 03:00 ---- 0.01 ---- 0.02 1.35 0.00
 -------- 04:00 ---- 0.01 ---- 0.02 1.35 0.00
 -------- 05:00 ---- 0.01 ---- 0.03 1.35 0.00
 25.03.13 06:00 0.02 0.00 ---- 0.05 1.35 0.00
 -------- 07:00 0.02 0.01 ---- 0.07 1.36 0.01
 -------- 08:00 0.04 0.00 ---- 0.07 1.36 0.01
 -------- 09:00 0.03 0.01 ---- 0.06 1.37 0.01
 -------- 10:00 0.02 0.01 ---- 0.05 1.36 0.01
 25.03.13 11:00 0.02 0.01 ---- 0.04 1.35 0.01
 -------- 12:00 0.02 0.01 ---- 0.05 1.36 0.01
 -------- 13:00 0.02 0.01 ---- 0.03 1.36 0.01
 -------- 14:00 0.02 0.01 ---- 0.04 1.36 0.01
 -------- 15:00 0.02 0.01 ---- 0.08 1.38 0.02
 25.03.13 16:00 0.02 0.01 ---- 0.08 1.37 0.01
 -------- 17:00 0.03 0.01 ---- 0.09 1.39 0.01
 -------- 18:00 0.03 0.00 ---- 0.10 1.38 0.01
 -------- 19:00 0.03 0.00 ---- 0.12 1.39 0.01
 -------- 20:00 0.04 0.01 ---- 0.10 1.38 0.01
 25.03.13 21:00 0.03 0.01 ---- 0.15 1.44 0.00
 -------- 22:00 0.02 0.00 ---- 0.14 1.50 0.01
 -------- 23:00 0.02 0.00 ---- 0.11 1.40 0.00
