 Date Time CO SO2 H2S NO2 CHX NO
 12.04.13 12:00 ---- 0.01 0.25 0.19 1.48 0.02
 -------- 13:00 ---- 0.01 0.33 0.15 1.39 0.02
 -------- 14:00 ---- 0.01 0.29 0.12 1.35 0.01
 -------- 15:00 ---- 0.01 0.54 0.10 1.35 0.01
 -------- 16:00 ---- 0.01 0.21 0.13 1.36 0.01
 12.04.13 17:00 ---- 0.01 0.33 0.13 1.36 0.01
 -------- 18:00 ---- 0.01 0.25 0.16 1.36 0.01
 -------- 19:00 0.02 0.01 0.33 0.21 1.39 0.01
 -------- 20:00 0.07 0.01 0.38 0.43 1.48 0.03
 -------- 21:00 0.09 0.02 0.46 0.48 1.57 0.07
 12.04.13 22:00 0.12 0.02 0.50 0.53 1.86 0.20
 -------- 23:00 0.13 0.02 0.46 0.52 1.76 0.27
 -------- 00:00 0.16 0.02 0.50 0.51 1.97 0.33
 -------- 01:00 0.13 0.02 0.17 0.51 1.75 0.34
 -------- 02:00 0.08 0.02 0.21 0.50 1.57 0.16
 13.04.13 03:00 0.09 0.02 0.21 0.48 1.69 0.19
 -------- 04:00 0.09 0.01 0.12 0.49 2.29 0.18
 -------- 05:00 0.07 0.01 0.12 0.47 1.84 0.12
 -------- 06:00 0.11 0.01 0.17 0.46 1.91 0.21
 -------- 07:00 0.12 0.00 0.12 0.45 1.93 0.13
 13.04.13 08:00 0.09 0.01 0.17 0.45 1.93 0.14
 -------- 09:00 0.07 0.01 0.12 0.36 1.76 0.07
 -------- 10:00 0.02 0.01 0.12 0.21 1.59 0.02
 -------- 11:00 ---- 0.01 0.12 0.12 1.44 0.01
 -------- 12:00 0.10 0.01 0.12 0.08 1.41 0.01
 13.04.13 13:00 ---- 0.01 0.12 0.07 1.39 0.01
 -------- 14:00 ---- 0.01 0.12 0.08 1.38 0.01
 -------- 15:00 ---- 0.01 0.12 0.09 1.38 0.01
 -------- 16:00 ---- 0.00 0.12 0.06 1.37 0.01
 -------- 17:00 ---- 0.00 0.12 0.07 1.37 0.01
 13.04.13 18:00 ---- 0.00 0.12 0.10 1.38 0.01
 -------- 19:00 0.02 0.01 0.17 0.15 1.40 0.01
 -------- 20:00 0.04 0.01 0.12 0.19 1.41 0.00
 -------- 21:00 0.05 0.01 0.17 0.22 1.52 0.01
 -------- 22:00 0.04 0.01 0.21 0.22 1.42 0.01
 13.04.13 23:00 0.03 0.01 0.17 0.26 1.40 0.01
 -------- 00:00 0.02 0.01 0.12 0.21 1.40 0.01
 -------- 01:00 0.03 0.01 0.17 0.28 1.43 0.01
 -------- 02:00 0.04 0.01 0.17 0.32 1.46 0.02
 -------- 03:00 0.03 0.02 0.12 0.27 1.59 0.01
 14.04.13 04:00 0.03 0.02 0.21 0.31 1.59 0.01
 -------- 05:00 0.02 0.01 0.19 0.21 1.46 0.01
 -------- 06:00 0.02 0.01 0.17 0.26 1.46 0.01
 -------- 07:00 0.03 0.01 0.12 0.20 1.58 0.01
 -------- 08:00 0.04 0.01 0.12 0.19 1.52 0.02
 14.04.13 09:00 0.03 0.01 0.12 0.19 1.51 0.02
 -------- 10:00 0.02 0.01 0.12 0.11 1.38 0.01
 -------- 11:00 0.02 0.01 0.12 0.16 1.39 0.04
