 Date Time CO SO2 H2S NO2 CHX NO
 24.12.12 12:00 0.17 0.02 0.25 0.30 1.86 0.27
 -------- 13:00 0.15 0.01 0.19 0.31 1.63 0.21
 -------- 14:00 0.15 0.01 0.12 0.32 1.80 0.26
 -------- 15:00 0.17 0.01 0.12 0.33 1.95 0.24
 -------- 16:00 0.14 0.02 0.12 0.31 2.04 0.22
 24.12.12 17:00 0.15 0.02 0.12 0.31 2.08 0.23
 -------- 18:00 0.14 0.01 ---- 0.30 2.17 0.20
 -------- 19:00 0.11 0.02 ---- 0.29 1.88 0.16
 -------- 20:00 0.11 0.01 0.12 0.30 1.70 0.13
 -------- 21:00 0.11 0.01 0.12 0.29 1.77 0.13
 24.12.12 22:00 0.12 0.01 0.12 0.30 1.97 0.14
 -------- 23:00 0.11 0.01 0.12 0.29 1.83 0.17
 -------- 00:00 0.09 0.01 0.12 0.28 1.72 0.11
 -------- 01:00 0.06 0.01 0.12 0.21 1.61 0.06
 -------- 02:00 0.04 0.01 ---- 0.17 1.49 0.03
 25.12.12 03:00 0.04 0.01 ---- 0.17 1.47 0.04
 -------- 04:00 0.04 0.01 ---- 0.17 1.46 0.03
 -------- 05:00 0.04 0.01 ---- 0.16 1.45 0.04
 -------- 06:00 0.11 0.01 0.12 0.24 1.58 0.11
 -------- 07:00 0.12 0.02 0.12 0.23 1.55 0.09
 25.12.12 08:00 0.12 0.02 0.12 0.25 1.52 0.09
 -------- 09:00 0.17 0.02 0.12 0.24 1.62 0.10
 -------- 10:00 0.13 0.02 0.12 0.23 1.51 0.10
 -------- 11:00 0.09 0.02 ---- 0.20 1.50 0.09
 -------- 12:00 0.09 0.02 0.12 0.19 1.47 0.09
 25.12.12 13:00 0.09 0.02 0.12 0.20 1.49 0.09
 -------- 14:00 0.10 0.03 0.12 0.20 1.49 0.09
 -------- 15:00 0.08 0.03 0.17 0.15 1.48 0.06
 -------- 16:00 0.10 0.03 0.12 0.16 1.47 0.06
 -------- 17:00 0.10 0.03 0.12 0.15 1.49 0.06
 25.12.12 18:00 0.10 0.02 0.12 0.16 1.50 0.05
 -------- 19:00 0.10 0.03 0.12 0.16 1.50 0.06
 -------- 20:00 0.08 0.03 0.17 0.15 1.50 0.06
 -------- 21:00 0.06 0.03 0.17 0.15 1.50 0.06
 -------- 22:00 0.06 0.02 0.12 0.15 1.51 0.06
 25.12.12 23:00 0.06 0.02 0.12 0.13 1.50 0.05
 -------- 00:00 0.05 0.02 0.12 0.09 1.45 0.03
 -------- 01:00 0.05 0.02 0.12 0.07 1.42 0.01
 -------- 02:00 0.04 0.02 0.12 0.05 1.42 0.01
 -------- 03:00 0.04 0.02 0.12 0.04 1.41 0.01
 26.12.12 04:00 0.04 0.02 0.25 0.05 1.42 0.01
 -------- 05:00 0.04 0.02 0.17 0.06 1.44 0.01
 -------- 06:00 0.05 0.02 0.17 0.09 1.45 0.02
 -------- 07:00 0.06 0.02 0.21 0.10 1.47 0.02
 -------- 08:00 0.06 0.02 0.12 0.09 1.46 0.02
 26.12.12 09:00 0.08 0.02 0.17 0.10 1.47 0.02
 -------- 10:00 0.07 0.02 0.17 0.12 1.48 0.04
 -------- 11:00 0.09 0.01 0.12 0.16 1.51 0.06
