 Date Time CO SO2 H2S NO2 CHX NO
 09.04.13 12:00 0.05 0.03 0.31 0.29 1.57 0.04
 -------- 13:00 ---- 0.02 0.33 0.16 1.41 0.02
 -------- 14:00 0.04 0.02 0.38 0.20 1.51 0.02
 -------- 15:00 ---- 0.02 0.33 0.17 1.42 0.01
 -------- 16:00 ---- 0.02 0.62 0.17 1.43 0.01
 09.04.13 17:00 ---- 0.02 0.33 0.22 1.46 0.01
 -------- 18:00 ---- 0.02 0.33 0.22 1.44 0.01
 -------- 19:00 0.06 0.01 0.25 0.34 1.43 0.02
 -------- 20:00 0.14 0.02 0.29 0.52 1.49 0.07
 -------- 21:00 0.13 0.02 0.25 0.51 1.60 0.06
 09.04.13 22:00 0.15 0.02 0.25 0.52 1.57 0.13
 -------- 23:00 0.17 0.02 0.29 0.52 1.68 0.32
 -------- 00:00 0.18 0.01 0.25 0.50 1.67 0.27
 -------- 01:00 0.11 0.01 0.21 0.50 1.58 0.12
 -------- 02:00 0.10 0.01 0.29 0.48 1.58 0.15
 10.04.13 03:00 0.09 0.01 0.21 0.49 1.53 0.10
 -------- 04:00 0.10 0.00 0.12 0.48 1.59 0.16
 -------- 05:00 0.09 0.01 0.38 0.41 1.65 0.07
 -------- 06:00 0.13 0.01 0.38 0.43 1.70 0.16
 -------- 07:00 0.09 0.01 0.19 0.40 1.63 0.07
 10.04.13 08:00 0.04 0.00 0.19 0.37 1.61 0.06
 -------- 09:00 0.03 0.00 0.12 0.27 1.58 0.04
 -------- 10:00 0.02 0.00 0.17 0.25 1.43 0.03
 -------- 11:00 ---- 0.00 0.25 0.19 1.48 0.02
 -------- 12:00 ---- 0.00 ---- 0.19 1.46 0.02
 10.04.13 13:00 ---- 0.00 0.12 0.17 1.38 0.02
 -------- 14:00 ---- 0.00 0.12 0.14 1.35 0.01
 -------- 15:00 ---- ---- 0.12 0.17 1.36 0.02
 -------- 16:00 ---- ---- 0.12 0.14 1.38 0.01
 -------- 17:00 ---- 0.01 0.25 0.16 1.38 0.01
 10.04.13 18:00 ---- 0.00 0.19 0.25 1.38 0.01
 -------- 19:00 0.04 0.00 0.12 0.34 1.39 0.02
 -------- 20:00 0.06 0.00 0.12 0.39 1.41 0.01
 -------- 21:00 0.10 0.00 0.17 0.43 1.48 0.02
 -------- 22:00 0.09 0.00 0.12 0.53 1.53 0.05
 10.04.13 23:00 0.11 0.01 0.12 0.56 1.60 0.24
 -------- 00:00 0.08 0.01 0.25 0.50 1.54 0.07
 -------- 01:00 0.09 0.01 ---- 0.46 1.54 0.04
 -------- 02:00 0.05 0.01 ---- 0.35 1.63 0.02
 -------- 03:00 0.03 0.01 0.12 0.25 1.54 0.01
 11.04.13 04:00 0.02 0.01 0.12 0.30 1.57 0.02
 -------- 05:00 0.03 0.01 0.12 0.34 1.52 0.04
 -------- 06:00 0.09 0.02 0.25 0.45 1.57 0.13
 -------- 07:00 0.13 0.01 ---- 0.45 1.65 0.25
 -------- 08:00 0.10 0.02 0.12 0.38 1.63 0.08
 11.04.13 09:00 0.06 0.02 ---- 0.27 1.61 0.03
 -------- 10:00 0.04 0.01 ---- 0.20 1.56 0.02
 -------- 11:00 0.03 0.01 ---- 0.18 1.49 0.02
 -------- 12:00 0.02 0.01 ---- 0.18 1.38 0.02
