 Date Time CO SO2 H2S NO2 CHX NO
 22.09.12 00:00 0.02 0.00 0.12 0.13 1.44 0.01
 -------- 01:00 0.02 0.01 0.12 0.13 1.42 0.01
 -------- 02:00 0.02 0.01 0.25 0.10 1.39 0.01
 -------- 03:00 0.02 0.00 0.19 0.09 1.62 0.00
 -------- 04:00 ---- 0.01 0.25 0.06 1.62 0.00
 22.09.12 05:00 ---- 0.02 0.54 0.03 1.49 0.00
 -------- 06:00 ---- 0.01 0.38 0.07 1.52 0.00
 -------- 07:00 0.02 0.00 0.12 0.12 1.45 0.01
 -------- 08:00 0.03 0.03 0.50 0.14 1.84 0.02
 -------- 09:00 0.03 0.06 0.79 0.13 2.04 0.01
 22.09.12 10:00 0.04 0.05 0.50 0.13 1.84 0.05
 -------- 11:00 0.03 0.05 0.54 0.10 1.44 0.04
 -------- 12:00 0.02 0.02 0.12 0.07 1.46 0.03
 -------- 13:00 0.02 0.03 0.33 0.07 1.52 0.02
 -------- 14:00 0.03 0.03 0.17 0.09 1.56 0.02
 22.09.12 15:00 0.02 0.04 0.12 0.10 1.51 0.01
 -------- 16:00 0.02 0.03 ---- 0.10 1.43 0.01
 -------- 17:00 0.04 0.04 0.19 0.16 1.55 0.01
 -------- 18:00 0.07 0.03 0.12 0.20 1.52 0.02
 -------- 19:00 0.09 0.05 1.42 0.27 2.25 0.01
 22.09.12 20:00 0.11 0.03 1.04 0.24 1.91 0.05
 -------- 21:00 0.11 0.02 0.46 0.19 1.88 0.06
 -------- 22:00 0.08 0.02 0.54 0.18 1.91 0.06
 -------- 23:00 0.04 0.02 0.25 0.14 1.52 0.04
 -------- 00:00 0.04 0.02 0.17 0.12 1.45 0.03
 23.09.12 01:00 0.14 0.03 0.25 0.12 1.54 0.02
 -------- 02:00 ---- 0.02 0.38 0.13 1.42 0.02
 -------- 03:00 ---- 0.03 0.38 0.13 1.42 0.02
 -------- 04:00 ---- 0.03 0.44 0.11 1.41 0.01
 -------- 05:00 ---- 0.02 0.29 0.11 1.41 0.01
 23.09.12 06:00 ---- 0.02 0.19 0.11 1.42 0.01
 -------- 07:00 0.08 0.01 0.25 0.11 1.41 0.03
 -------- 08:00 0.04 0.03 0.50 0.11 1.43 0.04
 -------- 09:00 0.05 0.02 0.25 0.11 1.42 0.03
 -------- 10:00 0.06 0.02 0.25 0.10 1.42 0.03
 23.09.12 11:00 0.03 0.02 0.29 0.11 1.40 0.05
 -------- 12:00 0.05 0.01 0.25 0.10 1.42 0.04
 -------- 13:00 0.05 0.02 0.33 0.10 1.44 0.05
 -------- 14:00 0.07 0.01 0.17 0.11 1.45 0.07
 -------- 15:00 0.07 0.01 0.21 0.11 1.44 0.05
 23.09.12 16:00 0.09 0.02 0.25 0.12 1.50 0.07
 -------- 17:00 0.07 0.03 0.58 0.10 1.45 0.06
 -------- 18:00 0.09 0.02 0.62 0.10 1.45 0.06
 -------- 19:00 0.08 0.00 ---- 0.09 1.44 0.05
 -------- 20:00 0.10 0.01 0.38 0.09 1.44 0.05
 23.09.12 21:00 0.07 0.01 0.33 0.10 1.40 0.03
 -------- 22:00 0.03 0.00 0.12 0.11 1.36 0.01
 -------- 23:00 0.03 0.00 0.12 0.13 1.36 0.01
 -------- 00:00 0.02 0.01 0.50 0.12 1.37 0.01
