 Date Time CO SO2 H2S NO2 CHX NO
 08.01.13 00:00 0.06 0.00 0.12 0.09 1.45 0.01
 -------- 01:00 0.06 0.00 0.12 0.10 1.45 0.01
 -------- 02:00 0.06 0.01 0.12 0.10 1.45 0.01
 -------- 03:00 0.06 0.00 0.12 0.09 1.45 0.00
 -------- 04:00 0.06 0.00 0.12 0.10 1.46 0.01
 08.01.13 05:00 0.06 0.00 0.12 0.09 1.46 0.01
 -------- 06:00 0.06 0.00 0.12 0.12 1.47 0.01
 -------- 07:00 0.07 0.00 0.12 0.14 1.48 0.02
 -------- 08:00 0.06 0.00 0.12 0.13 1.51 0.02
 -------- 09:00 0.07 0.00 0.12 0.13 1.53 0.03
 08.01.13 10:00 0.08 0.00 0.12 0.13 1.58 0.04
 -------- 11:00 0.09 0.01 0.12 0.12 1.63 0.06
 -------- 12:00 0.10 0.01 0.12 0.12 1.66 0.08
 -------- 13:00 0.09 0.01 0.12 0.12 1.62 0.08
 -------- 14:00 0.10 0.01 0.12 0.12 1.60 0.07
 08.01.13 15:00 0.10 0.01 0.12 0.14 1.59 0.07
 -------- 16:00 0.07 0.01 0.12 0.12 1.53 0.03
 -------- 17:00 0.07 0.01 0.12 0.14 1.56 0.03
 -------- 18:00 0.06 0.00 0.12 0.14 1.49 0.02
 -------- 19:00 0.08 0.00 0.12 0.14 1.53 0.02
 08.01.13 20:00 0.07 0.00 0.12 0.13 1.50 0.01
 -------- 21:00 0.06 0.00 0.12 0.12 1.49 0.01
 -------- 22:00 0.06 0.00 0.12 0.12 1.48 0.01
 -------- 23:00 0.05 0.00 0.12 0.14 1.49 0.01
 -------- 00:00 0.04 0.00 0.12 0.14 1.50 0.01
 09.01.13 01:00 0.04 0.00 0.12 0.13 1.50 0.00
 -------- 02:00 0.04 0.00 0.12 0.13 1.52 0.01
 -------- 03:00 0.04 0.00 0.12 0.14 1.51 0.01
 -------- 04:00 0.04 0.00 0.12 0.17 1.50 0.00
 -------- 05:00 0.04 0.00 0.12 0.17 1.53 0.01
 09.01.13 06:00 0.04 0.00 0.12 0.17 1.54 0.01
 -------- 07:00 0.06 0.00 0.12 0.17 1.56 0.02
 -------- 08:00 0.02 0.00 0.12 0.18 1.55 0.02
 -------- 09:00 0.02 0.00 0.12 0.18 1.57 0.03
 -------- 10:00 0.03 0.00 0.12 0.17 1.56 0.03
 09.01.13 11:00 0.03 0.00 0.12 0.17 1.59 0.05
 -------- 12:00 0.04 0.00 0.12 0.18 1.58 0.07
 -------- 13:00 0.04 0.00 0.12 0.20 1.60 0.08
 -------- 14:00 0.05 0.00 0.12 0.22 1.63 0.11
 -------- 15:00 0.07 0.01 0.12 0.23 1.68 0.14
 09.01.13 16:00 0.15 0.01 0.12 0.23 1.70 0.13
 -------- 17:00 0.04 0.01 0.12 0.21 1.55 0.07
 -------- 18:00 0.02 0.00 0.12 0.20 1.50 0.04
 -------- 19:00 0.03 0.00 0.12 0.23 1.53 0.06
 -------- 20:00 0.02 0.00 ---- 0.17 1.48 0.02
 09.01.13 21:00 0.02 0.00 ---- 0.13 1.45 0.01
 -------- 22:00 0.02 0.00 ---- 0.13 1.46 0.01
 -------- 23:00 ---- 0.00 ---- 0.15 1.45 0.02
