 Date Time CO SO2 H2S NO2 CHX NO
 07.10.12 00:00 0.02 0.01 0.38 0.04 1.33 0.00
 -------- 01:00 0.02 0.00 0.33 0.05 1.34 0.00
 -------- 02:00 0.03 0.00 0.25 0.10 1.36 0.01
 -------- 03:00 0.04 0.01 0.25 0.12 1.42 0.02
 -------- 04:00 0.04 0.01 0.12 0.12 1.46 0.03
 07.10.12 05:00 0.04 0.01 0.38 0.10 1.44 0.02
 -------- 06:00 0.07 0.01 0.44 0.12 1.44 0.03
 -------- 07:00 0.05 ---- ---- 0.07 1.35 0.02
 -------- 08:00 0.03 0.01 0.38 0.06 1.34 0.01
 -------- 09:00 0.03 0.02 0.75 0.09 1.38 0.02
 07.10.12 10:00 0.03 0.02 0.69 0.09 1.36 0.02
 -------- 11:00 0.03 0.01 ---- 0.09 1.34 0.03
 -------- 12:00 0.02 0.01 0.12 0.03 1.33 0.01
 -------- 13:00 ---- 0.02 0.12 0.01 1.32 0.01
 -------- 14:00 ---- 0.01 0.25 0.01 1.32 0.01
 07.10.12 15:00 ---- 0.03 0.50 0.01 1.33 0.01
 -------- 16:00 ---- 0.01 0.42 0.02 1.33 0.00
 -------- 17:00 ---- 0.01 0.25 0.03 1.34 0.01
 -------- 18:00 ---- 0.01 0.29 0.04 1.34 0.00
 -------- 19:00 ---- 0.02 0.38 0.04 1.33 0.00
 07.10.12 20:00 0.02 0.01 0.25 0.09 1.36 0.01
 -------- 21:00 0.07 0.01 0.79 0.22 1.44 0.08
 -------- 22:00 0.17 0.02 0.75 0.26 1.48 0.18
 -------- 23:00 0.10 0.02 0.58 0.24 1.48 0.12
 -------- 00:00 0.19 0.01 0.42 0.24 1.58 0.26
 08.10.12 01:00 0.19 0.01 0.12 0.21 1.65 0.26
 -------- 02:00 0.21 0.01 0.12 0.19 1.78 0.35
 -------- 03:00 0.21 0.01 0.33 0.17 1.75 0.40
 -------- 04:00 0.08 0.01 0.21 0.17 1.62 0.18
 -------- 05:00 0.17 0.02 0.96 0.17 2.07 0.42
 08.10.12 06:00 0.13 0.02 0.58 0.22 1.78 0.24
 -------- 07:00 0.07 0.02 0.17 0.24 1.48 0.06
 -------- 08:00 0.13 0.01 0.12 0.23 1.50 0.09
 -------- 09:00 0.07 0.01 0.25 0.18 1.44 0.06
 -------- 10:00 0.05 0.00 0.12 0.20 1.60 0.10
 08.10.12 11:00 0.05 ---- 0.19 0.26 1.45 0.07
 -------- 12:00 0.02 0.01 0.42 0.24 1.58 0.03
 -------- 13:00 0.02 0.03 0.50 0.22 1.59 0.04
 -------- 14:00 0.02 0.02 0.50 0.18 1.59 0.03
 -------- 15:00 ---- 0.03 0.71 0.15 1.55 0.01
 08.10.12 16:00 ---- 0.04 0.96 0.14 1.51 0.01
 -------- 17:00 ---- 0.04 0.67 0.15 1.48 0.01
 -------- 18:00 ---- 0.04 0.62 0.13 1.47 0.01
 -------- 19:00 ---- 0.10 1.92 0.12 1.37 0.00
 -------- 20:00 0.02 0.05 0.62 0.13 1.36 0.01
 08.10.12 21:00 0.02 0.02 0.17 0.16 1.40 0.01
 -------- 22:00 0.02 0.02 ---- 0.15 1.39 0.01
 -------- 23:00 ---- 0.02 ---- 0.15 1.40 0.00
 -------- 00:00 ---- 0.02 ---- 0.15 1.43 0.01
