 Date Time CO OZ NO2 CHX NO PM10
 10.12.12 12:00 0.11 ---- 0.27 ---- 0.13 0.09
 -------- 13:00 0.12 ---- 0.27 ---- 0.15 0.08
 -------- 14:00 0.13 ---- 0.27 ---- 0.17 0.09
 -------- 15:00 0.11 ---- 0.24 ---- 0.12 0.08
 -------- 16:00 0.11 ---- 0.24 ---- 0.12 0.07
 10.12.12 17:00 0.13 ---- 0.27 ---- 0.14 0.07
 -------- 18:00 0.12 ---- 0.27 ---- 0.15 0.07
 -------- 19:00 0.12 ---- 0.26 ---- 0.15 0.08
 -------- 20:00 0.11 ---- 0.24 ---- 0.13 0.07
 -------- 21:00 0.10 ---- 0.25 ---- 0.07 0.05
 10.12.12 22:00 0.09 ---- 0.27 ---- 0.05 0.03
 -------- 23:00 0.06 ---- 0.18 ---- 0.02 0.01
 -------- 00:00 0.04 ---- 0.17 ---- 0.01 0.01
 -------- 01:00 0.04 ---- 0.13 ---- 0.01 0.01
 -------- 02:00 0.04 ---- 0.13 ---- 0.01 0.06
 11.12.12 03:00 0.03 ---- 0.12 ---- 0.01 0.05
 -------- 04:00 0.02 ---- 0.12 ---- 0.01 0.04
 -------- 05:00 0.02 ---- 0.12 ---- 0.01 0.07
 -------- 06:00 0.03 ---- 0.12 ---- 0.01 0.07
 -------- 07:00 0.05 ---- 0.16 ---- 0.01 0.05
 11.12.12 08:00 0.05 ---- 0.21 ---- 0.02 0.03
 -------- 09:00 0.07 ---- 0.24 ---- 0.02 0.07
 -------- 10:00 0.08 ---- 0.27 ---- 0.03 0.04
 -------- 11:00 0.07 ---- 0.26 ---- 0.02 0.05
 -------- 12:00 0.07 ---- 0.29 ---- 0.03 0.09
 11.12.12 13:00 0.09 ---- 0.24 ---- 0.02 0.03
 -------- 14:00 0.06 ---- 0.21 ---- 0.02 0.06
 -------- 15:00 0.07 ---- 0.19 ---- 0.03 0.03
 -------- 16:00 0.06 ---- 0.21 1.02 0.02 0.30
 -------- 17:00 0.06 ---- 0.32 1.46 0.03 0.20
 11.12.12 18:00 0.06 ---- 0.45 1.45 0.03 0.13
 -------- 19:00 0.07 ---- 0.41 1.46 0.03 0.10
 -------- 20:00 0.07 ---- 0.39 1.45 0.02 0.08
 -------- 21:00 0.09 ---- 0.45 1.48 0.05 0.08
 -------- 22:00 0.08 ---- 0.40 1.50 0.07 0.08
 11.12.12 23:00 0.09 ---- 0.39 1.51 0.09 0.07
 -------- 00:00 0.07 ---- 0.38 1.49 0.06 0.06
 -------- 01:00 0.06 ---- 0.38 1.50 0.05 0.06
 -------- 02:00 0.07 ---- 0.39 1.49 0.07 0.06
 -------- 03:00 0.08 ---- 0.37 1.49 0.05 0.06
 12.12.12 04:00 0.08 ---- 0.36 1.48 0.04 0.06
 -------- 05:00 0.08 ---- 0.36 1.48 0.04 0.05
