 Date Time CO OZ NO2 CHX NO PM10
 07.03.13 00:00 0.04 ---- 0.07 1.44 0.01 0.07
 -------- 01:00 0.04 ---- 0.08 1.45 0.02 0.08
 -------- 02:00 0.04 ---- 0.07 1.41 0.01 0.08
 -------- 03:00 0.04 ---- 0.11 1.42 0.02 0.09
 -------- 04:00 0.04 ---- 0.15 1.42 0.02 0.09
 07.03.13 05:00 0.05 ---- 0.18 1.42 0.02 0.09
 -------- 06:00 0.06 ---- 0.12 1.44 0.02 0.10
 -------- 07:00 0.07 ---- 0.06 1.45 0.01 0.09
 -------- 08:00 0.07 ---- 0.08 1.45 0.02 0.07
 -------- 09:00 0.06 ---- 0.07 1.42 0.02 0.05
 07.03.13 10:00 0.04 ---- 0.05 1.38 0.02 0.04
 -------- 11:00 0.04 ---- 0.04 1.39 0.02 0.03
 -------- 12:00 0.04 ---- 0.02 1.39 0.02 0.02
 -------- 13:00 0.04 ---- 0.02 1.38 0.02 0.02
 -------- 14:00 0.04 ---- 0.02 1.39 0.02 0.03
 07.03.13 15:00 0.04 ---- 0.02 1.39 0.02 0.06
 -------- 16:00 0.07 ---- 0.03 1.41 0.02 0.03
 -------- 17:00 0.04 ---- 0.02 1.40 0.02 0.02
 -------- 18:00 0.07 ---- 0.03 1.44 0.02 0.02
 -------- 19:00 0.04 ---- 0.04 1.41 0.02 0.01
 07.03.13 20:00 0.09 ---- 0.05 1.48 0.02 0.01
 -------- 21:00 0.04 ---- 0.06 1.50 0.02 0.02
 -------- 22:00 0.04 ---- 0.06 1.45 0.02 0.02
 -------- 23:00 0.04 ---- 0.04 1.44 0.02 0.02
 -------- 00:00 0.04 ---- 0.03 1.45 0.02 0.02
 08.03.13 01:00 0.04 ---- 0.03 1.44 0.02 0.02
 -------- 02:00 0.04 ---- 0.02 1.44 0.02 0.02
 -------- 03:00 0.04 ---- 0.04 1.43 0.01 0.02
 -------- 04:00 0.04 ---- 0.04 1.46 0.01 0.02
 -------- 05:00 0.04 ---- 0.02 1.47 0.02 0.03
 08.03.13 06:00 0.03 ---- 0.02 1.43 0.02 0.03
 -------- 07:00 0.02 ---- 0.03 1.44 0.01 0.03
 -------- 08:00 0.03 ---- 0.02 1.45 0.01 0.02
 -------- 09:00 0.04 ---- 0.02 1.46 0.02 0.03
 -------- 10:00 0.04 ---- 0.03 1.46 0.02 0.05
 08.03.13 11:00 0.04 ---- 0.02 1.46 0.02 0.04
 -------- 12:00 0.04 ---- 0.02 1.45 0.02 0.03
 -------- 13:00 0.04 ---- 0.03 1.46 0.02 0.03
 -------- 14:00 0.04 ---- 0.03 1.45 0.02 0.04
 -------- 15:00 0.04 ---- 0.04 1.44 0.02 0.03
 08.03.13 16:00 0.04 ---- 0.04 1.44 0.02 0.03
 -------- 17:00 0.04 ---- 0.05 1.45 0.02 0.03
 -------- 18:00 0.04 ---- 0.05 1.46 0.02 0.03
 -------- 19:00 0.05 ---- 0.07 1.50 0.02 0.04
 -------- 20:00 0.07 ---- 0.09 1.48 0.02 0.04
 08.03.13 21:00 0.06 ---- 0.09 1.50 0.02 0.05
 -------- 22:00 0.07 ---- 0.14 1.54 0.02 0.07
 -------- 23:00 0.07 ---- 0.15 1.55 0.02 0.06
