 Date Time CO OZ NO2 CHX NO PM10
 27.02.13 12:00 0.06 ---- 0.09 1.46 0.02 0.05
 -------- 13:00 0.04 ---- 0.07 1.45 0.02 0.04
 -------- 14:00 0.04 ---- 0.10 1.45 0.02 0.04
 -------- 15:00 0.05 ---- 0.09 1.45 0.02 0.03
 -------- 16:00 0.04 ---- 0.08 1.44 0.02 0.03
 27.02.13 17:00 0.04 ---- 0.08 1.43 0.02 0.02
 -------- 18:00 0.04 ---- 0.07 1.43 0.02 0.02
 -------- 19:00 0.04 ---- 0.09 1.45 0.02 0.02
 -------- 20:00 0.06 ---- 0.19 1.47 0.01 0.03
 -------- 21:00 0.09 ---- 0.32 1.70 0.02 0.03
 27.02.13 22:00 0.09 ---- 0.38 1.56 0.02 0.07
 -------- 23:00 0.07 ---- 0.21 1.53 0.02 0.06
 -------- 00:00 0.07 ---- 0.20 1.56 0.02 0.05
 -------- 01:00 0.06 ---- 0.14 1.50 0.02 0.05
 -------- 02:00 0.06 ---- 0.12 1.50 0.01 0.05
 28.02.13 03:00 0.05 ---- 0.09 1.48 0.01 0.03
 -------- 04:00 0.04 ---- 0.08 1.42 0.02 0.02
 -------- 05:00 0.04 ---- 0.07 1.43 0.02 0.02
 -------- 06:00 0.04 ---- 0.08 1.41 0.02 0.01
 -------- 07:00 0.05 ---- 0.06 1.41 0.01 0.02
 28.02.13 08:00 0.07 ---- 0.05 1.44 0.02 0.02
 -------- 09:00 0.04 ---- 0.06 1.42 0.01 0.02
 -------- 10:00 0.05 ---- 0.06 1.41 0.02 0.02
 -------- 11:00 0.04 ---- 0.04 1.39 0.02 0.02
 -------- 12:00 0.04 ---- 0.04 1.38 0.02 0.02
 28.02.13 13:00 0.04 ---- 0.04 1.38 0.01 0.02
 -------- 14:00 0.04 ---- 0.04 1.37 0.01 0.02
 -------- 15:00 0.04 ---- 0.04 1.37 0.02 0.02
 -------- 16:00 0.05 ---- 0.04 1.38 0.02 0.02
 -------- 17:00 0.05 ---- 0.05 1.38 0.01 0.02
 28.02.13 18:00 0.05 ---- 0.05 1.38 0.02 0.02
 -------- 19:00 0.05 ---- 0.06 1.38 0.02 0.02
 -------- 20:00 0.05 ---- 0.05 1.39 0.02 0.02
 -------- 21:00 0.06 ---- 0.06 1.39 0.02 0.02
 -------- 22:00 0.05 ---- 0.04 1.41 0.01 0.02
 28.02.13 23:00 0.04 ---- 0.05 1.39 0.02 0.01
 -------- 00:00 0.04 ---- 0.07 1.40 0.02 0.02
 -------- 01:00 0.04 ---- 0.10 1.39 0.02 0.02
 -------- 02:00 0.04 ---- 0.12 1.40 0.02 0.02
 -------- 03:00 0.04 ---- 0.09 1.39 0.02 0.02
 01.03.13 04:00 0.04 ---- 0.08 1.40 0.02 0.03
 -------- 05:00 0.04 ---- 0.10 1.41 0.02 0.03
 -------- 06:00 0.04 ---- 0.09 1.42 0.02 0.03
 -------- 07:00 0.06 ---- 0.08 1.43 0.02 0.03
 -------- 08:00 0.09 ---- 0.11 1.45 0.02 0.03
 01.03.13 09:00 0.09 ---- 0.13 1.52 0.02 0.03
 -------- 10:00 0.06 ---- 0.14 1.43 0.02 0.03
 -------- 11:00 0.06 ---- 0.14 1.43 0.03 0.03
