 Date Time CO OZ NO2 CHX NO PM10
 26.01.13 12:00 0.09 ---- 0.14 1.54 0.03 0.03
 -------- 13:00 0.06 ---- 0.16 1.51 0.03 0.05
 -------- 14:00 0.06 ---- 0.16 1.50 0.03 0.04
 -------- 15:00 0.06 ---- 0.16 1.50 0.03 0.04
 -------- 16:00 0.06 ---- 0.17 1.51 0.03 0.06
 26.01.13 17:00 0.05 ---- 0.17 1.49 0.02 0.05
 -------- 18:00 0.04 ---- 0.16 1.49 0.02 0.05
 -------- 19:00 0.05 ---- 0.18 1.49 0.02 0.05
 -------- 20:00 0.04 ---- 0.15 1.48 0.02 0.04
 -------- 21:00 0.04 ---- 0.18 1.49 0.02 0.08
 26.01.13 22:00 0.04 ---- 0.15 1.48 0.02 0.04
 -------- 23:00 0.04 ---- 0.15 1.50 0.02 0.05
 -------- 00:00 0.04 ---- 0.16 1.53 0.02 0.03
 -------- 01:00 0.04 ---- 0.15 1.51 0.01 0.05
 -------- 02:00 0.04 ---- 0.14 1.50 0.01 0.05
 27.01.13 03:00 0.05 ---- 0.15 1.48 0.02 0.03
 -------- 04:00 0.05 ---- 0.15 1.49 0.02 0.03
 -------- 05:00 0.05 ---- 0.11 1.50 0.02 0.04
 -------- 06:00 0.04 ---- 0.12 1.49 0.02 0.03
 -------- 07:00 0.04 ---- 0.13 1.47 0.02 0.02
 27.01.13 08:00 0.05 ---- 0.13 1.49 0.02 0.03
 -------- 09:00 0.04 ---- 0.13 1.48 0.01 0.05
 -------- 10:00 0.10 ---- 0.14 1.50 0.02 0.06
 -------- 11:00 0.08 ---- 0.16 1.50 0.03 0.08
 -------- 12:00 0.07 ---- 0.16 1.50 0.03 0.05
 27.01.13 13:00 0.06 ---- 0.14 1.50 0.03 0.03
 -------- 14:00 0.06 ---- 0.14 1.49 0.03 0.03
 -------- 15:00 0.07 ---- 0.17 1.50 0.03 0.04
 -------- 16:00 0.07 ---- 0.18 1.49 0.03 0.05
 -------- 17:00 0.06 ---- 0.19 1.49 0.02 0.05
 27.01.13 18:00 0.08 ---- 0.30 1.51 0.02 0.05
 -------- 19:00 0.10 ---- 0.37 1.53 0.03 0.05
 -------- 20:00 0.11 ---- 0.41 1.58 0.04 0.08
 -------- 21:00 0.11 ---- 0.43 1.59 0.05 0.06
 -------- 22:00 0.11 ---- 0.43 1.58 0.04 0.08
 27.01.13 23:00 0.11 ---- 0.42 1.56 0.03 0.05
 -------- 00:00 0.11 ---- 0.42 1.56 0.03 0.06
 -------- 01:00 0.11 ---- 0.47 1.58 0.04 0.06
 -------- 02:00 0.08 ---- 0.42 1.55 0.03 0.07
 -------- 03:00 0.08 ---- 0.45 1.56 0.03 0.05
 28.01.13 04:00 0.06 ---- 0.38 1.54 0.02 0.04
 -------- 05:00 0.05 ---- 0.33 1.53 0.02 0.05
 -------- 06:00 0.06 ---- 0.34 1.52 0.02 0.03
 -------- 07:00 0.07 ---- 0.38 1.53 0.03 0.06
 -------- 08:00 0.13 ---- 0.53 1.73 0.21 0.06
 28.01.13 09:00 0.21 ---- 0.68 2.00 0.52 0.10
 -------- 10:00 0.22 ---- 0.66 1.99 0.48 0.12
 -------- 11:00 0.18 ---- 0.58 1.76 0.30 0.10
