 Date Time CO OZ NO2 CHX NO PM10
 30.03.13 12:00 0.04 ---- 0.25 1.53 0.03 0.04
 -------- 13:00 0.03 ---- 0.19 1.49 0.03 0.03
 -------- 14:00 0.03 ---- 0.18 1.48 0.03 0.03
 -------- 15:00 0.02 ---- 0.17 1.45 0.02 0.04
 -------- 16:00 0.03 ---- 0.10 1.44 0.02 0.09
 30.03.13 17:00 0.06 ---- 0.13 1.44 0.02 0.05
 -------- 18:00 0.06 ---- 0.20 1.46 0.02 0.04
 -------- 19:00 0.06 ---- 0.28 1.48 0.02 0.04
 -------- 20:00 0.07 ---- 0.30 1.50 0.02 0.05
 -------- 21:00 0.06 ---- 0.28 1.48 0.01 0.05
 30.03.13 22:00 0.08 ---- 0.30 1.48 0.01 0.05
 -------- 23:00 0.08 ---- 0.30 1.48 0.01 0.05
 -------- 00:00 0.07 ---- 0.27 1.47 0.01 0.05
 -------- 01:00 0.06 ---- 0.22 1.44 0.02 0.04
 -------- 02:00 0.06 ---- 0.19 1.43 0.02 0.03
 31.03.13 03:00 0.06 ---- 0.16 1.42 0.01 0.03
 -------- 04:00 0.06 ---- 0.16 1.42 0.01 0.03
 -------- 05:00 0.06 ---- 0.19 1.43 0.01 0.03
 -------- 06:00 0.06 ---- 0.20 1.45 0.01 0.03
 -------- 07:00 0.06 ---- 0.17 1.47 0.02 0.03
 31.03.13 08:00 0.06 ---- 0.18 1.47 0.02 0.04
 -------- 09:00 0.07 ---- 0.18 1.48 0.02 0.04
 -------- 10:00 0.07 ---- 0.14 1.47 0.02 0.04
 -------- 11:00 0.07 ---- 0.11 1.49 0.02 0.04
 -------- 12:00 0.05 ---- 0.09 1.46 0.02 0.04
 31.03.13 13:00 0.05 ---- 0.08 1.46 0.02 0.04
 -------- 14:00 0.05 ---- 0.09 1.46 0.02 0.04
 -------- 15:00 0.04 ---- 0.07 1.46 0.02 0.03
 -------- 16:00 0.04 ---- 0.07 1.46 0.02 0.04
 -------- 17:00 0.05 ---- 0.07 1.47 0.02 0.04
 31.03.13 18:00 0.07 ---- 0.07 1.49 0.02 0.05
 -------- 19:00 0.06 ---- 0.10 1.51 0.02 0.05
 -------- 20:00 0.07 ---- 0.09 1.54 0.01 0.05
 -------- 21:00 0.09 ---- 0.13 1.60 0.02 0.05
 -------- 22:00 0.09 ---- 0.17 1.62 0.02 0.06
 31.03.13 23:00 0.10 ---- 0.16 1.61 0.02 0.06
 -------- 00:00 0.11 ---- 0.20 1.65 0.04 0.06
 -------- 01:00 0.12 ---- 0.25 1.76 0.10 0.07
 -------- 02:00 0.14 ---- 0.27 1.79 0.17 0.07
 -------- 03:00 0.11 ---- 0.28 1.75 0.21 0.08
 01.04.13 04:00 0.11 ---- 0.40 1.73 0.09 0.09
 -------- 05:00 0.11 ---- 0.43 1.78 0.02 0.07
 -------- 06:00 0.11 ---- 0.43 1.78 0.02 0.05
 -------- 07:00 0.10 ---- 0.38 1.72 0.03 0.05
 -------- 08:00 0.11 ---- 0.37 1.68 0.05 0.05
 01.04.13 09:00 0.12 ---- 0.41 1.67 0.06 0.06
 -------- 10:00 0.10 ---- 0.41 1.62 0.06 0.05
 -------- 11:00 0.09 ---- 0.37 1.66 0.05 0.03
