 Date Time CO OZ NO2 CHX NO PM10
 03.03.13 00:00 0.11 ---- 0.34 1.88 0.03 0.05
 -------- 01:00 0.13 ---- 0.39 1.83 0.03 0.06
 -------- 02:00 0.10 ---- 0.38 1.74 0.03 0.05
 -------- 03:00 0.10 ---- 0.42 1.74 0.06 0.07
 -------- 04:00 0.12 ---- 0.40 1.87 0.06 0.07
 03.03.13 05:00 0.12 ---- 0.38 1.86 0.04 0.06
 -------- 06:00 0.12 ---- 0.36 1.87 0.06 0.06
 -------- 07:00 0.12 ---- 0.35 1.86 0.08 0.05
 -------- 08:00 0.13 ---- 0.39 1.76 0.07 0.07
 -------- 09:00 0.34 ---- 0.43 1.82 0.10 0.08
 03.03.13 10:00 0.11 ---- 0.39 1.64 0.10 0.07
 -------- 11:00 0.12 ---- 0.38 1.67 0.11 0.08
 -------- 12:00 0.10 ---- 0.38 1.58 0.11 0.07
 -------- 13:00 0.09 ---- 0.36 1.56 0.10 0.06
 -------- 14:00 0.07 ---- 0.28 1.53 0.05 0.04
 03.03.13 15:00 0.08 ---- 0.27 1.54 0.06 0.05
 -------- 16:00 0.09 ---- 0.33 1.57 0.06 0.07
 -------- 17:00 0.09 ---- 0.34 1.56 0.05 0.09
 -------- 18:00 0.08 ---- 0.30 1.55 0.03 0.09
 -------- 19:00 0.08 ---- 0.32 1.57 0.02 0.12
 03.03.13 20:00 0.08 ---- 0.31 1.57 0.02 0.14
 -------- 21:00 0.06 ---- 0.24 1.50 0.02 0.09
 -------- 22:00 0.06 ---- 0.26 1.54 0.02 0.10
 -------- 23:00 0.06 ---- 0.21 1.50 0.02 0.07
 -------- 00:00 0.06 ---- 0.12 1.54 0.01 0.04
 04.03.13 01:00 0.04 ---- 0.08 1.48 0.01 0.03
 -------- 02:00 0.04 ---- 0.07 1.46 0.02 0.04
 -------- 03:00 0.04 ---- 0.05 1.46 0.01 0.05
 -------- 04:00 0.04 ---- 0.04 1.47 0.01 0.03
 -------- 05:00 0.04 ---- 0.04 1.46 0.01 0.03
 04.03.13 06:00 0.05 ---- 0.05 1.46 0.01 0.04
 -------- 07:00 0.05 ---- 0.06 1.47 0.02 0.04
 -------- 08:00 0.06 ---- 0.09 1.47 0.02 0.04
 -------- 09:00 0.06 ---- 0.12 1.46 0.02 0.04
 -------- 10:00 0.07 ---- 0.13 1.46 0.02 0.05
 04.03.13 11:00 0.06 ---- 0.11 1.46 0.03 0.06
 -------- 12:00 0.06 ---- 0.10 1.46 0.03 0.04
 -------- 13:00 0.06 ---- 0.05 1.46 0.02 0.03
 -------- 14:00 0.06 ---- 0.05 1.45 0.02 0.08
 -------- 15:00 0.06 ---- 0.04 1.46 0.02 0.06
 04.03.13 16:00 0.06 ---- 0.06 1.47 0.02 0.04
 -------- 17:00 0.06 ---- 0.05 1.50 0.02 0.03
 -------- 18:00 0.06 ---- 0.05 1.47 0.02 0.03
 -------- 19:00 0.06 ---- 0.05 1.46 0.01 0.03
 -------- 20:00 0.04 ---- 0.07 1.46 0.02 0.04
 04.03.13 21:00 0.07 ---- 0.11 1.49 0.02 0.04
 -------- 22:00 0.04 ---- 0.12 1.48 0.01 0.04
 -------- 23:00 0.04 ---- 0.16 1.48 0.02 0.05
