 Date Time CO OZ NO2 CHX NO PM10
 28.01.13 12:00 0.14 ---- 0.52 1.66 0.19 0.07
 -------- 13:00 0.09 ---- 0.36 1.57 0.06 0.07
 -------- 14:00 0.09 ---- 0.33 1.55 0.06 0.05
 -------- 15:00 0.08 ---- 0.31 1.55 0.05 0.07
 -------- 16:00 0.09 ---- 0.32 1.54 0.05 0.07
 28.01.13 17:00 0.10 ---- 0.38 1.59 0.04 0.07
 -------- 18:00 0.11 ---- 0.39 1.58 0.03 0.07
 -------- 19:00 0.09 ---- 0.37 1.61 0.03 0.06
 -------- 20:00 0.09 ---- 0.37 1.59 0.03 0.07
 -------- 21:00 0.09 ---- 0.31 1.55 0.02 0.09
 28.01.13 22:00 0.08 ---- 0.29 1.54 0.02 0.07
 -------- 23:00 0.07 ---- 0.25 1.53 0.02 0.08
 -------- 00:00 0.06 ---- 0.19 1.52 0.01 0.07
 -------- 01:00 0.06 ---- 0.17 1.52 0.01 0.07
 -------- 02:00 0.06 ---- 0.15 1.51 0.01 0.07
 29.01.13 03:00 0.06 ---- 0.19 1.53 0.01 0.07
 -------- 04:00 0.06 ---- 0.22 1.53 0.02 0.07
 -------- 05:00 0.06 ---- 0.19 1.52 0.01 0.05
 -------- 06:00 0.07 ---- 0.20 1.52 0.01 0.07
 -------- 07:00 0.09 ---- 0.29 1.56 0.02 0.06
 29.01.13 08:00 0.12 ---- 0.39 1.59 0.06 0.05
 -------- 09:00 0.10 ---- 0.41 1.58 0.06 0.08
 -------- 10:00 0.11 ---- 0.40 1.59 0.08 0.07
 -------- 11:00 0.10 ---- 0.37 1.58 0.08 0.07
 -------- 12:00 0.08 ---- 0.27 1.55 0.05 0.05
 29.01.13 13:00 0.06 ---- 0.21 1.53 0.03 0.05
 -------- 14:00 0.07 ---- 0.28 1.55 0.05 0.06
 -------- 15:00 0.07 ---- 0.30 1.56 0.05 0.06
 -------- 16:00 0.06 ---- 0.30 1.55 0.04 0.08
 -------- 17:00 0.09 ---- 0.35 1.57 0.05 0.08
 29.01.13 18:00 0.10 ---- 0.44 1.61 0.08 0.10
 -------- 19:00 0.10 ---- 0.46 1.61 0.08 0.11
 -------- 20:00 0.11 ---- 0.47 1.65 0.09 0.11
 -------- 21:00 0.09 ---- 0.44 1.60 0.04 0.11
 -------- 22:00 0.08 ---- 0.43 1.59 0.04 0.11
 29.01.13 23:00 0.09 ---- 0.40 1.58 0.04 0.11
 -------- 00:00 0.08 ---- 0.41 1.60 0.03 0.10
 -------- 01:00 0.09 ---- 0.41 1.60 0.03 0.09
 -------- 02:00 0.09 ---- 0.35 1.59 0.02 0.08
 -------- 03:00 0.08 ---- 0.35 1.60 0.02 0.08
 30.01.13 04:00 0.09 ---- 0.41 1.62 0.03 0.07
 -------- 05:00 0.10 ---- 0.41 1.66 0.03 0.07
 -------- 06:00 0.13 ---- 0.43 1.71 0.06 0.08
 -------- 07:00 0.10 ---- 0.43 1.65 0.09 0.08
 -------- 08:00 0.15 ---- 0.44 1.69 0.15 0.09
 30.01.13 09:00 0.13 ---- 0.47 1.69 0.22 0.13
 -------- 10:00 0.15 ---- 0.47 1.72 0.30 0.12
 -------- 11:00 0.12 ---- 0.43 1.67 0.18 0.11
