 Date Time CO OZ NO2 CHX NO PM10
 09.01.13 12:00 0.08 ---- 0.15 1.54 0.05 0.04
 -------- 13:00 0.07 ---- 0.14 1.60 0.03 0.03
 -------- 14:00 0.05 ---- 0.05 1.49 0.02 0.01
 -------- 15:00 0.05 ---- 0.06 1.45 0.02 0.02
 -------- 16:00 0.08 ---- 0.08 1.50 0.02 0.05
 09.01.13 17:00 0.07 ---- 0.12 1.50 0.02 0.06
 -------- 18:00 0.09 ---- 0.21 1.54 0.02 0.06
 -------- 19:00 0.09 ---- 0.26 1.53 0.03 0.04
 -------- 20:00 0.07 ---- 0.22 1.54 0.02 0.05
 -------- 21:00 0.08 ---- 0.19 1.56 0.02 0.04
 09.01.13 22:00 0.06 ---- 0.13 1.49 0.02 0.03
 -------- 23:00 0.06 ---- 0.10 1.48 0.02 0.03
 -------- 00:00 0.06 ---- 0.06 1.47 0.01 0.02
 -------- 01:00 0.06 ---- 0.06 1.46 0.01 0.02
 -------- 02:00 0.06 ---- 0.07 1.47 0.01 0.01
 10.01.13 03:00 0.05 ---- 0.05 1.47 0.01 0.01
 -------- 04:00 0.05 ---- 0.04 1.47 0.01 0.02
 -------- 05:00 0.04 ---- 0.05 1.47 0.01 0.03
 -------- 06:00 0.05 ---- 0.05 1.47 0.01 0.03
 -------- 07:00 0.06 ---- 0.07 1.50 0.01 0.01
 10.01.13 08:00 0.08 ---- 0.14 1.53 0.02 0.03
 -------- 09:00 0.07 ---- 0.17 1.52 0.02 0.05
 -------- 10:00 0.07 ---- 0.17 1.52 0.02 0.03
 -------- 11:00 0.08 ---- 0.15 1.53 0.02 0.05
 -------- 12:00 0.07 ---- 0.18 1.53 0.03 0.05
 10.01.13 13:00 0.08 ---- 0.21 1.55 0.04 0.05
 -------- 14:00 0.08 ---- 0.21 1.54 0.04 0.04
 -------- 15:00 0.07 ---- 0.21 1.53 0.03 0.05
 -------- 16:00 0.09 ---- 0.25 1.54 0.03 0.05
 -------- 17:00 0.08 ---- 0.27 1.54 0.03 0.06
 10.01.13 18:00 0.08 ---- 0.28 1.56 0.03 0.07
 -------- 19:00 0.08 ---- 0.25 1.53 0.02 0.07
 -------- 20:00 0.08 ---- 0.24 1.53 0.02 0.05
 -------- 21:00 0.07 ---- 0.19 1.52 0.02 0.06
 -------- 22:00 0.07 ---- 0.19 1.52 0.02 0.06
 10.01.13 23:00 0.07 ---- 0.18 1.52 0.02 0.06
 -------- 00:00 0.07 ---- 0.20 1.52 0.02 0.06
 -------- 01:00 0.06 ---- 0.20 1.52 0.02 0.06
 -------- 02:00 0.06 ---- 0.20 1.51 0.01 0.06
 -------- 03:00 0.06 ---- 0.20 1.51 0.01 0.06
 11.01.13 04:00 0.06 ---- 0.20 1.53 0.01 0.05
 -------- 05:00 0.06 ---- 0.23 1.55 0.02 0.05
 -------- 06:00 0.07 ---- 0.34 1.59 0.02 0.05
 -------- 07:00 0.09 ---- 0.39 1.55 0.04 0.06
 -------- 08:00 0.09 ---- 0.42 1.58 0.08 0.07
 11.01.13 09:00 0.11 ---- 0.43 1.56 0.07 0.07
 -------- 10:00 0.11 ---- 0.44 1.59 0.13 0.08
 -------- 11:00 0.13 ---- 0.43 1.61 0.16 0.06
