 Date Time CO OZ NO2 CHX NO PM10
 01.12.12 12:00 0.12 ---- 0.13 1.70 0.07 0.04
 -------- 13:00 0.09 ---- 0.14 1.52 0.07 0.03
 -------- 14:00 0.07 ---- 0.13 1.53 0.06 0.05
 -------- 15:00 0.09 ---- 0.13 1.51 0.06 0.03
 -------- 16:00 0.07 ---- 0.14 1.50 0.05 0.04
 01.12.12 17:00 0.10 ---- 0.16 1.52 0.09 0.04
 -------- 18:00 0.11 ---- 0.15 1.54 0.09 0.05
 -------- 19:00 0.10 ---- 0.15 1.54 0.09 0.05
 -------- 20:00 0.13 ---- 0.15 1.60 0.11 0.05
 -------- 21:00 0.15 ---- 0.17 1.62 0.14 0.07
 01.12.12 22:00 0.13 ---- 0.16 1.61 0.12 0.06
 -------- 23:00 0.11 ---- 0.15 1.56 0.07 0.05
 -------- 00:00 0.14 ---- 0.13 1.60 0.12 0.04
 -------- 01:00 0.13 ---- 0.13 1.59 0.11 0.05
 -------- 02:00 0.10 ---- 0.13 1.56 0.06 0.04
 02.12.12 03:00 0.09 ---- 0.11 1.55 0.05 0.02
 -------- 04:00 0.08 ---- 0.10 1.52 0.04 0.02
 -------- 05:00 0.07 ---- 0.09 1.58 0.03 0.02
 -------- 06:00 0.04 ---- 0.08 1.62 0.01 0.01
 -------- 07:00 0.05 ---- 0.10 1.69 0.02 0.02
 02.12.12 08:00 0.05 ---- 0.10 1.71 0.02 0.02
 -------- 09:00 0.04 ---- 0.08 1.47 0.02 0.02
 -------- 10:00 0.04 ---- 0.08 1.43 0.02 0.02
 -------- 11:00 0.13 ---- 0.09 1.46 0.03 0.02
 -------- 12:00 0.06 ---- 0.09 1.48 0.02 0.03
 02.12.12 13:00 0.05 ---- 0.07 1.46 0.02 0.02
 -------- 14:00 0.06 ---- 0.07 1.44 0.02 0.03
 -------- 15:00 0.06 ---- 0.06 1.49 0.03 0.02
 -------- 16:00 0.05 ---- 0.08 1.44 0.04 0.02
 -------- 17:00 0.11 ---- 0.06 1.45 0.02 0.02
 02.12.12 18:00 0.05 ---- 0.07 1.43 0.02 0.02
 -------- 19:00 0.04 ---- 0.06 1.43 0.02 0.02
 -------- 20:00 0.04 ---- 0.03 1.41 0.01 0.02
 -------- 21:00 0.04 ---- 0.03 1.40 0.01 0.02
 -------- 22:00 0.04 ---- 0.02 1.41 0.02 0.02
 02.12.12 23:00 0.04 ---- 0.02 1.40 0.01 0.02
 -------- 00:00 0.04 ---- 0.03 1.39 0.01 0.02
 -------- 01:00 0.04 ---- 0.03 1.39 0.01 0.02
 -------- 02:00 0.04 ---- 0.02 1.41 0.01 0.02
 -------- 03:00 0.04 ---- 0.02 1.40 0.01 0.02
 03.12.12 04:00 0.04 ---- 0.10 1.40 0.01 0.02
 -------- 05:00 0.04 ---- 0.15 1.40 0.01 0.02
 -------- 06:00 0.04 ---- 0.13 1.46 0.01 0.02
 -------- 07:00 0.07 ---- 0.20 1.55 0.02 0.03
 -------- 08:00 0.09 ---- 0.23 1.56 0.03 0.03
 03.12.12 09:00 0.09 ---- 0.35 1.58 0.08 0.04
 -------- 10:00 0.09 ---- 0.37 1.52 0.11 0.05
 -------- 11:00 0.11 ---- 0.39 1.54 0.18 0.05
 -------- 12:00 0.12 ---- 0.43 1.57 0.27 0.08
