 Date Time CO OZ NO2 CHX NO PM10
 20.03.13 12:00 0.04 ---- 0.09 1.48 0.02 0.03
 -------- 13:00 0.04 ---- 0.08 1.48 0.02 0.03
 -------- 14:00 0.05 ---- 0.09 1.48 0.02 0.03
 -------- 15:00 0.04 ---- 0.09 1.48 0.02 0.02
 -------- 16:00 0.04 ---- 0.09 1.48 0.02 0.02
 20.03.13 17:00 0.05 ---- 0.12 1.48 0.02 0.04
 -------- 18:00 0.04 ---- 0.11 1.49 0.02 0.04
 -------- 19:00 0.04 ---- 0.10 1.48 0.02 0.03
 -------- 20:00 0.04 ---- 0.10 1.49 0.01 0.03
 -------- 21:00 0.04 ---- 0.12 1.60 0.02 0.04
 20.03.13 22:00 0.04 ---- 0.10 1.49 0.01 0.03
 -------- 23:00 0.04 ---- 0.08 1.48 0.02 0.03
 -------- 00:00 0.04 ---- 0.07 1.48 0.02 0.03
 -------- 01:00 0.04 ---- 0.06 1.48 0.01 0.03
 -------- 02:00 0.04 ---- 0.04 1.48 0.02 0.03
 21.03.13 03:00 0.04 ---- 0.05 1.47 0.02 0.02
 -------- 04:00 0.04 ---- 0.06 1.47 0.01 0.02
 -------- 05:00 0.04 ---- 0.10 1.53 0.01 0.03
 -------- 06:00 0.05 ---- 0.09 1.87 0.02 0.03
 -------- 07:00 0.05 ---- 0.10 1.85 0.01 0.02
 21.03.13 08:00 0.06 ---- 0.12 1.79 0.02 0.03
 -------- 09:00 0.06 ---- 0.16 1.83 0.03 0.06
 -------- 10:00 0.05 ---- 0.09 1.60 0.02 0.03
 -------- 11:00 0.04 ---- 0.07 1.58 0.02 0.04
 -------- 12:00 0.04 ---- 0.06 1.55 0.02 0.03
 21.03.13 13:00 0.04 ---- 0.05 1.54 0.02 0.03
 -------- 14:00 0.04 ---- 0.05 1.52 0.02 0.04
 -------- 15:00 0.05 ---- 0.06 1.48 0.02 0.04
 -------- 16:00 0.04 ---- 0.09 1.47 0.02 0.03
 -------- 17:00 0.04 ---- 0.09 1.47 0.02 0.03
 21.03.13 18:00 0.05 ---- 0.09 1.47 0.02 0.04
 -------- 19:00 0.04 ---- 0.10 1.46 0.02 0.03
 -------- 20:00 0.06 ---- 0.18 1.51 0.01 0.04
 -------- 21:00 0.07 ---- 0.32 1.65 0.02 0.04
 -------- 22:00 0.06 ---- 0.37 1.94 0.02 0.04
 21.03.13 23:00 0.07 ---- 0.28 1.88 0.02 0.04
 -------- 00:00 0.09 ---- 0.39 1.82 0.03 0.05
 -------- 01:00 0.08 ---- 0.38 1.64 0.02 0.05
 -------- 02:00 0.08 ---- 0.30 1.59 0.02 0.05
 -------- 03:00 0.06 ---- 0.24 1.54 0.02 0.05
 22.03.13 04:00 0.07 ---- 0.32 1.57 0.02 0.05
 -------- 05:00 0.06 ---- 0.25 1.60 0.02 0.04
 -------- 06:00 0.09 ---- 0.26 1.83 0.02 0.03
 -------- 07:00 0.07 ---- 0.21 1.99 0.02 0.03
 -------- 08:00 0.11 ---- 0.27 2.12 0.04 0.04
