 Date Time CO OZ NO2 CHX NO PM10
 27.01.13 12:00 0.07 ---- 0.16 1.50 0.03 0.07
 -------- 13:00 0.06 ---- 0.14 1.50 0.03 0.03
 -------- 14:00 0.06 ---- 0.14 1.49 0.03 0.03
 -------- 15:00 0.07 ---- 0.17 1.50 0.03 0.04
 -------- 16:00 0.07 ---- 0.18 1.49 0.03 0.05
 27.01.13 17:00 0.06 ---- 0.19 1.49 0.02 0.05
 -------- 18:00 0.08 ---- 0.30 1.51 0.02 0.05
 -------- 19:00 0.10 ---- 0.37 1.53 0.03 0.05
 -------- 20:00 0.11 ---- 0.41 1.58 0.04 0.08
 -------- 21:00 0.11 ---- 0.43 1.59 0.05 0.06
 27.01.13 22:00 0.11 ---- 0.43 1.58 0.04 0.08
 -------- 23:00 0.11 ---- 0.42 1.56 0.03 0.05
 -------- 00:00 0.11 ---- 0.42 1.56 0.03 0.06
 -------- 01:00 0.11 ---- 0.47 1.58 0.04 0.06
 -------- 02:00 0.08 ---- 0.42 1.55 0.03 0.07
 28.01.13 03:00 0.08 ---- 0.45 1.56 0.03 0.05
 -------- 04:00 0.06 ---- 0.38 1.54 0.02 0.04
 -------- 05:00 0.05 ---- 0.33 1.53 0.02 0.05
 -------- 06:00 0.06 ---- 0.34 1.52 0.02 0.03
 -------- 07:00 0.07 ---- 0.38 1.53 0.03 0.06
 28.01.13 08:00 0.13 ---- 0.53 1.73 0.21 0.06
 -------- 09:00 0.21 ---- 0.68 2.00 0.52 0.10
 -------- 10:00 0.22 ---- 0.66 1.99 0.48 0.12
 -------- 11:00 0.18 ---- 0.58 1.76 0.30 0.10
 -------- 12:00 0.14 ---- 0.52 1.66 0.20 0.06
 28.01.13 13:00 0.09 ---- 0.36 1.57 0.06 0.07
 -------- 14:00 0.09 ---- 0.33 1.55 0.06 0.05
 -------- 15:00 0.08 ---- 0.31 1.55 0.05 0.07
 -------- 16:00 0.09 ---- 0.32 1.54 0.05 0.07
 -------- 17:00 0.10 ---- 0.38 1.59 0.04 0.07
 28.01.13 18:00 0.11 ---- 0.39 1.58 0.03 0.07
 -------- 19:00 0.09 ---- 0.37 1.61 0.03 0.06
 -------- 20:00 0.09 ---- 0.37 1.59 0.03 0.07
 -------- 21:00 0.09 ---- 0.31 1.55 0.02 0.09
 -------- 22:00 0.08 ---- 0.29 1.54 0.02 0.07
 28.01.13 23:00 0.07 ---- 0.25 1.53 0.02 0.08
 -------- 00:00 0.06 ---- 0.19 1.52 0.01 0.07
 -------- 01:00 0.06 ---- 0.17 1.52 0.01 0.07
 -------- 02:00 0.06 ---- 0.15 1.51 0.01 0.07
 -------- 03:00 0.06 ---- 0.19 1.53 0.01 0.07
 29.01.13 04:00 0.06 ---- 0.22 1.53 0.02 0.07
 -------- 05:00 0.06 ---- 0.19 1.52 0.01 0.05
 -------- 06:00 0.07 ---- 0.20 1.52 0.01 0.07
 -------- 07:00 0.09 ---- 0.29 1.56 0.02 0.06
 -------- 08:00 0.12 ---- 0.39 1.59 0.06 0.05
 29.01.13 09:00 0.10 ---- 0.41 1.58 0.06 0.08
 -------- 10:00 0.11 ---- 0.40 1.59 0.08 0.07
 -------- 11:00 0.10 ---- 0.37 1.58 0.08 0.07
