 Date Time CO OZ NO2 CHX NO PM10
 25.12.12 00:00 0.10 ---- 0.56 1.65 0.15 ----
 -------- 01:00 0.10 ---- 0.55 1.65 0.15 ----
 -------- 02:00 0.09 ---- 0.54 1.60 0.12 ----
 -------- 03:00 0.08 ---- 0.51 1.57 0.07 ----
 -------- 04:00 0.07 ---- 0.45 1.52 0.03 ----
 25.12.12 05:00 0.06 ---- 0.31 1.48 0.02 ----
 -------- 06:00 0.07 ---- 0.32 1.51 0.02 ----
 -------- 07:00 0.08 ---- 0.30 1.52 0.02 ----
 -------- 08:00 0.08 ---- 0.27 1.52 0.03 ----
 -------- 09:00 0.07 ---- 0.25 1.51 0.02 ----
 25.12.12 10:00 0.07 ---- 0.26 1.52 0.03 ----
 -------- 11:00 0.06 ---- 0.21 1.51 0.03 0.05
 -------- 12:00 0.06 ---- 0.19 1.49 0.03 0.06
 -------- 13:00 0.06 ---- 0.20 1.50 0.03 0.06
 -------- 14:00 0.06 ---- 0.21 1.50 0.03 0.07
 25.12.12 15:00 0.07 ---- 0.23 1.50 0.03 0.06
 -------- 16:00 0.08 ---- 0.25 1.52 0.03 0.07
 -------- 17:00 0.08 ---- 0.25 1.53 0.03 0.09
 -------- 18:00 0.08 ---- 0.26 1.54 0.03 0.17
 -------- 19:00 0.08 ---- 0.25 1.53 0.02 0.11
 25.12.12 20:00 0.07 ---- 0.24 1.54 0.02 0.11
 -------- 21:00 0.08 ---- 0.26 1.55 0.02 0.11
 -------- 22:00 0.07 ---- 0.22 1.55 0.02 0.10
 -------- 23:00 0.06 ---- 0.17 1.54 0.02 0.09
 -------- 00:00 0.06 ---- 0.16 1.52 0.02 0.07
 26.12.12 01:00 0.06 ---- 0.15 1.52 0.02 0.07
 -------- 02:00 0.06 ---- 0.14 1.53 0.02 0.06
 -------- 03:00 0.06 ---- 0.12 1.53 0.01 0.06
 -------- 04:00 0.06 ---- 0.10 1.54 0.01 0.07
 -------- 05:00 0.06 ---- 0.11 1.54 0.01 0.08
 26.12.12 06:00 0.06 ---- 0.11 1.55 0.02 0.08
 -------- 07:00 0.06 ---- 0.12 1.54 0.02 0.09
 -------- 08:00 0.07 ---- 0.14 1.54 0.02 0.07
 -------- 09:00 0.08 ---- 0.15 1.55 0.02 0.06
 -------- 10:00 0.07 ---- 0.14 1.54 0.02 0.05
 26.12.12 11:00 0.08 ---- 0.13 1.54 0.02 0.06
 -------- 12:00 0.08 ---- 0.13 1.54 0.02 0.05
 -------- 13:00 0.08 ---- 0.14 1.53 0.02 0.07
 -------- 14:00 0.09 ---- 0.15 1.54 0.02 0.06
 -------- 15:00 0.08 ---- 0.15 1.54 0.02 0.08
 26.12.12 16:00 0.08 ---- 0.15 1.53 0.02 0.09
 -------- 17:00 0.08 ---- 0.18 1.53 0.02 0.08
 -------- 18:00 0.08 ---- 0.19 1.53 0.03 0.07
 -------- 19:00 0.08 ---- 0.18 1.53 0.02 0.07
 -------- 20:00 0.08 ---- 0.12 1.52 0.02 0.06
 26.12.12 21:00 0.07 ---- 0.09 1.46 0.02 0.02
 -------- 22:00 0.08 ---- 0.06 1.47 0.01 0.01
 -------- 23:00 0.07 ---- 0.05 1.45 0.01 0.02
 -------- 00:00 0.06 ---- 0.05 1.44 0.01 0.03
