 Date Time CO OZ NO2 CHX NO PM10
 23.01.13 00:00 0.06 ---- 0.19 1.53 0.01 0.06
 -------- 01:00 0.06 ---- 0.17 1.54 0.01 0.05
 -------- 02:00 0.06 ---- 0.17 1.54 0.01 0.03
 -------- 03:00 0.05 ---- 0.13 1.53 0.01 0.04
 -------- 04:00 0.04 ---- 0.08 1.50 0.01 0.04
 23.01.13 05:00 0.04 ---- 0.05 1.48 0.01 0.04
 -------- 06:00 0.05 ---- 0.06 1.50 0.01 0.04
 -------- 07:00 0.05 ---- 0.10 1.50 0.01 0.04
 -------- 08:00 0.11 ---- 0.22 1.60 0.03 0.04
 -------- 09:00 0.08 ---- 0.22 1.55 0.02 0.04
 23.01.13 10:00 0.10 ---- 0.28 1.59 0.04 0.06
 -------- 11:00 0.14 ---- 0.27 1.70 0.06 0.07
 -------- 12:00 0.35 ---- 0.18 1.74 0.04 0.03
 -------- 13:00 0.05 ---- 0.07 1.54 0.02 0.04
 -------- 14:00 0.05 ---- 0.07 1.47 0.02 0.00
 23.01.13 15:00 0.04 ---- 0.06 1.51 0.02 0.03
 -------- 16:00 0.04 ---- 0.07 1.45 0.02 0.03
 -------- 17:00 0.05 ---- 0.11 1.47 0.02 0.04
 -------- 18:00 0.06 ---- 0.14 1.60 0.01 0.04
 -------- 19:00 0.05 ---- 0.09 1.55 0.01 0.04
 23.01.13 20:00 0.07 ---- 0.14 1.54 0.02 0.03
 -------- 21:00 0.05 ---- 0.13 1.48 0.02 0.03
 -------- 22:00 0.06 ---- 0.19 1.56 0.02 0.03
 -------- 23:00 0.07 ---- 0.23 1.61 0.02 0.03
 -------- 00:00 0.06 ---- 0.19 1.58 0.02 0.04
 24.01.13 01:00 0.06 ---- 0.19 1.56 0.02 0.03
 -------- 02:00 0.06 ---- 0.19 1.56 0.02 0.03
 -------- 03:00 0.06 ---- 0.22 1.54 0.02 0.04
 -------- 04:00 0.10 ---- 0.25 1.57 0.02 0.04
 -------- 05:00 0.11 ---- 0.29 1.64 0.07 0.02
 24.01.13 06:00 0.14 ---- 0.31 1.67 0.06 0.05
 -------- 07:00 0.14 ---- 0.26 1.65 0.02 0.04
 -------- 08:00 0.09 ---- 0.23 1.61 0.02 0.05
 -------- 09:00 0.06 ---- 0.20 1.58 0.02 0.05
 -------- 10:00 0.05 ---- 0.21 1.55 0.02 0.06
 24.01.13 11:00 0.06 ---- 0.24 1.56 0.03 0.05
 -------- 12:00 0.06 ---- 0.20 1.53 0.03 0.03
 -------- 13:00 0.04 ---- 0.10 1.45 0.02 0.02
 -------- 14:00 0.04 ---- 0.06 1.44 0.01 0.01
 -------- 15:00 0.05 ---- 0.06 1.48 0.02 0.02
 24.01.13 16:00 0.04 ---- 0.05 1.43 0.02 0.02
 -------- 17:00 0.04 ---- 0.08 1.46 0.02 0.02
 -------- 18:00 0.05 ---- 0.06 1.46 0.02 0.02
 -------- 19:00 0.05 ---- 0.12 1.48 0.02 0.03
 -------- 20:00 0.07 ---- 0.20 1.56 0.01 0.04
 24.01.13 21:00 0.06 ---- 0.17 1.55 0.02 0.02
 -------- 22:00 0.04 ---- 0.09 1.49 0.02 0.02
 -------- 23:00 0.04 ---- 0.06 1.46 0.01 0.03
 -------- 00:00 0.04 ---- 0.03 1.45 0.01 0.02
