 Date Time CO OZ NO2 CHX NO PM10
 26.12.12 00:00 0.06 ---- 0.15 1.52 0.02 0.07
 -------- 01:00 0.06 ---- 0.15 1.52 0.02 0.07
 -------- 02:00 0.06 ---- 0.14 1.53 0.02 0.06
 -------- 03:00 0.06 ---- 0.12 1.53 0.01 0.06
 -------- 04:00 0.06 ---- 0.10 1.54 0.01 0.07
 26.12.12 05:00 0.06 ---- 0.11 1.54 0.01 0.08
 -------- 06:00 0.06 ---- 0.11 1.55 0.02 0.08
 -------- 07:00 0.06 ---- 0.12 1.54 0.02 0.09
 -------- 08:00 0.07 ---- 0.14 1.54 0.02 0.07
 -------- 09:00 0.08 ---- 0.15 1.55 0.02 0.06
 26.12.12 10:00 0.07 ---- 0.14 1.54 0.02 0.05
 -------- 11:00 0.08 ---- 0.13 1.54 0.02 0.06
 -------- 12:00 0.08 ---- 0.13 1.54 0.02 0.05
 -------- 13:00 0.08 ---- 0.14 1.53 0.02 0.07
 -------- 14:00 0.09 ---- 0.15 1.54 0.02 0.06
 26.12.12 15:00 0.08 ---- 0.15 1.54 0.02 0.08
 -------- 16:00 0.08 ---- 0.15 1.53 0.02 0.09
 -------- 17:00 0.08 ---- 0.18 1.53 0.02 0.08
 -------- 18:00 0.08 ---- 0.19 1.53 0.03 0.07
 -------- 19:00 0.08 ---- 0.18 1.53 0.02 0.07
 26.12.12 20:00 0.08 ---- 0.12 1.52 0.02 0.06
 -------- 21:00 0.07 ---- 0.09 1.46 0.02 0.02
 -------- 22:00 0.08 ---- 0.06 1.47 0.01 0.01
 -------- 23:00 0.07 ---- 0.05 1.45 0.01 0.02
 -------- 00:00 0.06 ---- 0.05 1.43 0.02 0.02
 27.12.12 01:00 0.06 ---- 0.05 1.44 0.02 0.03
 -------- 02:00 0.06 ---- 0.08 1.45 0.02 0.02
 -------- 03:00 0.06 ---- 0.08 1.44 0.02 0.02
 -------- 04:00 0.07 ---- 0.05 1.44 0.02 0.02
 -------- 05:00 0.08 ---- 0.11 1.45 0.02 0.01
 27.12.12 06:00 0.07 ---- 0.17 1.48 0.02 0.02
 -------- 07:00 0.07 ---- 0.17 1.47 0.02 0.02
 -------- 08:00 0.09 ---- 0.22 1.47 0.03 0.03
 -------- 09:00 0.08 ---- 0.26 1.47 0.03 0.04
 -------- 10:00 0.08 ---- 0.24 1.48 0.03 0.04
 27.12.12 11:00 0.09 ---- 0.26 1.50 0.03 0.03
 -------- 12:00 0.11 ---- 0.28 1.54 0.05 0.05
 -------- 13:00 0.10 ---- 0.27 1.53 0.05 0.07
 -------- 14:00 0.11 ---- 0.28 1.57 0.06 0.02
 -------- 15:00 0.11 ---- 0.32 1.55 0.08 0.03
 27.12.12 16:00 0.13 ---- 0.37 1.58 0.13 0.03
 -------- 17:00 0.14 ---- 0.35 1.58 0.12 0.03
 -------- 18:00 0.12 ---- 0.32 1.63 0.07 0.04
 -------- 19:00 0.10 ---- 0.30 1.63 0.05 0.04
 -------- 20:00 0.10 ---- 0.23 1.53 0.03 0.04
 27.12.12 21:00 0.08 ---- 0.15 1.46 0.02 0.04
 -------- 22:00 0.06 ---- 0.09 1.43 0.02 0.03
 -------- 23:00 0.06 ---- 0.13 1.51 0.02 0.05
