 Date Time CO OZ NO2 CHX NO PM10
 26.11.12 00:00 0.06 ---- 0.24 1.48 0.02 0.08
 -------- 01:00 0.06 ---- 0.20 1.48 0.02 0.07
 -------- 02:00 0.07 ---- 0.17 1.51 0.01 0.07
 -------- 03:00 0.06 ---- 0.16 1.49 0.01 0.07
 -------- 04:00 0.06 ---- 0.17 1.50 0.01 0.07
 26.11.12 05:00 0.06 ---- 0.16 1.50 0.02 0.07
 -------- 06:00 0.07 ---- 0.17 1.50 0.02 0.08
 -------- 07:00 0.07 ---- 0.19 1.50 0.03 0.08
 -------- 08:00 0.08 ---- 0.20 1.50 0.04 0.08
 -------- 09:00 0.09 ---- 0.21 1.51 0.05 0.08
 26.11.12 10:00 0.09 ---- 0.20 1.51 0.05 0.08
 -------- 11:00 0.10 ---- 0.19 1.53 0.07 0.08
 -------- 12:00 0.08 ---- 0.17 1.54 0.06 0.08
 -------- 13:00 0.09 ---- 0.15 1.54 0.06 0.08
 -------- 14:00 0.07 ---- 0.13 1.52 0.05 0.07
 26.11.12 15:00 0.07 ---- 0.14 1.54 0.06 0.07
 -------- 16:00 0.06 ---- 0.14 1.55 0.06 0.07
 -------- 17:00 0.07 ---- 0.14 1.52 0.04 0.06
 -------- 18:00 0.07 ---- 0.14 1.55 0.05 0.06
 -------- 19:00 0.07 ---- 0.15 1.56 0.06 0.07
 26.11.12 20:00 0.08 ---- 0.15 1.55 0.06 0.06
 -------- 21:00 0.08 ---- 0.13 1.54 0.05 0.06
 -------- 22:00 0.06 ---- 0.13 1.53 0.03 0.05
 -------- 23:00 0.06 ---- 0.10 1.51 0.02 0.05
 -------- 00:00 0.06 ---- 0.09 1.53 0.02 0.05
 27.11.12 01:00 0.06 ---- 0.09 1.52 0.02 0.04
 -------- 02:00 0.05 ---- 0.08 1.54 0.01 0.04
 -------- 03:00 0.04 ---- 0.05 1.53 0.02 0.03
 -------- 04:00 0.04 ---- 0.05 1.50 0.02 0.04
 -------- 05:00 0.05 ---- 0.04 1.48 0.01 0.04
 27.11.12 06:00 0.06 ---- 0.05 1.51 0.01 0.02
 -------- 07:00 0.06 ---- 0.07 1.49 0.02 0.04
 -------- 08:00 0.08 ---- 0.09 1.51 0.03 0.03
 -------- 09:00 0.07 ---- 0.08 1.49 0.03 0.03
 -------- 10:00 0.09 ---- 0.09 1.51 0.03 0.03
 27.11.12 11:00 0.08 ---- 0.10 1.51 0.04 0.06
 -------- 12:00 0.09 ---- 0.11 1.51 0.04 0.08
 -------- 13:00 0.09 ---- 0.09 1.50 0.03 0.07
 -------- 14:00 0.08 ---- 0.07 1.49 0.02 0.06
 -------- 15:00 0.07 ---- 0.07 1.48 0.02 0.05
 27.11.12 16:00 0.11 ---- 0.07 1.48 0.02 0.03
 -------- 17:00 0.04 ---- 0.06 1.46 0.01 0.03
 -------- 18:00 0.04 ---- 0.06 1.50 0.02 0.03
 -------- 19:00 0.06 ---- 0.06 1.61 0.01 0.03
 -------- 20:00 0.05 ---- 0.07 1.61 0.02 0.03
 27.11.12 21:00 0.07 ---- 0.08 1.49 0.03 0.03
 -------- 22:00 0.05 ---- 0.06 1.47 0.01 0.02
 -------- 23:00 0.04 ---- 0.06 1.45 0.01 0.03
 -------- 00:00 0.04 ---- 0.06 1.51 0.01 0.04
