 Date Time CO OZ NO2 CHX NO PM10
 23.12.12 12:00 0.12 ---- 0.31 1.58 0.07 0.10
 -------- 13:00 0.14 ---- 0.37 1.62 0.10 0.08
 -------- 14:00 0.13 ---- 0.43 1.64 0.13 ----
 -------- 15:00 0.11 ---- 0.39 1.54 0.08 ----
 -------- 16:00 0.11 ---- 0.37 1.54 0.05 ----
 23.12.12 17:00 0.11 ---- 0.40 1.80 0.04 ----
 -------- 18:00 0.12 ---- 0.41 2.28 0.04 ----
 -------- 19:00 0.12 ---- 0.41 1.96 0.06 ----
 -------- 20:00 0.11 ---- 0.38 1.97 0.04 ----
 -------- 21:00 0.12 ---- 0.40 2.08 0.08 ----
 23.12.12 22:00 0.11 ---- 0.41 2.01 0.13 ----
 -------- 23:00 0.14 ---- 0.41 2.03 0.20 ----
 -------- 00:00 0.13 ---- 0.41 2.02 0.21 ----
 -------- 01:00 0.16 ---- 0.46 2.10 0.42 ----
 -------- 02:00 0.16 ---- 0.47 2.04 0.39 ----
 24.12.12 03:00 0.15 ---- 0.51 1.87 0.33 ----
 -------- 04:00 0.17 ---- 0.51 1.84 0.30 ----
 -------- 05:00 0.16 ---- 0.53 1.88 0.29 ----
 -------- 06:00 0.23 ---- 0.54 2.04 0.40 ----
 -------- 07:00 0.31 ---- 0.54 2.10 0.41 ----
 24.12.12 08:00 0.34 ---- 0.53 2.25 0.46 ----
 -------- 09:00 0.37 ---- 0.59 2.26 0.62 ----
 -------- 10:00 0.33 ---- 0.64 2.29 0.71 ----
 -------- 11:00 0.42 ---- 0.69 2.50 0.84 ----
 -------- 12:00 0.44 ---- 0.83 2.64 0.95 ----
 24.12.12 13:00 0.48 ---- 0.92 2.62 0.99 ----
 -------- 14:00 0.43 ---- 0.91 2.43 0.84 ----
 -------- 15:00 0.33 ---- 0.86 2.18 0.66 ----
 -------- 16:00 0.33 ---- 0.81 2.09 0.58 ----
 -------- 17:00 0.25 ---- 0.74 1.92 0.50 ----
 24.12.12 18:00 0.22 ---- 0.69 1.82 0.41 ----
 -------- 19:00 0.19 ---- 0.65 1.78 0.33 ----
 -------- 20:00 0.19 ---- 0.65 1.84 0.37 ----
 -------- 21:00 0.17 ---- 0.61 1.76 0.28 ----
 -------- 22:00 0.14 ---- 0.58 1.73 0.23 ----
 24.12.12 23:00 0.12 ---- 0.57 1.70 0.20 ----
 -------- 00:00 0.11 ---- 0.56 1.65 0.16 ----
 -------- 01:00 0.10 ---- 0.55 1.65 0.15 ----
 -------- 02:00 0.09 ---- 0.54 1.60 0.12 ----
 -------- 03:00 0.08 ---- 0.51 1.57 0.07 ----
 25.12.12 04:00 0.07 ---- 0.45 1.52 0.03 ----
 -------- 05:00 0.06 ---- 0.31 1.48 0.02 ----
 -------- 06:00 0.07 ---- 0.32 1.51 0.02 ----
 -------- 07:00 0.08 ---- 0.30 1.52 0.02 ----
 -------- 08:00 0.08 ---- 0.27 1.52 0.03 ----
 25.12.12 09:00 0.07 ---- 0.25 1.51 0.02 ----
 -------- 10:00 0.07 ---- 0.26 1.52 0.03 ----
 -------- 11:00 0.06 ---- 0.21 1.51 0.03 0.05
