 Date Time CO OZ NO2 CHX NO PM10
 20.12.12 12:00 0.23 ---- 0.53 2.24 0.50 0.19
 -------- 13:00 0.22 ---- 0.56 2.18 0.51 0.18
 -------- 14:00 0.23 ---- 0.58 2.11 0.52 0.21
 -------- 15:00 0.23 ---- 0.57 2.18 0.50 0.22
 -------- 16:00 0.21 ---- 0.54 2.13 0.39 0.20
 20.12.12 17:00 0.21 ---- 0.54 2.10 0.36 0.22
 -------- 18:00 0.23 ---- 0.52 2.07 0.35 0.22
 -------- 19:00 0.19 ---- 0.47 1.90 0.28 0.17
 -------- 20:00 0.17 ---- 0.45 1.82 0.21 0.16
 -------- 21:00 0.15 ---- 0.44 1.79 0.18 0.13
 20.12.12 22:00 0.14 ---- 0.44 1.81 0.20 0.11
 -------- 23:00 0.14 ---- 0.45 1.82 0.23 0.11
 -------- 00:00 0.15 ---- 0.43 1.81 0.23 0.11
 -------- 01:00 0.16 ---- 0.43 1.82 0.22 0.11
 -------- 02:00 0.14 ---- 0.41 1.80 0.20 0.10
 21.12.12 03:00 0.12 ---- 0.39 1.88 0.15 0.11
 -------- 04:00 0.12 ---- 0.38 1.82 0.11 0.11
 -------- 05:00 0.12 ---- 0.38 1.79 0.11 0.12
 -------- 06:00 0.12 ---- 0.37 1.79 0.12 0.10
 -------- 07:00 0.12 ---- 0.36 1.78 0.14 0.12
 21.12.12 08:00 0.15 ---- 0.37 1.81 0.18 0.13
 -------- 09:00 0.17 ---- 0.38 1.82 0.24 0.13
 -------- 10:00 0.18 ---- 0.38 1.91 0.28 0.13
 -------- 11:00 0.16 ---- 0.36 1.93 0.24 0.14
 -------- 12:00 0.18 ---- 0.38 1.90 0.30 0.16
 21.12.12 13:00 0.18 ---- 0.40 1.89 0.31 0.17
 -------- 14:00 0.18 ---- 0.42 1.92 0.31 0.18
 -------- 15:00 0.19 ---- 0.42 1.91 0.28 0.19
 -------- 16:00 0.15 ---- 0.40 1.75 0.23 0.15
 -------- 17:00 0.13 ---- 0.38 1.70 0.15 0.13
 21.12.12 18:00 0.11 ---- 0.37 1.69 0.10 0.11
 -------- 19:00 0.10 ---- 0.37 1.69 0.09 0.10
 -------- 20:00 0.11 ---- 0.37 1.71 0.11 0.10
 -------- 21:00 0.13 ---- 0.38 1.78 0.13 0.11
 -------- 22:00 0.12 ---- 0.38 1.75 0.10 0.11
 21.12.12 23:00 0.11 ---- 0.39 1.72 0.08 0.10
 -------- 00:00 0.10 ---- 0.38 1.71 0.06 0.09
 -------- 01:00 0.09 ---- 0.37 1.68 0.04 0.09
 -------- 02:00 0.08 ---- 0.35 1.67 0.03 0.08
 -------- 03:00 0.08 ---- 0.35 1.64 0.03 0.08
 22.12.12 04:00 0.08 ---- 0.32 1.62 0.02 0.07
 -------- 05:00 0.08 ---- 0.30 1.64 0.02 0.06
 -------- 06:00 0.07 ---- 0.31 1.64 0.02 0.05
 -------- 07:00 0.08 ---- 0.31 1.65 0.02 0.07
 -------- 08:00 0.07 ---- 0.29 1.58 0.02 0.06
 22.12.12 09:00 0.08 ---- 0.32 1.55 0.03 0.04
 -------- 10:00 0.09 ---- 0.32 1.61 0.03 0.04
 -------- 11:00 0.07 ---- 0.28 1.59 0.03 0.05
