 Date Time CO SO2 NO2 CHX NO
 01.05.13 00:00 0.10 0.01 0.21 1.52 0.03
 -------- 01:00 0.09 0.01 0.19 1.51 0.03
 -------- 02:00 0.08 0.01 0.14 1.57 0.02
 -------- 03:00 0.08 0.01 0.12 1.56 0.02
 -------- 04:00 0.07 0.01 0.09 1.75 0.02
 01.05.13 05:00 0.06 0.01 0.07 1.72 0.01
 -------- 06:00 0.07 0.01 0.07 1.84 0.01
 -------- 07:00 0.08 0.01 0.08 2.00 0.01
 -------- 08:00 0.09 0.01 0.06 1.71 0.02
 -------- 09:00 0.07 0.00 0.04 1.70 0.01
 01.05.13 10:00 0.07 0.01 0.05 1.53 0.01
 -------- 11:00 0.08 0.01 0.09 1.47 0.02
 -------- 12:00 0.07 0.01 0.04 1.43 0.01
 -------- 13:00 0.06 0.01 0.05 1.41 0.01
 -------- 14:00 0.06 0.01 0.04 1.41 0.01
 01.05.13 15:00 0.06 0.01 0.04 1.41 0.01
 -------- 16:00 0.06 0.01 0.05 1.44 0.01
 -------- 17:00 0.06 0.01 0.03 1.44 0.01
 -------- 18:00 0.05 0.01 0.02 1.44 0.01
 -------- 19:00 0.05 0.01 0.02 1.46 0.00
 01.05.13 20:00 0.06 0.01 0.07 1.44 0.00
 -------- 21:00 0.09 0.01 0.19 1.67 0.01
 -------- 22:00 0.14 0.01 0.33 2.38 0.05
 -------- 23:00 0.27 0.01 0.34 2.52 0.24
 -------- 00:00 0.29 0.01 0.33 2.36 0.29
 02.05.13 01:00 0.29 0.01 0.34 2.67 0.39
 -------- 02:00 0.29 0.01 0.33 3.62 0.48
 -------- 03:00 0.23 0.01 0.29 3.23 0.31
 -------- 04:00 0.18 0.01 0.30 2.72 0.26
 -------- 05:00 0.17 0.01 0.29 2.36 0.23
 02.05.13 06:00 0.17 0.01 0.28 3.75 0.28
 -------- 07:00 0.19 0.01 0.28 4.16 0.28
 -------- 08:00 0.21 0.01 0.33 2.97 0.28
 -------- 09:00 0.19 0.01 0.34 2.23 0.22
 -------- 10:00 0.11 0.01 0.19 1.80 0.10
 02.05.13 11:00 0.08 0.01 0.09 1.58 0.05
 -------- 12:00 0.07 0.01 0.05 1.50 0.02
 -------- 13:00 0.06 0.01 0.04 1.47 0.01
 -------- 14:00 0.06 0.01 0.05 1.43 0.01
 -------- 15:00 0.06 0.01 0.03 1.44 0.01
 02.05.13 16:00 0.05 0.01 0.04 1.44 0.01
 -------- 17:00 0.06 0.01 0.04 1.43 0.01
 -------- 18:00 0.06 0.01 0.05 1.42 0.01
 -------- 19:00 0.06 0.01 0.05 1.43 0.01
 -------- 20:00 0.06 0.01 0.07 1.44 0.01
 02.05.13 21:00 0.07 0.01 0.14 1.49 0.01
 -------- 22:00 0.13 0.01 0.22 1.57 0.01
 -------- 23:00 0.14 0.01 0.23 1.61 0.01
