 Date Time CO SO2 NO2 CHX NO
 01.01.13 12:00 0.08 0.01 0.16 1.50 0.02
 -------- 13:00 0.09 0.01 0.21 1.50 0.03
 -------- 14:00 0.09 0.01 0.24 1.58 0.04
 -------- 15:00 0.10 0.01 0.22 1.58 0.03
 -------- 16:00 0.09 0.01 0.20 1.57 0.02
 01.01.13 17:00 0.11 0.00 0.26 1.58 0.04
 -------- 18:00 0.14 0.00 0.30 1.64 0.05
 -------- 19:00 0.14 0.01 0.30 1.76 0.05
 -------- 20:00 0.12 0.01 0.28 1.60 0.04
 -------- 21:00 0.12 0.01 0.27 1.59 0.03
 01.01.13 22:00 0.11 0.01 0.27 1.60 0.03
 -------- 23:00 0.13 0.01 0.27 1.61 0.04
 -------- 00:00 0.11 0.01 0.26 1.59 0.02
 -------- 01:00 0.10 0.00 0.23 1.56 0.01
 -------- 02:00 0.09 0.01 0.19 1.56 0.02
 02.01.13 03:00 0.08 0.01 0.17 1.55 0.00
 -------- 04:00 0.08 0.01 0.10 1.46 0.00
 -------- 05:00 0.08 0.01 0.08 1.45 0.00
 -------- 06:00 0.08 0.01 0.10 1.46 0.00
 -------- 07:00 0.08 0.01 0.12 1.45 0.00
 02.01.13 08:00 0.08 0.01 0.13 1.45 0.01
 -------- 09:00 0.08 0.01 0.12 1.45 0.01
 -------- 10:00 0.07 0.01 0.13 1.45 0.01
 -------- 11:00 0.08 0.01 0.13 1.45 0.01
 -------- 12:00 0.08 0.01 0.15 1.48 0.01
 02.01.13 13:00 0.09 0.00 0.15 1.48 0.02
 -------- 14:00 0.09 0.01 0.15 1.48 0.02
 -------- 15:00 0.09 0.01 0.18 1.49 0.02
 -------- 16:00 0.10 0.00 0.20 1.52 0.02
 -------- 17:00 0.10 0.01 0.24 1.53 0.02
 02.01.13 18:00 0.11 0.01 0.26 1.56 0.02
 -------- 19:00 0.10 0.01 0.23 1.53 0.02
 -------- 20:00 0.10 0.01 0.19 1.51 0.01
 -------- 21:00 0.10 0.01 0.19 1.51 0.01
 -------- 22:00 0.08 0.01 0.19 1.50 0.01
 02.01.13 23:00 0.09 0.01 0.18 1.50 0.01
 -------- 00:00 0.08 0.01 0.18 1.49 0.01
 -------- 01:00 0.08 0.01 0.19 1.49 0.01
 -------- 02:00 0.06 0.01 0.14 1.48 0.00
 -------- 03:00 0.06 0.01 0.14 1.48 0.01
 03.01.13 04:00 0.06 0.01 0.12 1.48 0.00
 -------- 05:00 0.07 0.01 0.10 1.48 0.00
 -------- 06:00 0.07 0.01 0.10 1.47 0.00
 -------- 07:00 0.08 0.01 0.13 1.47 0.00
 -------- 08:00 0.09 0.01 0.15 1.48 0.01
 03.01.13 09:00 0.09 0.01 0.15 1.50 0.01
 -------- 10:00 0.10 0.01 0.20 1.52 0.01
 -------- 11:00 0.11 0.00 0.20 1.53 0.02
