 Date Time CO SO2 NO2 CHX NO
 29.03.13 12:00 0.07 0.01 0.05 1.62 0.02
 -------- 13:00 0.06 0.00 0.02 1.51 0.01
 -------- 14:00 0.04 0.00 0.01 1.45 0.01
 -------- 15:00 0.05 0.00 0.01 1.51 0.01
 -------- 16:00 0.05 0.01 0.01 1.49 0.01
 29.03.13 17:00 0.06 0.01 ---- 1.50 0.00
 -------- 18:00 0.06 0.01 0.01 1.59 0.00
 -------- 19:00 0.06 0.01 0.02 1.77 0.00
 -------- 20:00 0.11 0.01 0.23 1.99 0.03
 -------- 21:00 0.32 0.01 0.47 3.06 0.36
 29.03.13 22:00 0.44 0.01 0.56 5.12 0.83
 -------- 23:00 0.51 0.01 0.61 5.22 1.04
 -------- 00:00 0.56 0.02 0.63 5.69 1.26
 -------- 01:00 0.65 0.02 0.81 5.37 1.88
 -------- 02:00 0.69 0.01 0.98 4.38 2.19
 30.03.13 03:00 0.61 0.01 1.00 4.33 2.18
 -------- 04:00 0.55 0.01 0.96 4.50 1.99
 -------- 05:00 0.54 0.01 1.01 3.95 2.05
 -------- 06:00 0.51 0.01 0.88 3.26 1.62
 -------- 07:00 0.50 0.01 0.67 2.60 0.80
 30.03.13 08:00 0.38 0.01 0.57 2.34 0.46
 -------- 09:00 0.27 0.00 0.53 1.99 0.32
 -------- 10:00 0.23 0.00 0.52 1.89 0.28
 -------- 11:00 0.13 0.00 0.41 1.74 0.14
 -------- 12:00 0.09 0.00 0.36 1.65 0.09
 30.03.13 13:00 0.09 0.00 0.27 1.56 0.06
 -------- 14:00 0.10 0.00 0.20 1.50 0.03
 -------- 15:00 0.08 0.00 0.16 1.46 0.02
 -------- 16:00 0.08 0.00 0.14 1.45 0.01
 -------- 17:00 0.08 0.00 0.15 1.46 0.01
 30.03.13 18:00 0.08 0.01 0.23 1.48 0.01
 -------- 19:00 0.08 0.01 0.30 1.49 0.01
 -------- 20:00 0.08 0.01 0.31 1.49 0.01
 -------- 21:00 0.08 0.01 0.35 1.52 0.01
 -------- 22:00 0.08 0.01 0.32 1.52 0.01
 30.03.13 23:00 0.09 0.01 0.39 1.51 0.01
 -------- 00:00 0.08 0.01 0.34 1.49 0.01
 -------- 01:00 0.08 0.01 0.25 1.47 0.01
 -------- 02:00 0.07 0.01 0.19 1.46 0.00
 -------- 03:00 0.06 0.01 0.16 1.46 0.00
 31.03.13 04:00 0.06 0.01 0.14 1.47 0.00
 -------- 05:00 0.07 0.01 0.17 1.50 0.00
 -------- 06:00 0.08 0.01 0.23 1.51 0.01
 -------- 07:00 0.08 0.01 0.24 1.54 0.01
 -------- 08:00 0.09 0.01 0.24 1.53 0.01
 31.03.13 09:00 0.09 0.01 0.18 1.50 0.02
 -------- 10:00 0.10 0.01 0.15 1.49 0.02
 -------- 11:00 0.16 0.01 0.12 1.48 0.02
