 Date Time CO NO2 NO
 10.10.12 00:00 0.02 0.06 0.03
 -------- 01:00 0.02 0.06 0.03
 -------- 02:00 0.02 0.06 0.03
 -------- 03:00 0.02 0.05 0.03
 -------- 04:00 0.02 0.08 0.04
 10.10.12 05:00 0.03 0.08 0.04
 -------- 06:00 0.05 0.10 0.06
 -------- 07:00 0.09 0.13 0.08
 -------- 08:00 0.11 0.13 0.11
 -------- 09:00 0.09 0.13 0.11
 10.10.12 10:00 0.09 0.11 0.09
 -------- 11:00 0.10 0.12 0.10
 -------- 12:00 0.11 0.10 0.11
 -------- 13:00 0.09 0.09 0.10
 -------- 14:00 0.07 0.10 0.08
 10.10.12 15:00 0.08 0.13 0.09
 -------- 16:00 0.08 0.11 0.09
 -------- 17:00 0.09 0.11 0.09
 -------- 18:00 0.09 0.13 0.07
 -------- 19:00 0.09 0.14 0.07
 10.10.12 20:00 0.08 0.13 0.08
 -------- 21:00 0.05 0.09 0.05
 -------- 22:00 0.05 0.08 0.03
 -------- 23:00 0.05 0.08 0.04
 -------- 00:00 0.04 0.06 0.03
 11.10.12 01:00 0.04 0.05 0.02
 -------- 02:00 0.03 0.04 0.02
 -------- 03:00 0.03 0.03 0.02
 -------- 04:00 0.02 0.04 0.02
 -------- 05:00 0.03 0.05 0.03
 11.10.12 06:00 0.05 0.07 0.04
 -------- 07:00 0.10 0.08 0.06
 -------- 08:00 0.09 0.10 0.07
 -------- 09:00 0.07 0.09 0.04
 -------- 10:00 0.07 0.11 0.05
 11.10.12 11:00 0.07 0.12 0.07
 -------- 12:00 0.06 0.09 0.05
 -------- 13:00 0.07 0.08 0.06
 -------- 14:00 0.06 0.09 0.05
 -------- 15:00 0.07 0.09 0.06
 11.10.12 16:00 0.07 0.09 0.06
 -------- 17:00 0.08 0.10 0.07
 -------- 18:00 0.08 0.11 0.08
 -------- 19:00 0.08 0.10 0.08
 -------- 20:00 0.08 0.11 0.08
 11.10.12 21:00 0.09 0.11 0.09
 -------- 22:00 0.11 0.10 0.07
 -------- 23:00 0.07 0.09 0.07
