 Date Time CO NO2 NO
 30.11.12 00:00 0.04 0.11 0.01
 -------- 01:00 0.04 0.10 0.01
 -------- 02:00 0.04 0.09 0.00
 -------- 03:00 0.04 0.09 0.00
 -------- 04:00 0.04 0.08 0.00
 30.11.12 05:00 0.04 0.07 0.00
 -------- 06:00 0.04 0.07 0.00
 -------- 07:00 0.05 0.08 0.00
 -------- 08:00 0.05 0.10 0.01
 -------- 09:00 0.05 0.11 0.01
 30.11.12 10:00 0.07 0.12 0.03
 -------- 11:00 0.06 0.11 0.03
 -------- 12:00 0.05 0.10 0.03
 -------- 13:00 0.06 0.10 0.03
 -------- 14:00 0.06 0.10 0.04
 30.11.12 15:00 0.09 0.11 0.04
 -------- 16:00 0.06 0.10 0.04
 -------- 17:00 0.08 0.10 0.05
 -------- 18:00 0.08 0.10 0.07
 -------- 19:00 0.11 0.10 0.11
 30.11.12 20:00 0.15 0.11 0.17
 -------- 21:00 0.13 0.10 0.16
 -------- 22:00 0.08 0.09 0.06
 -------- 23:00 0.09 0.08 0.06
 -------- 00:00 0.08 0.08 0.04
 01.12.12 01:00 0.07 0.09 0.04
 -------- 02:00 0.06 0.07 0.01
 -------- 03:00 0.06 0.08 0.03
 -------- 04:00 0.05 0.07 0.02
 -------- 05:00 0.04 0.06 0.01
 01.12.12 06:00 0.04 0.04 0.01
 -------- 07:00 0.06 0.05 0.01
 -------- 08:00 0.06 0.06 0.03
 -------- 09:00 0.07 0.07 0.04
 -------- 10:00 0.08 0.07 0.05
 01.12.12 11:00 0.09 0.07 0.06
 -------- 12:00 0.09 0.07 0.07
 -------- 13:00 0.09 0.06 0.07
 -------- 14:00 0.09 0.07 0.07
 -------- 15:00 0.14 0.07 0.09
 01.12.12 16:00 0.11 0.08 0.10
 -------- 17:00 0.12 0.08 0.12
 -------- 18:00 0.12 0.08 0.10
 -------- 19:00 0.11 0.07 0.09
 -------- 20:00 0.13 0.07 0.10
 01.12.12 21:00 0.13 0.08 0.10
 -------- 22:00 0.14 0.08 0.14
 -------- 23:00 0.12 0.07 0.09
