 Date Time CO NO2 NO
 12.12.12 12:00 0.11 0.18 0.17
 -------- 13:00 0.12 0.18 0.18
 -------- 14:00 0.11 0.18 0.17
 -------- 15:00 0.09 0.18 0.13
 -------- 16:00 0.08 0.19 0.13
 12.12.12 17:00 0.09 0.20 0.14
 -------- 18:00 0.06 0.18 0.07
 -------- 19:00 0.08 0.18 0.07
 -------- 20:00 0.07 0.17 0.06
 -------- 21:00 0.07 0.17 0.05
 12.12.12 22:00 0.06 0.16 0.05
 -------- 23:00 0.04 0.15 0.04
 -------- 00:00 0.04 0.15 0.04
 -------- 01:00 0.04 0.13 0.02
 -------- 02:00 0.04 0.11 0.02
 13.12.12 03:00 0.03 0.09 0.01
 -------- 04:00 0.02 0.10 0.01
 -------- 05:00 0.02 0.08 0.01
 -------- 06:00 0.02 0.08 0.01
 -------- 07:00 0.04 0.11 0.02
 13.12.12 08:00 0.04 0.13 0.02
 -------- 09:00 0.05 0.13 0.02
 -------- 10:00 0.03 0.14 0.02
 -------- 11:00 0.02 0.13 0.02
 -------- 12:00 0.03 0.13 0.03
 13.12.12 13:00 0.04 0.12 0.03
 -------- 14:00 0.04 0.13 0.03
 -------- 15:00 0.04 0.14 0.03
 -------- 16:00 0.04 0.15 0.03
 -------- 17:00 0.02 0.16 0.03
 13.12.12 18:00 0.02 0.15 0.02
 -------- 19:00 0.05 0.14 0.02
 -------- 20:00 0.03 0.12 0.02
 -------- 21:00 ---- 0.11 0.02
 -------- 22:00 ---- 0.12 0.02
 13.12.12 23:00 ---- 0.13 0.02
 -------- 00:00 ---- 0.13 0.02
 -------- 01:00 ---- 0.12 0.02
 -------- 02:00 ---- 0.10 0.02
 -------- 03:00 ---- 0.09 0.01
 14.12.12 04:00 ---- 0.09 0.02
 -------- 05:00 ---- 0.09 0.02
 -------- 06:00 0.03 0.10 0.02
 -------- 07:00 0.03 0.13 0.03
 -------- 08:00 0.04 0.14 0.05
 14.12.12 09:00 0.04 0.16 0.05
 -------- 10:00 0.04 0.16 0.05
 -------- 11:00 0.03 0.15 0.05
