 Date Time CO NO2 NO
 30.01.13 00:00 ---- 0.17 0.05
 -------- 01:00 ---- 0.16 0.04
 -------- 02:00 ---- 0.16 0.03
 -------- 03:00 ---- 0.17 0.04
 -------- 04:00 ---- 0.17 0.04
 30.01.13 05:00 ---- 0.17 0.05
 -------- 06:00 ---- 0.18 0.08
 -------- 07:00 0.02 0.18 0.11
 -------- 08:00 0.03 0.19 0.17
 -------- 09:00 0.06 0.20 0.20
 30.01.13 10:00 0.09 0.21 0.25
 -------- 11:00 0.10 0.20 0.24
 -------- 12:00 0.08 0.20 0.23
 -------- 13:00 0.08 0.23 0.27
 -------- 14:00 0.10 0.23 0.27
 30.01.13 15:00 0.07 0.21 0.23
 -------- 16:00 ---- 0.19 0.14
 -------- 17:00 ---- 0.19 0.13
 -------- 18:00 ---- 0.18 0.11
 -------- 19:00 ---- 0.18 0.12
 30.01.13 20:00 ---- 0.18 0.12
 -------- 21:00 ---- 0.17 0.09
 -------- 22:00 ---- 0.13 0.05
 -------- 23:00 ---- 0.11 0.04
 -------- 00:00 ---- 0.09 0.04
 31.01.13 01:00 ---- 0.07 0.02
 -------- 02:00 ---- 0.05 0.03
 -------- 03:00 ---- 0.05 0.02
 -------- 04:00 ---- 0.05 0.02
 -------- 05:00 ---- 0.06 0.03
 31.01.13 06:00 ---- 0.09 0.04
 -------- 07:00 0.02 0.11 0.05
 -------- 08:00 0.02 0.12 0.07
 -------- 09:00 0.02 0.12 0.07
 -------- 10:00 0.02 0.13 0.09
 31.01.13 11:00 0.02 0.14 0.10
 -------- 12:00 ---- 0.13 0.09
 -------- 13:00 ---- 0.12 0.07
 -------- 14:00 ---- 0.10 0.05
 -------- 15:00 ---- 0.11 0.05
 31.01.13 16:00 ---- 0.13 0.06
 -------- 17:00 ---- 0.12 0.05
 -------- 18:00 ---- 0.12 0.04
 -------- 19:00 ---- 0.12 0.04
 -------- 20:00 ---- 0.12 0.04
 31.01.13 21:00 ---- 0.09 0.04
 -------- 22:00 ---- 0.09 0.04
 -------- 23:00 ---- 0.10 0.03
