 Date Time CO NO2 NO
 14.11.12 00:00 0.02 0.01 0.00
 -------- 01:00 0.02 0.01 ----
 -------- 02:00 0.02 ---- ----
 -------- 03:00 0.02 0.01 0.00
 -------- 04:00 0.02 0.02 0.00
 14.11.12 05:00 0.02 0.02 0.00
 -------- 06:00 0.02 0.02 0.00
 -------- 07:00 0.06 0.03 0.00
 -------- 08:00 0.04 0.05 0.00
 -------- 09:00 0.05 0.08 0.01
 14.11.12 10:00 0.04 0.06 0.01
 -------- 11:00 0.04 0.06 0.01
 -------- 12:00 0.04 0.05 0.00
 -------- 13:00 0.04 0.05 0.00
 -------- 14:00 0.05 0.06 0.01
 14.11.12 15:00 0.04 0.06 0.01
 -------- 16:00 0.04 0.05 0.01
 -------- 17:00 0.05 0.05 0.00
 -------- 18:00 0.04 0.05 0.00
 -------- 19:00 0.04 0.04 0.00
 14.11.12 20:00 0.04 0.04 0.00
 -------- 21:00 0.04 0.05 0.00
 -------- 22:00 0.03 0.04 0.00
 -------- 23:00 0.03 0.03 ----
 -------- 00:00 0.02 0.02 ----
 15.11.12 01:00 0.02 0.01 ----
 -------- 02:00 0.02 0.01 ----
 -------- 03:00 0.02 0.01 ----
 -------- 04:00 0.02 ---- ----
 -------- 05:00 0.02 0.01 0.00
 15.11.12 06:00 0.02 0.02 0.00
 -------- 07:00 0.05 0.03 0.01
 -------- 08:00 0.04 0.06 0.01
 -------- 09:00 0.06 0.06 0.01
 -------- 10:00 0.04 0.06 0.01
 15.11.12 11:00 0.04 0.07 0.02
 -------- 12:00 0.05 0.07 0.02
 -------- 13:00 0.05 0.06 0.03
 -------- 14:00 0.05 0.07 0.03
 -------- 15:00 0.06 0.09 0.04
 15.11.12 16:00 0.06 0.08 0.03
 -------- 17:00 0.07 0.08 0.03
 -------- 18:00 0.07 0.08 0.03
 -------- 19:00 0.06 0.08 0.02
 -------- 20:00 0.04 0.06 0.01
 15.11.12 21:00 0.04 0.04 0.01
 -------- 22:00 0.03 0.03 0.01
 -------- 23:00 0.02 0.02 0.00
