 Date Time CO NO2 NO
 06.01.13 00:00 ---- 0.05 0.02
 -------- 01:00 ---- 0.04 0.02
 -------- 02:00 ---- 0.04 0.02
 -------- 03:00 ---- 0.05 0.02
 -------- 04:00 ---- 0.05 0.02
 06.01.13 05:00 ---- 0.04 0.02
 -------- 06:00 ---- 0.05 0.02
 -------- 07:00 ---- 0.04 0.02
 -------- 08:00 0.02 0.02 0.02
 -------- 09:00 ---- 0.02 0.02
 06.01.13 10:00 ---- 0.03 0.02
 -------- 11:00 ---- 0.03 0.02
 -------- 12:00 ---- 0.02 0.02
 -------- 13:00 ---- 0.03 0.02
 -------- 14:00 0.03 0.03 0.02
 06.01.13 15:00 0.02 0.03 0.02
 -------- 16:00 ---- 0.03 0.02
 -------- 17:00 ---- 0.03 0.02
 -------- 18:00 ---- 0.03 0.01
 -------- 19:00 ---- 0.02 0.02
 06.01.13 20:00 ---- 0.02 0.02
 -------- 21:00 ---- 0.02 0.01
 -------- 22:00 ---- 0.01 0.01
 -------- 23:00 ---- 0.01 0.01
 -------- 00:00 ---- 0.01 0.01
 07.01.13 01:00 ---- 0.01 0.01
 -------- 02:00 ---- 0.01 0.01
 -------- 03:00 ---- 0.01 0.01
 -------- 04:00 ---- 0.01 0.01
 -------- 05:00 ---- 0.01 0.01
 07.01.13 06:00 ---- 0.02 0.01
 -------- 07:00 ---- 0.02 0.01
 -------- 08:00 ---- 0.01 0.01
 -------- 09:00 ---- 0.03 0.01
 -------- 10:00 ---- 0.02 0.01
 07.01.13 11:00 ---- 0.02 0.02
 -------- 12:00 ---- 0.02 0.01
 -------- 13:00 ---- 0.02 0.02
 -------- 14:00 ---- 0.02 0.02
 -------- 15:00 ---- 0.02 0.01
 07.01.13 16:00 ---- 0.02 0.01
 -------- 17:00 ---- 0.03 0.02
 -------- 18:00 ---- 0.03 0.01
 -------- 19:00 ---- 0.02 0.01
 -------- 20:00 ---- 0.02 0.01
 07.01.13 21:00 ---- 0.02 0.01
 -------- 22:00 ---- 0.02 0.01
 -------- 23:00 ---- 0.02 0.01
