 Date Time CO NO2 NO
 20.01.13 12:00 0.03 0.20 0.31
 -------- 13:00 0.02 0.22 0.31
 -------- 14:00 0.02 0.23 0.31
 -------- 15:00 0.02 0.25 0.31
 -------- 16:00 ---- 0.24 0.29
 20.01.13 17:00 ---- 0.24 0.26
 -------- 18:00 0.02 0.22 0.22
 -------- 19:00 ---- 0.20 0.19
 -------- 20:00 ---- 0.19 0.17
 -------- 21:00 ---- 0.19 0.15
 20.01.13 22:00 ---- 0.18 0.13
 -------- 23:00 ---- 0.16 0.10
 -------- 00:00 ---- 0.14 0.06
 -------- 01:00 ---- 0.14 0.06
 -------- 02:00 ---- 0.14 0.05
 21.01.13 03:00 ---- 0.14 0.04
 -------- 04:00 ---- 0.13 0.04
 -------- 05:00 ---- 0.13 0.04
 -------- 06:00 ---- 0.15 0.06
 -------- 07:00 ---- 0.15 0.08
 21.01.13 08:00 ---- 0.12 0.06
 -------- 09:00 0.02 0.09 0.04
 -------- 10:00 0.02 0.07 0.03
 -------- 11:00 ---- 0.06 0.04
 -------- 12:00 ---- 0.06 0.04
 21.01.13 13:00 ---- 0.09 0.05
 -------- 14:00 ---- 0.09 0.04
 -------- 15:00 ---- 0.08 0.03
 -------- 16:00 ---- 0.11 0.05
 -------- 17:00 ---- 0.12 0.04
 21.01.13 18:00 ---- 0.13 0.03
 -------- 19:00 ---- 0.13 0.03
 -------- 20:00 0.02 0.13 0.03
 -------- 21:00 ---- 0.13 0.03
 -------- 22:00 ---- 0.13 0.02
 21.01.13 23:00 ---- 0.09 0.01
 -------- 00:00 ---- 0.11 0.02
 -------- 01:00 ---- 0.07 0.02
 -------- 02:00 ---- 0.07 0.01
 -------- 03:00 ---- 0.11 0.02
 22.01.13 04:00 ---- 0.13 0.02
 -------- 05:00 ---- 0.11 0.02
 -------- 06:00 ---- 0.08 0.02
 -------- 07:00 ---- 0.12 0.03
 -------- 08:00 0.06 0.18 0.08
 22.01.13 09:00 0.07 0.18 0.12
 -------- 10:00 0.05 0.17 0.10
 -------- 11:00 0.04 0.14 0.09
