 Date Time CO NO2 NO
 14.12.12 12:00 0.03 0.15 0.07
 -------- 13:00 ---- 0.16 0.07
 -------- 14:00 ---- 0.16 0.07
 -------- 15:00 ---- 0.16 0.07
 -------- 16:00 ---- 0.16 0.05
 14.12.12 17:00 ---- 0.18 0.05
 -------- 18:00 ---- 0.19 0.05
 -------- 19:00 ---- 0.17 0.04
 -------- 20:00 ---- 0.19 0.04
 -------- 21:00 ---- 0.19 0.04
 14.12.12 22:00 0.02 0.17 0.03
 -------- 23:00 ---- 0.20 0.04
 -------- 00:00 ---- 0.19 0.05
 -------- 01:00 ---- 0.18 0.04
 -------- 02:00 ---- 0.17 0.03
 15.12.12 03:00 ---- 0.17 0.05
 -------- 04:00 ---- 0.17 0.04
 -------- 05:00 ---- 0.17 0.04
 -------- 06:00 ---- 0.16 0.04
 -------- 07:00 ---- 0.17 0.06
 15.12.12 08:00 0.02 0.17 0.08
 -------- 09:00 0.02 0.18 0.12
 -------- 10:00 0.02 0.19 0.17
 -------- 11:00 0.02 0.18 0.16
 -------- 12:00 0.02 0.16 0.13
 15.12.12 13:00 0.02 0.15 0.14
 -------- 14:00 0.04 0.17 0.13
 -------- 15:00 0.04 0.19 0.13
 -------- 16:00 0.04 0.20 0.14
 -------- 17:00 0.04 0.20 0.12
 15.12.12 18:00 0.03 0.20 0.12
 -------- 19:00 ---- 0.19 0.12
 -------- 20:00 ---- 0.18 0.10
 -------- 21:00 ---- 0.19 0.11
 -------- 22:00 ---- 0.19 0.12
 15.12.12 23:00 ---- 0.18 0.11
 -------- 00:00 ---- 0.16 0.07
 -------- 01:00 ---- 0.16 0.07
 -------- 02:00 ---- 0.15 0.07
 -------- 03:00 ---- 0.15 0.07
 16.12.12 04:00 ---- 0.15 0.06
 -------- 05:00 ---- 0.15 0.07
 -------- 06:00 ---- 0.17 0.13
 -------- 07:00 0.02 0.18 0.18
 -------- 08:00 0.02 0.18 0.21
 16.12.12 09:00 0.03 0.18 0.20
 -------- 10:00 0.05 0.19 0.22
 -------- 11:00 0.06 0.18 0.21
