 Date Time CO NO2 NO
 11.01.13 12:00 ---- 0.18 0.13
 -------- 13:00 ---- 0.17 0.12
 -------- 14:00 ---- 0.16 0.10
 -------- 15:00 ---- 0.17 0.11
 -------- 16:00 ---- 0.14 0.06
 11.01.13 17:00 ---- 0.14 0.04
 -------- 18:00 ---- 0.16 0.04
 -------- 19:00 ---- 0.15 0.03
 -------- 20:00 ---- 0.13 0.02
 -------- 21:00 ---- 0.13 0.03
 11.01.13 22:00 ---- 0.14 0.04
 -------- 23:00 ---- 0.13 0.03
 -------- 00:00 ---- 0.12 0.02
 -------- 01:00 ---- 0.10 0.02
 -------- 02:00 ---- 0.08 0.01
 12.01.13 03:00 ---- 0.07 0.01
 -------- 04:00 ---- 0.06 0.01
 -------- 05:00 ---- 0.07 0.01
 -------- 06:00 ---- 0.06 0.01
 -------- 07:00 0.02 0.07 0.01
 12.01.13 08:00 ---- 0.08 0.02
 -------- 09:00 ---- 0.08 0.01
 -------- 10:00 ---- 0.09 0.02
 -------- 11:00 ---- 0.08 0.02
 -------- 12:00 ---- 0.08 0.04
 12.01.13 13:00 ---- 0.09 0.05
 -------- 14:00 ---- 0.10 0.05
 -------- 15:00 ---- 0.09 0.04
 -------- 16:00 ---- 0.09 0.04
 -------- 17:00 ---- 0.10 0.05
 12.01.13 18:00 0.03 0.13 0.16
 -------- 19:00 0.03 0.12 0.07
 -------- 20:00 0.02 0.12 0.07
 -------- 21:00 0.02 0.12 0.07
 -------- 22:00 0.02 0.11 0.08
 12.01.13 23:00 0.02 0.10 0.07
 -------- 00:00 0.02 0.10 0.07
 -------- 01:00 0.02 0.11 0.12
 -------- 02:00 0.02 0.11 0.08
 -------- 03:00 ---- 0.10 0.06
 13.01.13 04:00 ---- 0.09 0.04
 -------- 05:00 ---- 0.05 0.02
 -------- 06:00 ---- 0.05 0.02
 -------- 07:00 ---- 0.04 0.02
 -------- 08:00 ---- 0.06 0.03
 13.01.13 09:00 0.04 0.06 0.03
 -------- 10:00 0.03 0.05 0.03
 -------- 11:00 ---- 0.06 0.03
