 Date Time CO NO2 NO
 02.02.13 00:00 ---- 0.07 0.03
 -------- 01:00 ---- 0.07 0.04
 -------- 02:00 ---- 0.06 0.05
 -------- 03:00 ---- 0.05 0.05
 -------- 04:00 ---- 0.06 0.02
 02.02.13 05:00 ---- 0.07 0.03
 -------- 06:00 0.02 0.09 0.05
 -------- 07:00 0.02 0.07 0.05
 -------- 08:00 ---- 0.09 0.06
 -------- 09:00 0.02 0.08 0.05
 02.02.13 10:00 0.02 0.10 0.08
 -------- 11:00 0.03 0.10 0.08
 -------- 12:00 0.02 0.10 0.07
 -------- 13:00 0.03 0.10 0.07
 -------- 14:00 ---- 0.09 0.07
 02.02.13 15:00 ---- 0.09 0.06
 -------- 16:00 ---- 0.10 0.07
 -------- 17:00 ---- 0.10 0.05
 -------- 18:00 ---- 0.14 0.05
 -------- 19:00 ---- 0.15 0.06
 02.02.13 20:00 ---- 0.16 0.07
 -------- 21:00 ---- 0.10 0.06
 -------- 22:00 ---- 0.09 0.05
 -------- 23:00 ---- 0.08 0.03
 -------- 00:00 0.04 0.08 0.19
 03.02.13 01:00 0.06 0.08 0.25
 -------- 02:00 0.08 0.10 0.21
 -------- 03:00 0.08 0.11 0.42
 -------- 04:00 0.08 0.14 0.30
 -------- 05:00 0.05 0.14 0.10
 03.02.13 06:00 0.03 0.10 0.05
 -------- 07:00 ---- 0.09 0.04
 -------- 08:00 ---- 0.10 0.04
 -------- 09:00 0.05 0.09 0.03
 -------- 10:00 ---- 0.11 0.04
 03.02.13 11:00 ---- 0.12 0.04
 -------- 12:00 ---- 0.13 0.05
 -------- 13:00 ---- 0.12 0.05
 -------- 14:00 ---- 0.12 0.05
 -------- 15:00 ---- 0.10 0.04
 03.02.13 16:00 ---- 0.11 0.05
 -------- 17:00 ---- 0.09 0.05
 -------- 18:00 ---- 0.09 0.04
 -------- 19:00 ---- 0.10 0.04
 -------- 20:00 ---- 0.09 0.04
 03.02.13 21:00 ---- 0.08 0.04
 -------- 22:00 ---- 0.08 0.04
 -------- 23:00 ---- 0.06 0.03
