 Date Time CO NO2 NO
 27.03.13 12:00 0.04 0.09 0.03
 -------- 13:00 0.04 0.09 0.03
 -------- 14:00 0.04 0.08 0.02
 -------- 15:00 0.04 0.08 0.02
 -------- 16:00 0.05 0.07 0.02
 27.03.13 17:00 0.04 0.08 0.02
 -------- 18:00 0.04 0.09 0.02
 -------- 19:00 0.04 0.10 0.02
 -------- 20:00 0.05 0.18 0.03
 -------- 21:00 0.06 0.17 0.03
 27.03.13 22:00 0.07 0.17 0.04
 -------- 23:00 0.07 0.16 0.04
 -------- 00:00 0.06 0.18 0.04
 -------- 01:00 0.07 0.20 0.07
 -------- 02:00 0.06 0.21 0.10
 28.03.13 03:00 0.04 0.07 0.02
 -------- 04:00 0.04 0.08 0.02
 -------- 05:00 0.04 0.09 0.02
 -------- 06:00 0.05 0.07 0.02
 -------- 07:00 0.07 0.16 0.04
 28.03.13 08:00 0.11 0.16 0.04
 -------- 09:00 0.05 0.13 0.03
 -------- 10:00 0.05 0.09 0.03
 -------- 11:00 0.05 0.10 0.03
 -------- 12:00 0.04 0.07 0.02
 28.03.13 13:00 0.05 0.07 0.02
 -------- 14:00 0.04 0.09 0.02
 -------- 15:00 0.04 0.09 0.02
 -------- 16:00 0.04 0.10 0.02
 -------- 17:00 0.04 0.09 0.02
 28.03.13 18:00 0.05 0.11 0.02
 -------- 19:00 0.06 0.14 0.03
 -------- 20:00 0.06 0.16 0.03
 -------- 21:00 0.07 0.18 0.04
 -------- 22:00 0.07 0.15 0.03
 28.03.13 23:00 0.05 0.13 0.02
 -------- 00:00 0.05 0.11 0.02
 -------- 01:00 0.04 0.12 0.02
 -------- 02:00 0.06 0.16 0.03
 -------- 03:00 0.05 0.12 0.02
 29.03.13 04:00 0.04 0.17 0.04
 -------- 05:00 0.05 0.25 0.07
 -------- 06:00 0.10 0.27 0.10
 -------- 07:00 0.14 0.28 0.14
 -------- 08:00 0.22 0.35 0.27
 29.03.13 09:00 0.16 0.32 0.15
 -------- 10:00 0.06 0.16 0.04
 -------- 11:00 0.05 0.13 0.03
