 Date Time CO NO2 NO
 13.03.13 12:00 0.10 0.25 0.11
 -------- 13:00 0.08 0.21 0.07
 -------- 14:00 0.06 0.16 0.04
 -------- 15:00 0.06 0.17 0.03
 -------- 16:00 0.07 0.20 0.05
 13.03.13 17:00 0.07 0.22 0.04
 -------- 18:00 0.09 0.27 0.05
 -------- 19:00 0.09 0.31 0.06
 -------- 20:00 0.09 0.34 0.10
 -------- 21:00 0.10 0.34 0.15
 13.03.13 22:00 0.13 0.34 0.20
 -------- 23:00 0.08 0.30 0.11
 -------- 00:00 0.09 0.30 0.17
 -------- 01:00 0.09 0.29 0.16
 -------- 02:00 0.11 0.28 0.20
 14.03.13 03:00 0.11 0.29 0.23
 -------- 04:00 0.11 0.30 0.30
 -------- 05:00 0.12 0.32 0.33
 -------- 06:00 0.12 0.32 0.25
 -------- 07:00 0.13 0.32 0.22
 14.03.13 08:00 0.15 0.34 0.28
 -------- 09:00 0.14 0.34 0.28
 -------- 10:00 0.16 0.36 0.22
 -------- 11:00 0.14 0.34 0.18
 -------- 12:00 0.12 0.32 0.14
 14.03.13 13:00 0.15 0.35 0.22
 -------- 14:00 0.11 0.30 0.13
 -------- 15:00 0.10 0.28 0.10
 -------- 16:00 0.11 0.29 0.11
 -------- 17:00 0.12 0.31 0.12
 14.03.13 18:00 0.14 0.33 0.14
 -------- 19:00 0.15 0.32 0.15
 -------- 20:00 0.18 0.30 0.14
 -------- 21:00 0.09 0.20 0.05
 -------- 22:00 0.08 0.15 0.03
 14.03.13 23:00 0.06 0.13 0.02
 -------- 00:00 0.06 0.11 0.01
 -------- 01:00 0.06 0.11 0.01
 -------- 02:00 0.05 0.10 0.01
 -------- 03:00 0.06 0.12 0.03
 15.03.13 04:00 0.06 0.13 0.02
 -------- 05:00 0.06 0.13 0.02
 -------- 06:00 0.07 0.17 0.02
 -------- 07:00 0.08 0.22 0.09
 -------- 08:00 0.11 0.22 0.12
 15.03.13 09:00 0.10 0.19 0.09
 -------- 10:00 0.09 0.14 0.05
 -------- 11:00 0.06 0.10 0.02
