 Date Time CO NO2 NO
 14.03.13 00:00 0.09 0.31 0.17
 -------- 01:00 0.09 0.29 0.16
 -------- 02:00 0.11 0.28 0.20
 -------- 03:00 0.11 0.29 0.23
 -------- 04:00 0.11 0.30 0.30
 14.03.13 05:00 0.12 0.32 0.33
 -------- 06:00 0.12 0.32 0.25
 -------- 07:00 0.13 0.32 0.22
 -------- 08:00 0.15 0.34 0.28
 -------- 09:00 0.14 0.34 0.28
 14.03.13 10:00 0.16 0.36 0.22
 -------- 11:00 0.14 0.34 0.18
 -------- 12:00 0.12 0.32 0.14
 -------- 13:00 0.15 0.35 0.22
 -------- 14:00 0.11 0.30 0.13
 14.03.13 15:00 0.10 0.28 0.10
 -------- 16:00 0.11 0.29 0.11
 -------- 17:00 0.12 0.31 0.12
 -------- 18:00 0.14 0.33 0.14
 -------- 19:00 0.15 0.32 0.15
 14.03.13 20:00 0.18 0.30 0.14
 -------- 21:00 0.09 0.20 0.05
 -------- 22:00 0.08 0.15 0.03
 -------- 23:00 0.06 0.13 0.02
 -------- 00:00 0.06 0.11 0.01
 15.03.13 01:00 0.06 0.11 0.01
 -------- 02:00 0.05 0.10 0.01
 -------- 03:00 0.06 0.12 0.03
 -------- 04:00 0.06 0.13 0.02
 -------- 05:00 0.06 0.13 0.02
 15.03.13 06:00 0.07 0.17 0.02
 -------- 07:00 0.08 0.22 0.09
 -------- 08:00 0.11 0.22 0.12
 -------- 09:00 0.10 0.19 0.09
 -------- 10:00 0.09 0.14 0.05
 15.03.13 11:00 0.06 0.10 0.02
 -------- 12:00 0.06 0.08 0.02
 -------- 13:00 0.05 0.07 0.01
 -------- 14:00 0.05 0.06 0.01
 -------- 15:00 0.06 0.06 0.01
 15.03.13 16:00 0.05 0.06 0.01
 -------- 17:00 0.04 0.05 0.01
 -------- 18:00 0.04 0.05 0.01
 -------- 19:00 0.05 0.05 0.00
 -------- 20:00 0.06 0.05 0.01
 15.03.13 21:00 0.06 0.06 0.00
 -------- 22:00 0.06 0.05 0.01
 -------- 23:00 0.06 0.06 0.00
