 Date Time CO NO2 NO
 05.11.12 12:00 0.08 0.07 0.04
 -------- 13:00 0.09 0.09 0.04
 -------- 14:00 0.07 0.13 0.04
 -------- 15:00 0.10 0.17 0.05
 -------- 16:00 0.11 0.22 0.11
 05.11.12 17:00 0.12 0.23 0.13
 -------- 18:00 0.10 0.20 0.09
 -------- 19:00 0.10 0.18 0.08
 -------- 20:00 0.10 0.17 0.09
 -------- 21:00 0.08 0.17 0.05
 05.11.12 22:00 0.07 0.14 0.03
 -------- 23:00 0.04 0.06 0.03
 -------- 00:00 0.03 0.03 0.03
 -------- 01:00 0.02 0.02 0.02
 -------- 02:00 0.02 0.02 0.02
 06.11.12 03:00 0.04 0.02 0.02
 -------- 04:00 0.02 0.02 0.02
 -------- 05:00 0.02 0.02 0.02
 -------- 06:00 0.04 0.03 0.02
 -------- 07:00 0.05 0.05 0.03
 06.11.12 08:00 0.07 0.07 0.04
 -------- 09:00 0.07 0.07 0.04
 -------- 10:00 0.07 0.08 0.05
 -------- 11:00 0.08 0.09 0.05
 -------- 12:00 0.08 0.09 0.05
 06.11.12 13:00 0.08 0.09 0.05
 -------- 14:00 0.09 0.10 0.06
 -------- 15:00 0.09 0.10 0.07
 -------- 16:00 0.04 0.07 0.02
 -------- 17:00 0.06 0.08 0.02
 06.11.12 18:00 0.07 0.12 0.03
 -------- 19:00 0.06 0.11 0.03
 -------- 20:00 0.05 0.07 0.03
 -------- 21:00 0.04 0.05 0.02
 -------- 22:00 0.04 0.04 0.02
 06.11.12 23:00 0.04 0.03 0.01
 -------- 00:00 0.02 0.02 0.01
 -------- 01:00 0.02 0.02 0.01
 -------- 02:00 0.02 0.02 0.01
 -------- 03:00 0.02 0.02 0.01
 07.11.12 04:00 0.02 0.01 0.00
 -------- 05:00 0.02 0.01 0.00
 -------- 06:00 0.04 0.03 0.01
 -------- 07:00 0.04 0.05 0.01
 -------- 08:00 0.05 0.07 0.02
 07.11.12 09:00 0.05 0.08 0.02
 -------- 10:00 0.05 0.07 0.02
 -------- 11:00 0.04 0.06 0.02
