 Date Time CO NO2 NO
 31.10.12 12:00 0.06 0.11 0.05
 -------- 13:00 0.06 0.11 0.05
 -------- 14:00 0.07 0.09 0.03
 -------- 15:00 0.06 0.07 0.03
 -------- 16:00 0.06 0.05 0.02
 31.10.12 17:00 0.04 0.03 0.01
 -------- 18:00 0.04 0.03 0.00
 -------- 19:00 0.04 0.03 0.00
 -------- 20:00 0.04 0.03 0.00
 -------- 21:00 0.04 0.03 0.00
 31.10.12 22:00 0.04 0.02 ----
 -------- 23:00 0.03 0.02 ----
 -------- 00:00 0.02 0.02 ----
 -------- 01:00 0.02 0.01 ----
 -------- 02:00 0.02 0.01 ----
 01.11.12 03:00 0.02 ---- ----
 -------- 04:00 0.02 ---- ----
 -------- 05:00 0.02 0.01 ----
 -------- 06:00 0.04 0.02 0.01
 -------- 07:00 0.05 0.05 0.01
 01.11.12 08:00 0.04 0.06 0.02
 -------- 09:00 0.05 0.07 0.02
 -------- 10:00 0.05 0.07 0.02
 -------- 11:00 0.05 0.07 0.03
 -------- 12:00 0.05 0.08 0.03
 01.11.12 13:00 0.06 0.09 0.03
 -------- 14:00 0.05 0.09 0.03
 -------- 15:00 0.05 0.08 0.02
 -------- 16:00 0.06 0.10 0.03
 -------- 17:00 0.08 0.12 0.05
 01.11.12 18:00 0.13 0.13 0.08
 -------- 19:00 0.09 0.12 0.05
 -------- 20:00 0.09 0.11 0.03
 -------- 21:00 0.09 0.10 0.03
 -------- 22:00 0.09 0.10 0.03
 01.11.12 23:00 0.08 0.08 0.03
 -------- 00:00 0.06 0.06 0.01
 -------- 01:00 0.06 0.06 0.01
 -------- 02:00 0.05 0.03 0.00
 -------- 03:00 0.05 0.02 0.00
 02.11.12 04:00 0.04 0.03 0.00
 -------- 05:00 0.04 0.03 0.01
 -------- 06:00 0.06 0.05 0.01
 -------- 07:00 0.13 0.07 0.03
 -------- 08:00 0.08 0.07 0.03
