 Date Time CO NO2 NO
 08.02.13 00:00 ---- 0.09 0.03
 -------- 01:00 ---- 0.10 0.03
 -------- 02:00 ---- 0.12 0.03
 -------- 03:00 ---- 0.09 0.03
 -------- 04:00 ---- 0.07 0.02
 08.02.13 05:00 ---- 0.07 0.02
 -------- 06:00 ---- 0.09 0.03
 -------- 07:00 0.02 0.15 0.05
 -------- 08:00 0.03 0.17 0.07
 -------- 09:00 0.04 0.17 0.08
 08.02.13 10:00 ---- 0.16 0.08
 -------- 11:00 ---- 0.15 0.09
 -------- 12:00 0.06 0.16 0.09
 -------- 13:00 0.03 0.17 0.11
 -------- 14:00 0.02 0.17 0.11
 08.02.13 15:00 0.02 0.16 0.09
 -------- 16:00 ---- 0.16 0.09
 -------- 17:00 ---- 0.17 0.11
 -------- 18:00 ---- 0.17 0.08
 -------- 19:00 ---- 0.17 0.06
 08.02.13 20:00 ---- 0.19 0.07
 -------- 21:00 ---- 0.19 0.07
 -------- 22:00 ---- 0.18 0.05
 -------- 23:00 ---- 0.19 0.05
 -------- 00:00 ---- 0.19 0.04
 09.02.13 01:00 ---- 0.18 0.03
 -------- 02:00 ---- 0.16 0.02
 -------- 03:00 ---- 0.16 0.03
 -------- 04:00 ---- 0.12 0.02
 -------- 05:00 ---- 0.10 0.02
 09.02.13 06:00 ---- 0.09 0.02
 -------- 07:00 ---- 0.09 0.02
 -------- 08:00 ---- 0.11 0.02
 -------- 09:00 0.02 0.16 0.05
 -------- 10:00 0.03 0.15 0.04
 09.02.13 11:00 0.02 0.13 0.03
 -------- 12:00 0.02 0.13 0.04
 -------- 13:00 0.03 0.14 0.04
 -------- 14:00 0.06 0.16 0.05
 -------- 15:00 0.04 0.16 0.05
 09.02.13 16:00 ---- 0.17 0.05
 -------- 17:00 ---- 0.17 0.04
 -------- 18:00 ---- 0.18 0.03
 -------- 19:00 ---- 0.13 0.02
 -------- 20:00 ---- 0.12 0.01
 09.02.13 21:00 ---- 0.12 0.02
 -------- 22:00 ---- 0.14 0.02
 -------- 23:00 ---- 0.10 0.02
