 Date Time CO NO2 NO
 16.04.13 12:00 0.07 0.18 0.03
 -------- 13:00 0.06 0.15 0.02
 -------- 14:00 0.05 0.16 0.02
 -------- 15:00 0.06 0.17 0.02
 -------- 16:00 0.06 0.15 0.02
 16.04.13 17:00 0.06 0.13 0.02
 -------- 18:00 0.06 0.12 0.01
 -------- 19:00 0.07 0.10 0.01
 -------- 20:00 0.06 0.11 0.01
 -------- 21:00 0.07 0.15 0.02
 16.04.13 22:00 0.10 0.20 0.03
 -------- 23:00 0.26 0.34 0.33
 -------- 00:00 0.23 0.28 0.29
 -------- 01:00 0.15 0.27 0.18
 -------- 02:00 0.14 0.23 0.14
 17.04.13 03:00 0.14 0.21 0.12
 -------- 04:00 0.15 0.22 0.23
 -------- 05:00 0.11 0.17 0.16
 -------- 06:00 0.16 0.17 0.27
 -------- 07:00 0.40 0.25 0.53
 17.04.13 08:00 0.37 0.21 0.54
 -------- 09:00 0.17 0.29 0.13
 -------- 10:00 0.13 0.28 0.09
 -------- 11:00 0.08 0.18 0.05
 -------- 12:00 0.06 0.13 0.02
 17.04.13 13:00 0.05 0.14 0.02
 -------- 14:00 0.04 0.15 0.02
 -------- 15:00 0.04 0.15 0.02
 -------- 16:00 0.05 0.15 0.02
 -------- 17:00 0.05 0.12 0.01
 17.04.13 18:00 0.06 0.15 0.02
 -------- 19:00 0.06 0.15 0.02
 -------- 20:00 0.11 0.26 0.05
 -------- 21:00 0.09 0.24 0.05
 -------- 22:00 0.17 0.32 0.14
 17.04.13 23:00 0.11 0.27 0.05
 -------- 00:00 0.08 0.20 0.03
 -------- 01:00 0.06 0.14 0.02
 -------- 02:00 0.07 0.18 0.04
 -------- 03:00 0.04 0.11 0.02
 18.04.13 04:00 0.04 0.10 0.01
 -------- 05:00 0.04 0.11 0.01
 -------- 06:00 0.04 0.13 0.01
 -------- 07:00 0.07 0.17 0.03
 -------- 08:00 0.07 0.18 0.02
 18.04.13 09:00 0.07 0.18 0.02
 -------- 10:00 0.06 0.15 0.02
 -------- 11:00 0.07 0.18 0.03
