 Date Time CO NO2 NO
 15.10.12 12:00 0.16 0.26 0.22
 -------- 13:00 0.11 0.25 0.15
 -------- 14:00 0.09 0.23 0.10
 -------- 15:00 0.07 0.19 0.08
 -------- 16:00 0.07 0.17 0.06
 15.10.12 17:00 0.10 0.20 0.09
 -------- 18:00 0.10 0.18 0.07
 -------- 19:00 0.09 0.18 0.07
 -------- 20:00 0.07 0.15 0.05
 -------- 21:00 0.08 0.21 0.06
 15.10.12 22:00 0.08 0.20 0.06
 -------- 23:00 0.06 0.18 0.06
 -------- 00:00 0.05 0.15 0.06
 -------- 01:00 0.04 0.12 0.05
 -------- 02:00 0.04 0.08 0.04
 16.10.12 03:00 0.04 0.06 0.04
 -------- 04:00 0.04 0.08 0.04
 -------- 05:00 0.04 0.09 0.04
 -------- 06:00 0.06 0.11 0.06
 -------- 07:00 0.09 0.13 0.07
 16.10.12 08:00 0.12 0.15 0.12
 -------- 09:00 0.11 0.17 0.12
 -------- 10:00 0.11 0.16 0.12
 -------- 11:00 0.10 0.16 0.12
 -------- 12:00 0.11 0.16 0.12
 16.10.12 13:00 0.10 0.16 0.11
 -------- 14:00 0.09 0.14 0.10
 -------- 15:00 0.09 0.15 0.11
 -------- 16:00 0.09 0.15 0.10
 -------- 17:00 0.11 0.15 0.10
 16.10.12 18:00 0.11 0.17 0.11
 -------- 19:00 0.10 0.17 0.10
 -------- 20:00 0.11 0.16 0.11
 -------- 21:00 0.10 0.16 0.10
 -------- 22:00 0.09 0.15 0.11
 16.10.12 23:00 0.12 0.15 0.15
 -------- 00:00 0.10 0.14 0.14
 -------- 01:00 0.10 0.15 0.14
 -------- 02:00 0.09 0.15 0.14
 -------- 03:00 0.08 0.14 0.13
 17.10.12 04:00 0.06 0.13 0.13
 -------- 05:00 0.06 0.13 0.12
 -------- 06:00 0.07 0.13 0.10
 -------- 07:00 0.07 0.12 0.10
 -------- 08:00 0.11 0.14 0.16
 17.10.12 09:00 0.16 0.12 0.20
 -------- 10:00 0.17 0.13 0.27
 -------- 11:00 0.16 0.14 0.27
